label_source,feature,variant,k,space,monkey,scope_computed_on,cell_name,n_trials,dim,dim_label,frac_zero,min,p05,p25,median,p75,p95,max,mean,std,n_distinct,top_value,top_value_frac,mean_n_nonzero_per_trial,pc1_explained_var,pc1_loading,pc1_mean_cos,pc1_mean_cos_abs,pc1_label_pointbiserial,pc1_label_pointbiserial_within,pc1_label_within_n_groups,pc1_label_within_n_trials,grand_mean_norm,grand_mean_profile
dendro,occupancy_bin,full,6,unith,Faure,top_four,1H,180,0,0,0.8944444444444445,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10555555555555556,0.3081250240014445,2,0.0,0.8944444444444445,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1H,180,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1H,180,2,2,0.4222222222222222,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5777777777777777,0.49529129802014027,2,1.0,0.5777777777777777,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1H,180,3,3,0.26666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7333333333333333,0.44345016032552903,2,1.0,0.7333333333333333,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1H,180,4,4,0.8555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14444444444444443,0.3525204098409598,2,0.0,0.8555555555555555,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1H,180,5,5,0.9888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011111111111111112,0.10511440369749678,2,0.0,0.9888888888888889,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1H,180,__vector__,__vector__,0.5712962962962963,,,,,,,,,,,,,2.5722222222222224,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1S,13,0,0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,1.0,0.07692307692307693,0.2773500981126146,2,0.0,0.9230769230769231,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1S,13,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1S,13,2,2,0.46153846153846156,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5384615384615384,0.5188745216627708,2,1.0,0.5384615384615384,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1S,13,3,3,0.46153846153846156,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5384615384615384,0.5188745216627708,2,1.0,0.5384615384615384,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1S,13,4,4,0.6153846153846154,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.38461538461538464,0.5063696835418333,2,0.0,0.6153846153846154,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1S,13,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,1S,13,__vector__,__vector__,0.5769230769230769,,,,,,,,,,,,,2.5384615384615383,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,2H,110,0,0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18181818181818182,0.3874598098558669,2,0.0,0.8181818181818182,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,2H,110,1,1,0.01818181818181818,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9818181818181818,0.1342200153122676,2,1.0,0.9818181818181818,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,2H,110,2,2,0.33636363636363636,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6636363636363637,0.47462728452546143,2,1.0,0.6636363636363637,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,2H,110,3,3,0.3090909090909091,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6909090909090909,0.46423369916404494,2,1.0,0.6909090909090909,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,2H,110,4,4,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09090909090909091,0.28879549112895386,2,0.0,0.9090909090909091,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,2H,110,5,5,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03636363636363636,0.1880499995620298,2,0.0,0.9636363636363636,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,2H,110,__vector__,__vector__,0.5590909090909091,,,,,,,,,,,,,2.6454545454545455,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,2S,67,0,0,0.9104477611940298,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08955223880597014,0.2876942444512339,2,0.0,0.9104477611940298,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,2S,67,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,2S,67,2,2,0.34328358208955223,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6567164179104478,0.4783886718903729,2,1.0,0.6567164179104478,,,,,,,,,,,
dendro,occupancy_bin,full,6,unith,Faure,top_four,2S,67,3,3,0.2835820895522388,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7164179104477612,0.4541382164873988,2,1.0,0.7164179104477612,,,,,,,,,,,
