label_source,feature,variant,k,space,monkey,scope_computed_on,row_kind,session,trial_id,maze,strategy,strategy_tag,cell_name,half,split,n_trials_in_row,row_sum,n_nonzero,dim,dim_label,value
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,0,0,1.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,1,1,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,2,2,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,3,3,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,4,4,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,5,5,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,6,6,1.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,7,7,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,8,8,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,9,9,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,10,10,1.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,356,1,0,H,1H,,,1,3.0,3,11,11,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,0,0,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,1,1,1.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,2,2,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,3,3,1.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,4,4,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,5,5,1.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,6,6,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,7,7,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,8,8,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,9,9,1.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,10,10,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_22_g0,384,1,0,H,1H,,,1,4.0,4,11,11,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,128,1,0,H,1H,,,1,3.0,3,0,0,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,128,1,0,H,1H,,,1,3.0,3,1,1,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,128,1,0,H,1H,,,1,3.0,3,2,2,1.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,128,1,0,H,1H,,,1,3.0,3,3,3,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,128,1,0,H,1H,,,1,3.0,3,4,4,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,128,1,0,H,1H,,,1,3.0,3,5,5,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,128,1,0,H,1H,,,1,3.0,3,6,6,1.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,128,1,0,H,1H,,,1,3.0,3,7,7,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,128,1,0,H,1H,,,1,3.0,3,8,8,0.0
dendro,occupancy_bin,full,12,unith,Faure,top_four,trial,june_8_g0,128,1,0,H,1H,,,1,3.0,3,9,9,1.0
