x,y,maze,label,session,trial_id,choice
0.4143299323040992,-0.2655397893395275,6,1.0,june_16_g0,257,3
0.3304899346549064,0.1322601919528097,1,0.0,june_16_g0,258,3
0.3553799339570105,0.5230401735752821,5,1.0,june_16_g0,259,3
0.6868099246639758,1.0741101476596668,6,1.0,june_16_g0,260,4
1.1112499127630144,0.679820166202262,4,1.0,june_16_g0,262,2
0.2676099364180118,0.884570156573318,3,0.0,june_16_g0,263,4
0.04490994266234338,0.38849017990287393,5,1.0,june_16_g0,264,1
0.02394994325004518,0.6482301676878706,2,1.0,june_16_g0,265,1
-0.10967005300335586,1.236740140011534,5,1.0,june_16_g0,266,3
0.7824399219825864,1.0706001478247344,4,1.0,june_16_g0,267,2
1.0051399157382548,0.7242801641114056,6,1.0,june_16_g0,268,1
0.06324994214810431,0.9664701527217403,2,1.0,june_16_g0,269,3
-0.24198004929348826,0.9032901556929573,6,1.0,june_16_g0,270,1
-0.662490037502721,1.299920137040317,3,0.0,june_16_g0,271,3
0.4117099323775619,0.20246018865145743,5,1.0,june_16_g0,272,2
-0.02583005535416305,-0.19767979253083467,5,1.0,june_16_g0,273,1
-0.3795300454366952,1.5245601264759898,3,1.0,june_16_g0,274,3
0.14053993998095393,-0.6762097700266168,6,1.0,june_16_g0,277,1
0.3999199327081442,-0.12045979616232216,6,1.0,june_16_g0,278,1
-0.05596005450934172,0.3545601814985275,2,1.0,june_16_g0,279,3
-0.04679005476646125,0.4481601770967245,3,0.0,june_16_g0,280,4
0.1536399396136403,0.4294401779770851,4,1.0,june_16_g0,281,1
0.5047199297696352,0.2223501877160743,6,1.0,june_16_g0,282,1
0.06193994218483567,1.9211901078233495,2,1.0,june_16_g0,283,1
0.6632299253251404,-0.8680897610029206,5,0.0,june_16_g0,284,1
0.021329943323507905,0.6786501662572846,3,0.0,june_16_g0,285,3
0.06848994200117886,0.5873901705490425,6,1.0,june_16_g0,286,1
0.512579929549247,0.8085201601497829,5,1.0,june_16_g0,287,3
-0.33237004675902426,0.8249001593794674,6,1.0,june_16_g0,288,3
0.3593099338468164,1.8860901094740257,1,1.0,june_16_g0,289,3
0.35668993392027915,-0.777999765239656,4,1.0,june_16_g0,290,3
0.07372994185425341,0.3955101795727387,5,1.0,june_16_g0,291,2
0.03573994291946292,0.04568019602447748,2,1.0,june_16_g0,292,1
-0.18172005098313093,0.7921401609200984,6,1.0,june_16_g0,293,2
0.19293993851169944,-0.5416597763542086,1,0.0,june_16_g0,296,1
0.5937999272719026,-0.6504697712371126,3,0.0,june_16_g0,297,4
0.0907599413767457,0.7406601633410901,5,1.0,june_16_g0,298,4
0.5662899280432612,0.9021201557479799,4,0.0,june_16_g0,299,4
0.6016599270515144,-0.43050978158134967,4,1.0,june_16_g0,300,1
0.6737099250312895,0.3522201816085726,4,1.0,june_16_g0,301,3
0.5623599281534553,-0.10758979676757008,3,0.0,june_16_g0,302,2
-0.13325005234219134,1.2917301374254748,1,1.0,june_16_g0,304,4
-0.11884005274623632,1.4122401317581534,1,0.0,june_16_g0,305,4
0.3069099353160709,0.4984701747307554,1,0.0,june_16_g0,306,2
0.27022993634454906,1.395860132528469,1,0.0,june_16_g0,308,1
0.35406993399374187,1.2379101399565116,5,1.0,june_16_g0,309,3
0.19686993840150535,0.6166401691734791,1,1.0,june_16_g0,310,4
0.46541993087157607,0.8681901573436335,6,1.0,june_16_g0,311,1
-0.04417005483992398,0.004730197950266302,5,1.0,june_16_g0,312,1
-0.16076005157083273,1.1817501425975934,2,1.0,june_16_g0,313,4
0.08289994159713387,1.3748001335188746,1,0.0,june_16_g0,314,3
0.14053993998095393,1.4075601319782436,6,1.0,june_16_g0,315,4
0.3448999342508614,1.2004701417172328,4,1.0,june_16_g0,316,4
0.3999199327081442,0.9641301528317854,5,1.0,june_16_g0,318,1
-0.15028005186468363,0.3299901826540008,4,1.0,june_16_g0,319,3
0.1916299385484308,1.1267601451836526,6,0.0,june_16_g0,320,4
0.7693399223499,0.8951001560781151,1,0.0,june_16_g0,321,4
0.39467993285506964,0.6985401653219014,4,1.0,june_16_g0,322,3
0.19424993847496808,0.49379017495084554,4,1.0,june_16_g0,323,1
-0.045480054803192616,0.6739701664773747,6,1.0,june_16_g0,324,4
0.3658599336631596,0.9828501519514248,3,0.0,june_16_g0,325,1
0.1431599399074912,1.0249701499706134,2,1.0,june_16_g0,326,3
0.25974993663839996,1.1840901424875483,4,1.0,june_16_g0,328,1
0.11433994071558118,0.712580164661631,6,1.0,june_16_g0,329,3
0.6252399263903499,1.9902201045770198,6,1.0,june_16_g0,330,3
-0.12670005252584815,0.030470196739770472,6,1.0,june_16_g0,331,3
-0.20661005028523505,0.21533018804620951,6,1.0,june_16_g0,332,4
0.29380993568338454,0.30074018402956426,1,0.0,june_16_g0,334,3
0.03573994291946292,0.052700195694342256,4,1.0,june_16_g0,335,2
1.3562199058942497,0.07727019453886896,5,0.0,june_16_g0,336,4
-0.040240054950118065,0.026960196904838085,2,1.0,june_16_g0,337,2
0.23223993740975857,0.758210162515752,1,0.0,june_16_g0,338,2
0.3593099338468164,1.443830130272545,4,1.0,june_16_g0,339,2
0.32131993491202593,0.16385019046720117,4,1.0,june_16_g0,340,4
0.5230599292553961,1.256630139076151,1,0.0,june_16_g0,342,3
0.7444499230477959,1.8123801129404455,4,1.0,june_16_g0,343,4
0.3724099334795028,1.0249701499706134,2,1.0,june_16_g0,345,4
0.8151899210643023,0.5862201706040651,3,1.0,june_16_g0,346,4
0.7470699229743332,0.5452701725298539,3,1.0,june_16_g0,347,4
0.7313499234151095,1.3829901331337169,4,1.0,june_16_g0,348,3
0.3003599354997277,1.5561501249903813,4,1.0,june_16_g0,349,3
1.698129896307364,1.0331601495854557,6,1.0,june_16_g0,350,3
