label_source,feature,variant,k,space,monkey,scope_computed_on,cell_name,n_trials,dim,dim_label,frac_zero,min,p05,p25,median,p75,p95,max,mean,std,n_distinct,top_value,top_value_frac,mean_n_nonzero_per_trial,pc1_explained_var,pc1_loading,pc1_mean_cos,pc1_mean_cos_abs,pc1_label_pointbiserial,pc1_label_pointbiserial_within,pc1_label_within_n_groups,pc1_label_within_n_trials,grand_mean_norm,grand_mean_profile
dendro,occupancy_bin,mean_removed,12,unith,Faure,top_four,1H,180,0,0,0.0,-0.51854714064915,-0.51854714064915,-0.51854714064915,0.48145285935085,0.48145285935085,0.48145285935085,0.48145285935085,0.0036750815730722487,0.5008992534165393,2,0.48145285935085,0.5222222222222223,,,,,,,,,,,
dendro,occupancy_bin,mean_removed,12,unith,Faure,top_four,1H,180,1,1,0.0,-0.4412673879443586,-0.4412673879443586,-0.4412673879443586,-0.4412673879443586,0.5587326120556414,0.5587326120556414,0.5587326120556414,-0.06904516572213641,0.4847455769408827,2,-0.4412673879443586,0.6277777777777778,,,,,,,,,,,
dendro,occupancy_bin,mean_removed,12,unith,Faure,top_four,1H,180,2,2,0.0,-0.5672333848531684,-0.5672333848531684,-0.5672333848531684,0.43276661514683157,0.43276661514683157,0.43276661514683157,0.43276661514683157,0.14387772625794273,0.4545104664599745,2,0.43276661514683157,0.7111111111111111,,,,,,,,,,,
dendro,occupancy_bin,mean_removed,12,unith,Faure,top_four,1H,180,3,3,0.0,-0.07341576506955177,-0.07341576506955177,-0.07341576506955177,-0.07341576506955177,-0.07341576506955177,0.9265842349304483,0.9265842349304483,-0.01230465395844065,0.24020217017632825,2,-0.07341576506955177,0.9388888888888889,,,,,,,,,,,
dendro,occupancy_bin,mean_removed,12,unith,Faure,top_four,1H,180,4,4,0.0,-0.0633693972179289,-0.0633693972179289,-0.0633693972179289,-0.0633693972179289,-0.0633693972179289,-0.0633693972179289,0.9366306027820711,-0.04114717499570668,0.14781672010850969,2,-0.0633693972179289,0.9777777777777777,,,,,,,,,,,
dendro,occupancy_bin,mean_removed,12,unith,Faure,top_four,1H,180,5,5,0.0,-0.11746522411128284,-0.11746522411128284,-0.11746522411128284,-0.11746522411128284,-0.11746522411128284,0.8825347758887172,0.8825347758887172,-0.034131890777949495,0.2771563502034557,2,-0.11746522411128284,0.9166666666666666,,,,,,,,,,,
dendro,occupancy_bin,mean_removed,12,unith,Faure,top_four,1H,180,6,6,0.0,-0.8400309119010819,-0.8400309119010819,0.15996908809891808,0.15996908809891808,0.15996908809891808,0.15996908809891808,0.15996908809891808,-0.02336424523441524,0.3880188902848379,2,0.15996908809891808,0.8166666666666667,,,,,,,,,,,
dendro,occupancy_bin,mean_removed,12,unith,Faure,top_four,1H,180,7,7,0.0,-0.1445131375579598,-0.1445131375579598,-0.1445131375579598,-0.1445131375579598,-0.1445131375579598,0.8554868624420402,0.8554868624420402,-0.02229091533573758,0.32845593661358924,2,-0.1445131375579598,0.8777777777777778,,,,,,,,,,,
dendro,occupancy_bin,mean_removed,12,unith,Faure,top_four,1H,180,8,8,0.0,-0.017001545595054096,-0.017001545595054096,-0.017001545595054096,-0.017001545595054096,-0.017001545595054096,-0.017001545595054096,0.9829984544049459,-0.005890434483942982,0.10511440369749678,2,-0.017001545595054096,0.9888888888888889,,,,,,,,,,,
dendro,occupancy_bin,mean_removed,12,unith,Faure,top_four,1H,180,9,9,0.0,-0.5386398763523956,-0.5386398763523956,-0.5386398763523956,0.46136012364760437,0.46136012364760437,0.46136012364760437,0.46136012364760437,0.07802679031427102,0.48755460946103657,2,0.46136012364760437,0.6166666666666667,,,,,,,,,,,
