method,monkey,source,scope,variant,feature,maze,k,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,1,12,0.3349082354907069,0.294208089703788,0.32857580155031235,0.32871181557776863,-0.01408564596679307,-1.1928042500134857,0.1938061938061938,0,-0.00029796319353750156,0.011559048999950902,473,17,8,12,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,2,6,0.5702977003611569,0.5105189804891844,0.5386517936695104,0.5327540671714704,0.004705410004680277,3.0717841124801364,0.012987012987012988,0,0.0002429691432501727,0.0014527195590666564,319,210,105,6,10,1,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,2,12,0.3635406299001792,0.3213529371759688,0.34044567793726654,0.3380099841073579,0.0032189525157617638,2.587957121856686,0.023976023976023976,0,-0.00018471668382547002,0.0013151953604027755,319,210,105,12,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,3,6,0.45219508769505223,0.43929136388483014,0.44831886119199793,0.44050491142352655,0.0013313394821789504,0.2101523658818445,0.8301698301698301,0,5.928161460120262e-06,0.0063069064921402115,517,36,18,6,10,1,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,3,12,0.2774905547512341,0.3191593672479172,0.29826130966355374,0.29776636982668214,0.00031112125445764693,0.10210512205540793,0.9240759240759241,0,-0.0002923257906555746,0.005910056547268584,517,36,18,12,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,4,6,0.5500176574209025,0.5362368239899892,0.5495268487858782,0.5399505191129998,-0.0016114432439932047,-0.48072901724212375,0.6413586413586414,0,0.00030925928152766055,0.003995395444484861,49,577,24,6,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,4,12,0.32925887359178374,0.3697490497395681,0.3530455684180305,0.33920030375175175,0.0033810255807848466,0.7509671497389351,0.4245754245754246,0,0.0002595028702830883,0.004156670117443778,49,577,24,12,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,5,6,0.41477108560911163,0.4311975704121036,0.4207068118955084,0.42313635596290716,0.0010627440813998357,0.2991593276418805,0.7602397602397603,0,0.0002094464150967147,0.0028523184385699377,94,623,47,6,10,2,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,5,12,0.27299844015241903,0.25705255430939933,0.2664938651399048,0.2650195309457752,-0.0007312008119307878,-0.43585302666927794,0.6603396603396603,0,0.0004376121129181297,0.002681667565281826,94,623,47,12,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,6,6,0.5234940489827195,0.44249990635940306,0.47761233668078323,0.4761988761844938,0.006091371238422738,0.7846468266163401,0.37162837162837165,0,0.0004579496601571411,0.007179563323487585,33,657,16,6,10,2,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,6,12,0.2940599472558927,0.27725491687354803,0.2761483974873561,0.28605675618849563,0.004554855226794552,0.7740501933097751,0.41358641358641357,0,-0.00010046961282184271,0.006014241556753067,33,657,16,12,10,0,100,1000,
