scope,label_source,feature,variant,k,space,dim,monkey,maze,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,name_H,name_S,n_trials_H,n_trials_S,half_rule,half_H,half_S,half_corr_rule_H,half_corr_rule_S,equal_n,stable_H,stable_S,r_HH,r_SS,r_HS,delta,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
top_ten,svm,occupancy,full,12,unith,12,Nielsen,2,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,2H,2S,42,12,stable_shared,6,6,4,4,True,True,True,0.779513460536378,0.6789995372763991,0.4164252678136826,0.31283123109270594,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,2,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,2H,2S,82,4,stable_shared,41,2,20,2,False,True,False,0.9703763668816053,0.9641117697597046,0.8715843018767094,0.09565976644394547,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,2,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,2H,2S,54,11,stable_shared,5,5,5,5,True,True,True,0.6529830685977108,0.8723419807336187,0.7014792730232446,0.06118325164242011,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,2,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,2H,2S,51,5,stable_shared,25,2,8,2,False,True,False,0.9151738367852861,-0.021572665001750008,0.44120958621381023,0.005590999677957786,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,2,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,2H,2S,54,20,stable_shared,10,10,8,8,True,True,True,0.7960150385557775,0.7432984774132858,0.7710671708222848,-0.0014104128377531167,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,2,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,2H,2S,38,20,stable_shared,10,10,9,9,True,True,True,0.8667153632964639,0.7750262155455587,0.7868326805437774,0.03403810887723391,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,2,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,2H,2S,55,11,stable_shared,5,5,4,4,True,True,True,0.826269306356091,0.8344526559674629,0.7591324192266165,0.07122856193516047,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,2,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,2H,2S,46,23,stable_shared,11,11,9,9,True,True,True,0.8601043254815025,0.8871750829433976,0.8878616206229601,-0.014221916410510071,0,20,4,8,,0
top_ten,svm,occupancy,no_origin,12,unith,11,Nielsen,2,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,2H,2S,42,12,stable_shared,6,6,4,4,True,True,True,0.3146689312928248,0.6933253266909378,0.3552887427323071,0.14870838625957422,0,20,4,8,,0
top_ten,svm,occupancy,no_origin,12,unith,11,Nielsen,2,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,2H,2S,82,4,stable_shared,41,2,20,2,False,True,False,0.8906703209084812,-0.11645082259351366,-0.0835902620702345,0.47070001122771826,0,20,4,8,,0
