scope,label_source,feature,variant,k,space,dim,monkey,maze,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,name_H,name_S,n_trials_H,n_trials_S,half_rule,half_H,half_S,half_corr_rule_H,half_corr_rule_S,equal_n,stable_H,stable_S,r_HH,r_SS,r_HS,delta,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
top_ten,svm,occupancy,full,6,unith,6,Nielsen,2,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,2H,2S,42,12,stable_shared,6,6,4,4,True,True,True,0.8003431774474979,0.7580257112610606,0.41229300962346793,0.3668914347308113,0,20,4,8,,0
top_ten,svm,occupancy,full,6,unith,6,Nielsen,2,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,2H,2S,82,4,stable_shared,41,2,20,2,False,True,False,0.9606233278349278,0.9848837033175766,0.9062356329320279,0.0665178826442242,0,20,4,8,,0
top_ten,svm,occupancy,full,6,unith,6,Nielsen,2,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,2H,2S,54,11,stable_shared,5,5,5,5,True,True,True,0.7093830148439189,0.8434004574881749,0.6591107299586986,0.11728100620734827,0,20,4,8,,0
top_ten,svm,occupancy,full,6,unith,6,Nielsen,2,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,2H,2S,51,5,stable_shared,25,2,8,2,False,True,False,0.9205477901337817,0.0805967533966618,0.5407618241091539,-0.04018955234393207,0,20,4,8,,0
top_ten,svm,occupancy,full,6,unith,6,Nielsen,2,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,2H,2S,54,20,stable_shared,10,10,8,8,True,True,True,0.8354390336841003,0.7278262372356392,0.8398515769874653,-0.05821894152759555,0,20,4,8,,0
top_ten,svm,occupancy,full,6,unith,6,Nielsen,2,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,2H,2S,38,20,stable_shared,10,10,9,9,True,True,True,0.8673088908880787,0.789008313303247,0.7353574492198718,0.09280115287579105,0,20,4,8,,0
top_ten,svm,occupancy,full,6,unith,6,Nielsen,2,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,2H,2S,55,11,stable_shared,5,5,4,4,True,True,True,0.8666157765811088,0.8320119915440062,0.7599956571225879,0.0893182269399696,0,20,4,8,,0
top_ten,svm,occupancy,full,6,unith,6,Nielsen,2,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,2H,2S,46,23,stable_shared,11,11,9,9,True,True,True,0.8160878835177205,0.8998881958445898,0.8738375213594874,-0.015849481678332222,0,20,4,8,,0
top_ten,svm,occupancy,no_origin,6,unith,5,Nielsen,2,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,2H,2S,42,12,stable_shared,6,6,4,4,True,True,True,0.26452270937665734,0.8797324781510607,0.3743969634429727,0.19773063032088634,24,20,4,8,,0
top_ten,svm,occupancy,no_origin,6,unith,5,Nielsen,2,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,2H,2S,82,4,stable_shared,41,2,20,2,False,True,False,0.8422657523199997,-0.40031242249335325,0.21085774567720353,0.010118919236119683,24,20,4,8,,0
top_ten,svm,occupancy,no_origin,6,unith,5,Nielsen,2,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,2H,2S,54,11,stable_shared,5,5,5,5,True,True,True,0.5145829183997105,0.7836262578431019,0.1894175179408034,0.45968707018060273,24,20,4,8,,0
top_ten,svm,occupancy,no_origin,6,unith,5,Nielsen,2,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,2H,2S,51,5,stable_shared,25,2,8,2,False,True,False,0.631655301278536,-0.05225469037857646,0.37468471352671917,-0.0849844080767394,24,20,4,8,,0
top_ten,svm,occupancy,no_origin,6,unith,5,Nielsen,2,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,2H,2S,54,20,stable_shared,10,10,8,8,True,True,True,0.6240619534187738,0.18417275809285877,0.6023044213386314,-0.19818706558281507,24,20,4,8,,0
top_ten,svm,occupancy,no_origin,6,unith,5,Nielsen,2,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,2H,2S,38,20,stable_shared,10,10,9,9,True,True,True,0.7076430748886299,0.7484158210829255,0.4786608750663454,0.2493685729194322,24,20,4,8,,0
top_ten,svm,occupancy,no_origin,6,unith,5,Nielsen,2,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,2H,2S,55,11,stable_shared,5,5,4,4,True,True,True,0.4123679586678636,0.5026295069667027,-0.03057628009156548,0.48807501290884864,24,20,4,8,,0
