scope,label_source,feature,variant,k,space,dim,monkey,maze,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,name_H,name_S,n_trials_H,n_trials_S,half_rule,half_H,half_S,half_corr_rule_H,half_corr_rule_S,equal_n,stable_H,stable_S,r_HH,r_SS,r_HS,delta,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
top_ten,svm,occupancy,full,12,unith,12,Nielsen,4,Nov_18_g0,0.990064289888954,0.9955191895577635,0.9658094681472823,0.46511627906976744,4H,4S,43,27,stable_shared,13,13,13,13,True,True,True,0.8456537482298365,0.893958806013397,0.6972459237356887,0.172560353385928,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,4,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,4H,4S,54,27,stable_shared,13,13,4,4,True,True,True,0.8556749514768953,0.8786381811682092,0.8324866983172475,0.034669868005304694,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,4,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,4H,4S,40,45,stable_shared,20,20,20,20,True,True,True,0.9484744291133074,0.9566989236197013,0.9275994025894401,0.024987273777064223,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,4,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,4H,4S,24,33,stable_shared,12,12,5,5,True,True,True,0.8148908592894838,0.9393797084763253,0.8655668535589482,0.01156843032395627,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,4,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,4H,4S,16,36,stable_shared,8,8,8,8,True,True,True,0.7388395877121262,0.8254805082444017,0.827893288620588,-0.04573324064232398,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,4,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,4H,4S,19,49,stable_shared,9,9,8,8,True,True,True,0.5475983342100045,0.7381330895765766,0.5651316990564421,0.07773401283684844,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,4,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,4H,4S,34,39,stable_shared,17,17,9,9,True,True,True,0.921741947194659,0.9291813223722085,0.9377798980624219,-0.012318263278988217,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,4,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,4H,4S,28,59,stable_shared,14,14,4,4,True,True,True,0.9365445218866524,0.8911892591643473,0.9234059835353878,-0.009539093009887978,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,4,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,4H,4S,18,64,stable_shared,9,9,9,9,True,True,True,0.8950351328438056,0.8551722796831734,0.8707216232018953,0.004382083061594266,0,20,4,8,,0
top_ten,svm,occupancy,full,12,unith,12,Nielsen,4,Oct_25_g0,0.969401041666667,0.97021484375,0.921875,0.5207547169811321,4H,4S,76,11,stable_shared,5,5,4,4,True,True,True,0.6657424587227923,0.825931455741878,0.7867004033370331,-0.04086344610469794,0,20,4,8,,0
top_ten,svm,occupancy,no_origin,12,unith,11,Nielsen,4,Nov_18_g0,0.990064289888954,0.9955191895577635,0.9658094681472823,0.46511627906976744,4H,4S,43,27,stable_shared,13,13,13,13,True,True,True,0.6760496214559544,0.3986460779443664,-0.10549361004742033,0.6428414597475807,0,20,4,8,,0
top_ten,svm,occupancy,no_origin,12,unith,11,Nielsen,4,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,4H,4S,54,27,stable_shared,13,13,4,4,True,True,True,0.6508380597171892,0.6285853468540654,0.5356658209096739,0.10404588237595347,0,20,4,8,,0
top_ten,svm,occupancy,no_origin,12,unith,11,Nielsen,4,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,4H,4S,40,45,stable_shared,20,20,20,20,True,True,True,0.7776160379785699,0.4966919529524031,0.4547540193338041,0.18239997613168246,0,20,4,8,,0
top_ten,svm,occupancy,no_origin,12,unith,11,Nielsen,4,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,4H,4S,24,33,stable_shared,12,12,5,5,True,True,True,0.3864410802837711,0.1044862249626595,0.3377438879291887,-0.0922802353059734,0,20,4,8,,0
top_ten,svm,occupancy,no_origin,12,unith,11,Nielsen,4,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,4H,4S,16,36,stable_shared,8,8,8,8,True,True,True,0.31119907503541644,0.4524748855942929,0.49875557435161244,-0.11691859403675775,0,20,4,8,,0
