scope,label_source,feature,variant,k,space,dim,monkey,maze,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,name_H,name_S,n_trials_H,n_trials_S,half_rule,half_H,half_S,half_corr_rule_H,half_corr_rule_S,equal_n,stable_H,stable_S,r_HH,r_SS,r_HS,delta,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
top_ten,svm,occupancy,no_origin,6,unith,5,Nielsen,4,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,4H,4S,34,39,stable_shared,17,17,9,9,True,True,True,0.7283531750114891,0.9213969992511867,0.6730480601530755,0.15182702697826245,0,20,4,8,,0
top_ten,svm,occupancy,no_origin,6,unith,5,Nielsen,4,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,4H,4S,28,59,stable_shared,14,14,4,4,True,True,True,0.7694811356080898,0.9026295450589759,0.8655234143320134,-0.029468073998480504,0,20,4,8,,0
top_ten,svm,occupancy,no_origin,6,unith,5,Nielsen,4,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,4H,4S,18,64,stable_shared,9,9,9,9,True,True,True,0.08655899865824215,0.33259677568018337,0.3961907211847667,-0.18661283401555395,0,20,4,8,,0
top_ten,svm,occupancy,no_origin,6,unith,5,Nielsen,4,Oct_25_g0,0.969401041666667,0.97021484375,0.921875,0.5207547169811321,4H,4S,76,11,stable_shared,5,5,4,4,True,True,True,0.13639381941132683,-0.24825480993783683,0.3031397189033044,-0.3590702141665594,0,20,4,8,,0
top_ten,svm,occupancy,mean_removed,6,unith,6,Nielsen,4,Nov_18_g0,0.990064289888954,0.9955191895577635,0.9658094681472823,0.46511627906976744,4H,4S,43,27,stable_shared,13,13,13,13,True,True,True,0.5003060156225686,0.08628650845050036,-0.14137511239799974,0.4346713744345342,0,20,4,8,,0
top_ten,svm,occupancy,mean_removed,6,unith,6,Nielsen,4,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,4H,4S,54,27,stable_shared,13,13,4,4,True,True,True,0.6169045941742352,0.4908170893326087,0.5847205635501516,-0.03085972179672969,0,20,4,8,,0
top_ten,svm,occupancy,mean_removed,6,unith,6,Nielsen,4,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,4H,4S,40,45,stable_shared,20,20,20,20,True,True,True,-0.052706594283209104,0.523251261472476,-0.28672859759499064,0.5220009311896241,0,20,4,8,,0
top_ten,svm,occupancy,mean_removed,6,unith,6,Nielsen,4,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,4H,4S,24,33,stable_shared,12,12,5,5,True,True,True,-0.3954285059172339,0.2821603301641077,-0.3361276684726595,0.2794935805960964,0,20,4,8,,0
top_ten,svm,occupancy,mean_removed,6,unith,6,Nielsen,4,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,4H,4S,16,36,stable_shared,8,8,8,8,True,True,True,-0.14549519932582272,0.1898462387996649,0.21845787552574522,-0.19628235578882414,0,20,4,8,,0
top_ten,svm,occupancy,mean_removed,6,unith,6,Nielsen,4,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,4H,4S,19,49,stable_shared,9,9,8,8,True,True,True,0.733079914992261,0.136417814812034,0.29723846752466915,0.13751039737747833,0,20,4,8,,0
top_ten,svm,occupancy,mean_removed,6,unith,6,Nielsen,4,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,4H,4S,34,39,stable_shared,17,17,9,9,True,True,True,0.3918987069621305,0.6559990782927045,0.3709539300375227,0.1529949625898948,0,20,4,8,,0
top_ten,svm,occupancy,mean_removed,6,unith,6,Nielsen,4,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,4H,4S,28,59,stable_shared,14,14,4,4,True,True,True,0.2543211585691349,0.6364240611876439,0.6595490946144342,-0.21417648473604478,0,20,4,8,,0
top_ten,svm,occupancy,mean_removed,6,unith,6,Nielsen,4,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,4H,4S,18,64,stable_shared,9,9,9,9,True,True,True,-0.005514202260833695,0.13134870591693865,0.05655072933471254,0.006366522493339938,0,20,4,8,,0
top_ten,svm,occupancy,mean_removed,6,unith,6,Nielsen,4,Oct_25_g0,0.969401041666667,0.97021484375,0.921875,0.5207547169811321,4H,4S,76,11,stable_shared,5,5,4,4,True,True,True,0.04443428102131448,0.021241185250021215,0.06305996655974672,-0.03022223342407887,0,20,4,8,,0
