scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_four,dendro,occupancy,no_origin,12,unith,Faure,1,0.2575637513598519,-0.013643805829668208,0.056209292264331925,0.002997002997002997,-0.09541185065048288,0.12293607170107554,1000,1
top_four,dendro,occupancy,no_origin,12,unith,Faure,2,0.04137141224762353,0.006493432642849557,0.03538694810972358,0.2977022977022977,-0.04949428371766552,0.08876525994629506,1000,3
top_four,dendro,occupancy,no_origin,12,unith,Faure,3,0.21418081854155374,-0.0037651505934710168,0.0628222736357182,0.004995004995004995,-0.11155890848166727,0.1431167966757542,1000,3
top_four,dendro,occupancy,no_origin,12,unith,Faure,4,-0.057265316695971014,-0.0016262724515061877,0.0599132607312699,0.33966033966033965,-0.10618590811464203,0.12718453688204404,1000,2
top_four,dendro,occupancy,no_origin,12,unith,Faure,5,0.02458097507521828,0.004238512454451682,0.047584913465093005,0.6413586413586414,-0.08165302880156532,0.10856511636588115,1000,3
top_four,dendro,occupancy,no_origin,12,unith,Faure,6,-0.020272155037302397,-0.00464471687270951,0.06625622095868007,0.8061938061938062,-0.12145630679203173,0.14133220201292584,1000,2
top_four,dendro,occupancy,no_origin,12,unith,Nielsen,1,0.018949513291183717,0.0075444428711296824,0.09869565047297332,0.9280719280719281,-0.16012155424874078,0.22407427687882925,1000,2
top_four,dendro,occupancy,no_origin,12,unith,Nielsen,2,-0.05110312027108449,8.771515052693701e-05,0.05598757854073235,0.37162837162837165,-0.10007031394559425,0.11764237479874672,1000,3
top_four,dendro,occupancy,no_origin,12,unith,Nielsen,3,-0.0009033780973781713,0.0015258527256806122,0.062377596133477244,0.9630369630369631,-0.10953642497877525,0.1293792836371468,1000,3
top_four,dendro,occupancy,no_origin,12,unith,Nielsen,4,0.06729154428397621,0.00038737333305736776,0.04299183279954061,0.11688311688311688,-0.08649512757540574,0.08961930236482173,1000,4
top_four,dendro,occupancy,no_origin,12,unith,Nielsen,5,0.06685319761707564,0.014868817929302728,0.08585923749365616,0.5364635364635365,-0.13404082035211107,0.2061640984484079,1000,1
top_four,dendro,occupancy,no_origin,12,unith,Nielsen,6,-0.2256899787726843,0.010823617540877305,0.1374154321629088,0.08032128514056225,-0.22661749585576016,0.2976882841325678,995,1
