scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_four,dendro,occupancy,no_origin,6,unith,Faure,1,0.230073641505677,-0.0006955669400764053,0.07035471730563875,0.011988011988011988,-0.10686092043150539,0.15581649231791206,1000,1
top_four,dendro,occupancy,no_origin,6,unith,Faure,2,0.021168187159159135,0.003055382793915082,0.043911414433656135,0.6873126873126874,-0.06645370120902419,0.09798839948827284,1000,3
top_four,dendro,occupancy,no_origin,6,unith,Faure,3,0.08942398618281927,-0.0011473447997176,0.08928710595815542,0.2907092907092907,-0.1474168273728585,0.20128523531318662,1000,3
top_four,dendro,occupancy,no_origin,6,unith,Faure,4,0.018572180824085738,-0.001295493467415828,0.0653434096599083,0.7452547452547452,-0.10942450803543592,0.14101785467715694,1000,2
top_four,dendro,occupancy,no_origin,6,unith,Faure,5,0.003943858076442319,0.004047611014278771,0.06924322838280154,0.999000999000999,-0.110136786473697,0.1502119463367853,1000,3
top_four,dendro,occupancy,no_origin,6,unith,Faure,6,-0.012443296534436321,-0.012900064480486544,0.08347766872770013,0.994005994005994,-0.15972774259937428,0.1725592429615006,1000,2
top_four,dendro,occupancy,no_origin,6,unith,Nielsen,1,0.04233944398095785,0.0012378480458020047,0.11630078972790645,0.7392607392607392,-0.1769782202572118,0.2760082953367277,1000,2
top_four,dendro,occupancy,no_origin,6,unith,Nielsen,2,0.07279415027993197,-0.0032966696567569994,0.07309222333509148,0.2977022977022977,-0.12406823634571706,0.15401774045471645,1000,3
top_four,dendro,occupancy,no_origin,6,unith,Nielsen,3,0.005366428890819341,0.0021387604102465364,0.08672270668985499,0.9760239760239761,-0.14841385466287335,0.18922769498816708,1000,3
top_four,dendro,occupancy,no_origin,6,unith,Nielsen,4,0.012722457010638566,0.0003290587563828016,0.05890477670945357,0.8241758241758241,-0.10227001886775172,0.1205844971076726,1000,4
top_four,dendro,occupancy,no_origin,6,unith,Nielsen,5,-0.053615850307733304,0.016898043599662873,0.12634943986862776,0.5414585414585414,-0.1917947734495405,0.3015239652552234,1000,1
top_four,dendro,occupancy,no_origin,6,unith,Nielsen,6,-0.11467476169629465,-8.059721172313158e-05,0.21726910132339625,0.589171974522293,-0.35862535338556334,0.4772321760430021,941,1
