scope,monkey,space,feature_set,model,maze_a,maze_b,d,n_trials,train_bacc,cv_bacc,train_bacc_std,cv_bacc_std
allplus,Faure,deg,"State bigrams, K=6",Logistic (L2),4,6,36,2781,0.5870081967213114,0.5763692427790789,0.005983724821307146,0.02004908317218093
allplus,Faure,deg,"State bigrams, K=6",Logistic (L2),5,6,36,2989,0.5639300425341393,0.5355932393104992,0.004118881901688032,0.016571974786190612
allplus,Faure,deg,"State bigrams, K=6",Random forest,1,1,36,1105,nan,0.4937518017663862,nan,nan
allplus,Faure,deg,"State bigrams, K=6",Random forest,2,2,36,1086,nan,0.5095764272559853,nan,nan
allplus,Faure,deg,"State bigrams, K=6",Random forest,3,3,36,1247,nan,0.497660462196979,nan,nan
allplus,Faure,deg,"State bigrams, K=6",Random forest,4,4,36,1281,nan,0.49540147230889237,nan,nan
allplus,Faure,deg,"State bigrams, K=6",Random forest,5,5,36,1489,nan,0.5027558273796637,nan,nan
allplus,Faure,deg,"State bigrams, K=6",Random forest,6,6,36,1500,nan,0.5053333333333334,nan,nan
allplus,Faure,deg,"State bigrams, K=6",Random forest,1,2,36,2191,0.6150955601109973,0.5725269368265793,0.0020706895687626933,0.007581725558359144
allplus,Faure,deg,"State bigrams, K=6",Random forest,1,3,36,2352,0.5919254173818068,0.5191558382652303,0.005062441141448991,0.017199340720842678
allplus,Faure,deg,"State bigrams, K=6",Random forest,1,4,36,2386,0.6097365427886161,0.555901250790354,0.00363544183094317,0.02673609623396112
allplus,Faure,deg,"State bigrams, K=6",Random forest,1,5,36,2594,0.638438594945133,0.5859670768136773,0.004814104483578939,0.021419221674941043
allplus,Faure,deg,"State bigrams, K=6",Random forest,1,6,36,2605,0.6417322775263952,0.5926184012066364,0.0052677620162819554,0.01862595056273587
allplus,Faure,deg,"State bigrams, K=6",Random forest,2,3,36,2333,0.641842724564738,0.57527236638651,0.006282091388929357,0.02758359903502822
allplus,Faure,deg,"State bigrams, K=6",Random forest,2,4,36,2367,0.6057718848793027,0.5202114629023424,0.004068996191408459,0.01697140280456619
allplus,Faure,deg,"State bigrams, K=6",Random forest,2,5,36,2575,0.6650527749846326,0.6044791948815562,0.0069098038458747105,0.03079276093680927
allplus,Faure,deg,"State bigrams, K=6",Random forest,2,6,36,2586,0.6481754143646409,0.5921252302025783,0.0030494303965401715,0.021180672337056776
allplus,Faure,deg,"State bigrams, K=6",Random forest,3,4,36,2528,0.6353854246287891,0.5805420910262695,0.001368755706694073,0.010512603737764864
allplus,Faure,deg,"State bigrams, K=6",Random forest,3,5,36,2736,0.6282714512142775,0.571037380243141,0.0032275809656328847,0.021020260055369677
allplus,Faure,deg,"State bigrams, K=6",Random forest,3,6,36,2747,0.6437818765036087,0.5941226944667202,0.0030753258349053444,0.012776188833642238
allplus,Faure,deg,"State bigrams, K=6",Random forest,4,5,36,2770,0.6493416592875466,0.5964198029892906,0.0018485039885657755,0.008071905062771527
allplus,Faure,deg,"State bigrams, K=6",Random forest,4,6,36,2781,0.6380835284933646,0.5690359094457456,0.003559358137760334,0.021058843014757533
allplus,Faure,deg,"State bigrams, K=6",Random forest,5,6,36,2989,0.6086779158271771,0.5297262144616073,0.003540973859360013,0.015321245317467876
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),1,1,144,1105,nan,0.4857997877191603,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),2,2,144,1086,nan,0.5020257826887662,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),3,3,144,1247,nan,0.49367668848005924,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),4,4,144,1281,nan,0.489790610374415,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),5,5,144,1489,nan,0.5008697770080104,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),6,6,144,1500,nan,0.5098666666666667,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),1,2,144,2191,0.6441267093322667,0.5895077623059424,0.00312385362717441,0.01325538608757559
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),1,3,144,2352,0.5934047143007471,0.5409605678061737,0.003681675240001956,0.02963478653970515
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),1,4,144,2386,0.6288503926160629,0.5763812208363799,0.004301084737592928,0.015116589736532226
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),1,5,144,2594,0.6473382482093422,0.6006181074485898,0.003203701700397481,0.01085154745532337
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),1,6,144,2605,0.650460407239819,0.615318250377074,0.0038437528087254167,0.02336792646276623
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),2,3,144,2333,0.6632510105283989,0.6048863497070687,0.002466337820799533,0.010812559018624789
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),2,4,144,2367,0.6162439457261031,0.5556421735436317,0.00781352906562002,0.02671376361042641
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),2,5,144,2575,0.6828017957347126,0.6353829247508123,0.007138871805429208,0.019379740111404864
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),2,6,144,2586,0.643366482504604,0.6018379373848988,0.005966364954302803,0.013690246718895165
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),3,4,144,2528,0.6420937181319476,0.5816138279098564,0.0005776561704968349,0.02027531243857265
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),3,5,144,2736,0.6159698656224233,0.5744106877324922,0.00600382277583673,0.015926532442373936
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),3,6,144,2747,0.6444095161721465,0.5984750066827051,0.005189674765190941,0.01778175918809017
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),4,5,144,2770,0.6529783334355662,0.6078680555664778,0.004320784740775059,0.011372476054134145
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),4,6,144,2781,0.628305425448868,0.5822786885245902,0.005195390919217705,0.019419574557902025
allplus,Faure,deg,"State bigrams, K=12",Logistic (L2),5,6,144,2989,0.6040688941123797,0.5476145063801209,0.0025064549369146097,0.02475418090083707
allplus,Faure,deg,"State bigrams, K=12",Random forest,1,1,144,1105,nan,0.48527268915271116,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Random forest,2,2,144,1086,nan,0.4961325966850829,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Random forest,3,3,144,1247,nan,0.4920658929085895,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Random forest,4,4,144,1281,nan,0.48259872269890797,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Random forest,5,5,144,1489,nan,0.5024888143176734,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Random forest,6,6,144,1500,nan,0.49813333333333326,nan,nan
allplus,Faure,deg,"State bigrams, K=12",Random forest,1,2,144,2191,0.7295733231669208,0.5873719823671075,0.008115261071447449,0.025175006814176247
allplus,Faure,deg,"State bigrams, K=12",Random forest,1,3,144,2352,0.7094826679052351,0.5357611208075852,0.004964450052571035,0.02039709204341084
allplus,Faure,deg,"State bigrams, K=12",Random forest,1,4,144,2386,0.7315254979671566,0.6042182825210791,0.005213862901190485,0.00927117224030803
allplus,Faure,deg,"State bigrams, K=12",Random forest,1,5,144,2594,0.7355327454120564,0.5933688679273952,0.0027941868888974666,0.018366268155953103
allplus,Faure,deg,"State bigrams, K=12",Random forest,1,6,144,2605,0.73770814479638,0.6004494720965309,0.0030009032465610763,0.007839515421434545
allplus,Faure,deg,"State bigrams, K=12",Random forest,2,3,144,2333,0.7317277857281047,0.6245323952439815,0.003381889724912493,0.012763330696131291
allplus,Faure,deg,"State bigrams, K=12",Random forest,2,4,144,2367,0.7338413424422391,0.5504472507234939,0.002448566511221818,0.024921411376328882
allplus,Faure,deg,"State bigrams, K=12",Random forest,2,5,144,2575,0.7538260936245791,0.6324133269513572,0.0016791491679732844,0.016123016941128516
allplus,Faure,deg,"State bigrams, K=12",Random forest,2,6,144,2586,0.7396367403314916,0.6015653775322283,0.004898144520940947,0.016361996936984084
allplus,Faure,deg,"State bigrams, K=12",Random forest,3,4,144,2528,0.7318509778660041,0.5948775108660473,0.00271783707823028,0.01232090734901925
allplus,Faure,deg,"State bigrams, K=12",Random forest,3,5,144,2736,0.7251407407327619,0.5585768503912412,0.0030235233699013268,0.02366453761624354
allplus,Faure,deg,"State bigrams, K=12",Random forest,3,6,144,2747,0.7451400695001337,0.6151999465383586,0.003879983330656736,0.017124737786245802
allplus,Faure,deg,"State bigrams, K=12",Random forest,4,5,144,2770,0.7433306123647314,0.6039708840631454,0.002790792137037966,0.013217784950551576
allplus,Faure,deg,"State bigrams, K=12",Random forest,4,6,144,2781,0.7440505464480874,0.5739562841530055,0.0025364624887906986,0.01536723438059321
allplus,Faure,deg,"State bigrams, K=12",Random forest,5,6,144,2989,0.7328255540631297,0.5580192522946049,0.0031439163014869587,0.018937320463272088
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,1,25,1105,nan,0.5044441386901486,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),2,2,25,1086,nan,0.4959484346224678,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),3,3,25,1247,nan,0.49702741079145574,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),4,4,25,1281,nan,0.48886017940717624,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),5,5,25,1489,nan,0.5004853142815906,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),6,6,25,1500,nan,0.49626666666666663,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,2,25,2191,0.6914954209478097,0.677204736548253,0.003687614970160982,0.013392141000637148
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,3,25,2352,0.5872034058210294,0.5813351137753232,0.008034589889861136,0.018836119197780363
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,4,25,2386,0.6785694858018869,0.6696111988300995,0.007254913224217604,0.025374721835519656
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,5,25,2594,0.6336569989880542,0.6202823723899851,0.004799218427002347,0.023052767271624496
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),1,6,25,2605,0.6740505279034691,0.6704675716440422,0.007722056289835532,0.026607004438652184
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),2,3,25,2333,0.7057588304010657,0.6959457763088133,0.00559105581561439,0.018147390139531955
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),2,4,25,2367,0.615697012434174,0.6021829889459633,0.0036326464917619053,0.016043310920284132
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),2,5,25,2575,0.7301410466193461,0.7254668056849061,0.002731573925795004,0.01675285215785286
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),2,6,25,2586,0.6396210865561693,0.632366482504604,0.0057012984287809175,0.012349708280163305
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),3,4,25,2528,0.6567044278634061,0.6405017631699372,0.009676711972790335,0.03142724946132448
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),3,5,25,2736,0.5823965428378006,0.5721796785084741,0.004261827728185556,0.014495597528291848
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),3,6,25,2747,0.6451197540764502,0.6335763164929163,0.004591430137091936,0.01952162031645123
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),4,5,25,2770,0.6877233723863104,0.6781073173084535,0.007018365994607339,0.024054310310619262
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),4,6,25,2781,0.5936129976580796,0.5756291959406714,0.0035055159599587373,0.016343438062405485
allplus,Faure,deg,"Gaze heatmap, 5x5",Logistic (L2),5,6,25,2989,0.6337879449294829,0.6231381240205954,0.004316703307338569,0.01384762406536527
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,1,25,1105,nan,0.49954562727677754,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,2,2,25,1086,nan,0.5093922651933701,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,3,3,25,1247,nan,0.4997520269992181,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,4,4,25,1281,nan,0.4846209535881435,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,5,5,25,1489,nan,0.49697932452911886,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,6,6,25,1500,nan,0.5174666666666667,nan,nan
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,2,25,2191,0.9085628067631643,0.6837599893335999,0.006778448306270651,0.01102090028280184
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,3,25,2352,0.9341489257475862,0.5731649170679314,0.004578670987973231,0.023947370949622755
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,4,25,2386,0.9101932702463077,0.677953451241783,0.004673886578786763,0.009629395635602701
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,5,25,2594,0.9165852754285574,0.6329213629968183,0.006322392960438339,0.029750845601629845
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,1,6,25,2605,0.9010957767722474,0.6657918552036199,0.007027809124102091,0.015908290953989417
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,2,3,25,2333,0.915135551843762,0.6893845413153632,0.005248221879005741,0.01654350724694911
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,2,4,25,2367,0.9324773247764825,0.6016007435489367,0.0062272382233654775,0.02906772503092492
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,2,5,25,2575,0.9180382195028739,0.7302650375312142,0.003952452253790732,0.016423362928932886
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,2,6,25,2586,0.9315087476979743,0.6243093922651933,0.005061098772802836,0.02170298716971829
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,3,4,25,2528,0.9228375266916947,0.6363328193754003,0.0030085686408464494,0.020363771995917126
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,3,5,25,2736,0.9264794270520571,0.5635478136109604,0.004107238007713116,0.026936161311342192
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,3,6,25,2747,0.9110439721999465,0.6344317027532744,0.004810971532092674,0.02523794245686072
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,4,5,25,2770,0.912611427334148,0.6710928280195805,0.005215147766701497,0.013851527182093587
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,4,6,25,2781,0.926059718969555,0.5841584699453553,0.0017304027073442546,0.01609569098885475
allplus,Faure,deg,"Gaze heatmap, 5x5",Random forest,5,6,25,2989,0.9257675173494516,0.6149937318110589,0.002935848286934969,0.01634388212819744
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,1,100,1105,nan,0.5046236601409964,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),2,2,100,1086,nan,0.4968692449355433,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),3,3,100,1247,nan,0.5053602296579824,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),4,4,100,1281,nan,0.4963350721528861,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),5,5,100,1489,nan,0.49967471314137263,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),6,6,100,1500,nan,0.49960000000000004,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,2,100,2191,0.710719002858262,0.6683132921676957,0.002895288689198576,0.015960709198567118
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,3,100,2352,0.6427753304764012,0.5962062796866325,0.0022217320579412682,0.018838585160264286
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,4,100,2386,0.7246298140946164,0.6880876436324845,0.006587473913460839,0.024894907314395084
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,5,100,2594,0.7002985696009043,0.6597680121798164,0.004717913104333152,0.019343417454810448
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),1,6,100,2605,0.7477386877828054,0.7146862745098039,0.008889433333096252,0.03254745072940753
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),2,3,100,2333,0.7292527849527632,0.681766257434048,0.009464856269976278,0.01755853547087094
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),2,4,100,2367,0.6612738882347613,0.6223006456454514,0.005469551508148604,0.01100573501126609
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),2,5,100,2575,0.7710685604809735,0.737232646528811,0.003177740904601185,0.022142388768834228
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),2,6,100,2586,0.7186307550644566,0.6820718232044198,0.00470685640904764,0.01848132989189426
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),3,4,100,2528,0.6897824098679923,0.6502315940771513,0.006226307360995725,0.027875892695838893
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),3,5,100,2736,0.6988327392053891,0.6516851996167565,0.006355106931044909,0.018846742096840174
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),3,6,100,2747,0.7172378374766105,0.6814747393744989,0.004027203027736117,0.012667161025107156
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),4,5,100,2770,0.7500404344322587,0.7082364086569792,0.005111616243460884,0.02320116823880218
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),4,6,100,2781,0.6596208040593287,0.6151709601873536,0.0077122590739598365,0.02499868640408725
allplus,Faure,deg,"Gaze heatmap, 10x10",Logistic (L2),5,6,100,2989,0.6824766062234162,0.6416053279606,0.004945560264460651,0.024388714752779705
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,1,100,1105,nan,0.5042610137065283,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,2,2,100,1086,nan,0.5069981583793739,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,3,3,100,1247,nan,0.5037666687245339,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,4,4,100,1281,nan,0.4939871782371295,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,5,5,100,1489,nan,0.5093306632027135,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,6,6,100,1500,nan,0.5076,nan,nan
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,2,100,2191,0.9273622326108515,0.6764172562352608,0.00449134322118811,0.022146564855567135
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,3,100,2352,0.9598346438692682,0.601207966994089,0.0025781136752792144,0.02062244178085241
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,4,100,2386,0.9247454971900488,0.718487748188809,0.002869537628886976,0.0270917636899929
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,5,100,2594,0.9285875454691873,0.6698658943868916,0.0030818171110303656,0.030194467447792726
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,1,6,100,2605,0.9226470588235295,0.7206561085972851,0.002632723966339618,0.024860780342744138
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,2,3,100,2333,0.9289069088095038,0.7060769050140225,0.0015855142660374977,0.015855578837014994
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,2,4,100,2367,0.943857257149758,0.6198368850302551,0.005027867975887224,0.018083965858422524
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,2,5,100,2575,0.9377638285425224,0.7527383130062447,0.0013933859920115185,0.01819015478003077
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,2,6,100,2586,0.9340690607734807,0.6822375690607735,0.004278410250926496,0.015117043060285192
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,3,4,100,2528,0.9418921571021036,0.6606850977866003,0.0038169657819662967,0.02527876367022096
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,3,5,100,2736,0.9440566021985338,0.6710202538476494,0.001891524733011488,0.022171787922959933
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,3,6,100,2747,0.9335244587008822,0.7002913659449346,0.0021453273329663657,0.020439891306621622
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,4,5,100,2770,0.9360293204027033,0.7195158458411384,0.0038813521668475495,0.01452566525900595
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,4,6,100,2781,0.9508265027322405,0.6194551131928181,0.00241206613746702,0.011098280025067814
allplus,Faure,deg,"Gaze heatmap, 10x10",Random forest,5,6,100,2989,0.9453183904186254,0.6481931945377211,0.003175756236765642,0.019864764137343654
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,1,6,995,nan,0.4926870459706027,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),2,2,6,1019,nan,0.49579606302245854,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),3,3,6,1138,nan,0.5005272407732864,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),4,4,6,1123,nan,0.4999406880189799,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),5,5,6,1362,nan,0.5020558002936857,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),6,6,6,1314,nan,0.5009132420091325,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,2,6,2014,0.5692815155266027,0.5636637554800499,0.00495116606544384,0.020738017537129647
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,3,6,2133,0.5658256131271471,0.5613365597760331,0.004785958756404478,0.029716770726078104
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,4,6,2118,0.6046253081972641,0.590258057876202,0.00747270193642238,0.03461599886250913
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,5,6,2357,0.5824159342970359,0.5759321571145006,0.006804471342547448,0.033015381029256594
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),1,6,6,2309,0.6639905195689253,0.6576313837069672,0.005173708169187622,0.01985426986722897
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),2,3,6,2157,0.5485952534532805,0.5365977016648529,0.006458627785684414,0.019593212166121438
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),2,4,6,2142,0.5528806199572328,0.5524875976220291,0.003959730120344598,0.014675818909466704
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),2,5,6,2381,0.5511227391744808,0.5427530373707199,0.00605205835519605,0.024419665830919597
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),2,6,6,2333,0.6173599628369951,0.6069806850958127,0.006147129569525859,0.03304089230287999
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),3,4,6,2261,0.5828200534596166,0.5682079604123402,0.01168030419405105,0.02329614280523501
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),3,5,6,2500,0.5480358797281988,0.5401604948785643,0.006305901211027926,0.014774148480459376
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),3,6,6,2452,0.6448519459223772,0.648344314172371,0.005674934420361617,0.015695042323389644
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),4,5,6,2485,0.597221459458682,0.5947218288541678,0.004414264648838684,0.02668276671919352
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),4,6,6,2437,0.5787477246883009,0.5716155627931814,0.0055862876337936735,0.018562141998972253
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Logistic (L2),5,6,6,2676,0.6453057215081233,0.6404159877697987,0.0048042105993962286,0.01714313812079994
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,1,6,995,nan,0.5097480465120038,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,2,2,6,1019,nan,0.49695250202242003,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,3,3,6,1138,nan,0.504042179261863,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,4,4,6,1123,nan,0.5013384842775673,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,5,5,6,1362,nan,0.5093979441997063,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,6,6,6,1314,nan,0.49893455098934547,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,2,6,2014,0.9098825826877271,0.5390297907594893,0.008682421744411386,0.020624235785128495
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,3,6,2133,0.914767709372875,0.5509047875581775,0.009403118846890955,0.025792134748523633
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,4,6,2118,0.8956214733507251,0.6128863372964556,0.006263027966551137,0.010259952657092779
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,5,6,2357,0.9081280115703332,0.5702543554778297,0.005782412554447184,0.014398783530022653
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,1,6,6,2309,0.8956412580405835,0.6597458372532372,0.007561580579332236,0.008784811517872556
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,2,3,6,2157,0.9136710065866291,0.5218993775557897,0.0034384606476212808,0.03478295355649668
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,2,4,6,2142,0.9098864670110292,0.5128345059191479,0.002960377705088379,0.019793278467023254
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,2,5,6,2381,0.9213618740263914,0.5465883888929719,0.005020710345121977,0.021133736286497746
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,2,6,6,2333,0.8958121416077779,0.6083728040891255,0.006017003069495628,0.024989427394272266
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,3,4,6,2261,0.8881096172535592,0.5693273102582681,0.007761428323184079,0.009077089029506954
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,3,5,6,2500,0.9151054933172296,0.5301866633633471,0.00754444953386225,0.031149424338631288
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,3,6,6,2452,0.8931560014765951,0.6379011483737391,0.0031376997926168635,0.018656596012183013
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,4,5,6,2485,0.900209117072871,0.5678259146951408,0.008682739000850172,0.015031480271501066
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,4,6,6,2437,0.9023922623815583,0.5375624651841732,0.0038591630486571483,0.01924527585950485
allplus,Nielsen,deg,"Codebook occupancy (ms), K=6",Random forest,5,6,6,2676,0.8920407304595042,0.6125376326782397,0.0027924217612245593,0.014675244055999912
allplus,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),1,1,12,995,nan,0.5073400240802243,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),2,2,12,1019,nan,0.5016603104896182,nan,nan
allplus,Nielsen,deg,"Codebook occupancy (ms), K=12",Logistic (L2),3,3,12,1138,nan,0.5135325131810193,nan,nan
