method,monkey,source,scope,variant,feature,maze,k,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
block_means,Nielsen,svm,top_ten,full,occupancy,2,8,0.9609787597529089,0.9485689532332863,0.9382516872840124,0.9382757629031899,0.01651013139949642,1.9938209090553007,0.03996003996003996,0,-4.465720665266404e-05,0.008303046944167601,552,111,55,8,10,2,100,1000,
block_means,Nielsen,svm,top_ten,no_origin,occupancy,2,8,0.854082253334214,0.805518901910575,0.7312475920337635,0.7216740253127957,0.1033397689491149,2.7977387462290557,0.017982017982017984,0,0.0007680776100263226,0.0366623550813457,552,111,55,7,10,46,100,1000,
block_means,Nielsen,svm,top_ten,mean_removed,occupancy,2,8,0.02255423300020406,0.17665590395268677,-0.15307806144240832,-0.19637612396952783,0.2743321611824135,1.4580056968740016,0.15284715284715283,0,-0.0040262032636239,0.19091719946145908,552,111,55,8,10,0,100,1000,
block_means,Nielsen,svm,top_ten,full,occupancy_bin,2,8,0.9601592657140837,0.9459575834707583,0.9292573112877461,0.9265987970332356,0.025130370431930116,2.8853426725662987,0.015984015984015984,0,0.00042392738647708015,0.00856274136183571,552,111,55,8,10,2,100,1000,
block_means,Nielsen,svm,top_ten,no_origin,occupancy_bin,2,8,0.8977466568783242,0.816518747237921,0.78952111748569,0.7740970695829568,0.07532360852379916,2.8354395995960457,0.015984015984015984,0,0.0008255479095513249,0.026273901452480698,552,111,55,7,10,46,100,1000,
block_means,Nielsen,svm,top_ten,mean_removed,occupancy_bin,2,8,0.02510920703218762,0.406369716919687,-0.159259561572183,-0.23644599192534874,0.4135922387247032,2.3193360043820257,0.016983016983016984,0,0.006976280690158923,0.17531567537705034,552,111,55,8,10,0,100,1000,
block_means,Nielsen,svm,top_ten,full,occupancy,3,10,0.931656153872344,0.9235990377181321,0.93234448802593,0.9354391182241056,-0.006264207329779836,-0.8577007430505462,0.35264735264735264,0,0.004661486647072315,0.012738352001413943,681,72,36,10,10,3,100,1000,
block_means,Nielsen,svm,top_ten,no_origin,occupancy,3,10,0.7490144415240495,0.7418982729865604,0.7491460283245303,0.772332574906777,-0.015282944360348605,-0.541065388914156,0.5854145854145855,0,0.014575883300151754,0.05518524797977362,681,72,36,9,10,49,100,1000,
block_means,Nielsen,svm,top_ten,mean_removed,occupancy,3,10,-0.07114577928409975,-0.210119408611739,-0.10098828035363376,-0.03526926941685067,-0.07250381906267717,-0.7671216667903298,0.46653346653346656,0,0.05517263301454531,0.16643572669694792,681,72,36,10,10,0,100,1000,
block_means,Nielsen,svm,top_ten,full,occupancy_bin,3,10,0.9418728634992212,0.9148077822457337,0.9165655129926522,0.9240787697847079,0.008018181483797293,0.3917594358706537,0.6773226773226774,0,0.003362508021933336,0.011884011042432455,681,72,36,10,10,3,100,1000,
block_means,Nielsen,svm,top_ten,no_origin,occupancy_bin,3,10,0.8564536391551286,0.8099056278546871,0.8029954028059997,0.819067597087465,0.022148133558175576,0.4246039843630841,0.6563436563436563,0,0.008470091970073307,0.03221364398786707,681,72,36,9,10,49,100,1000,
block_means,Nielsen,svm,top_ten,mean_removed,occupancy_bin,3,10,0.007382677459721192,0.2779809243359872,-0.1335154979959044,-0.05706363713461947,0.23797136846311615,1.2498714145480867,0.21878121878121878,0,0.04983256563803683,0.15052652667722966,681,72,36,10,10,0,100,1000,
block_means,Nielsen,svm,top_ten,full,occupancy,4,8,0.9919452843334146,0.9961722436887173,0.9862369967828097,0.9865490221866776,0.007665754526322122,4.011205457013285,0.003996003996003996,0,0.0004222218231307241,0.0018058244038650867,350,386,175,8,10,0,100,1000,
block_means,Nielsen,svm,top_ten,no_origin,occupancy,4,8,0.8574378441141326,0.8583264069867345,0.6471338205042985,0.6518089588662254,0.20841073586517156,3.3064741986008754,0.008991008991008992,0,0.01767238933359721,0.05768632539527594,350,386,175,7,10,124,100,1000,
block_means,Nielsen,svm,top_ten,mean_removed,occupancy,4,8,0.5179266727873955,0.5046431626542764,-0.7103361082575576,-0.7092706354632412,1.2210882895812354,3.3885655301197977,0.000999000999000999,1,0.037147281397433646,0.3493929799085058,350,386,175,8,10,0,100,1000,
block_means,Nielsen,svm,top_ten,full,occupancy_bin,4,8,0.9895114663530649,0.9901107845903896,0.9641971846854868,0.9653849911214887,0.02502003756823945,6.500384717792765,0.000999000999000999,1,0.0011656042418943034,0.003669695619868639,350,386,175,8,10,0,100,1000,
block_means,Nielsen,svm,top_ten,no_origin,occupancy_bin,4,8,0.9096544439154362,0.9038571654626003,0.6060279154222871,0.6096453517444211,0.29891917110566424,6.093821114321899,0.000999000999000999,1,0.0171732651104234,0.046234686038464826,350,386,175,7,10,124,100,1000,
block_means,Nielsen,svm,top_ten,mean_removed,occupancy_bin,4,8,0.571594849628565,0.5096819088359973,-0.7321246538435058,-0.7208891811886547,1.2671452967483614,3.1869924832371765,0.000999000999000999,1,0.1344068585808494,0.3554255129641652,350,386,175,8,10,0,100,1000,
block_means,Nielsen,svm,top_ten,full,occupancy,5,8,0.9768564219153234,0.9758147924514734,0.9725369281862275,0.9731619682951821,0.0034861589426935513,0.7815798412553361,0.3886113886113886,0,-1.903891063708585e-05,0.004484759800995835,80,787,40,8,10,0,100,1000,
block_means,Nielsen,svm,top_ten,no_origin,occupancy,5,8,0.8309008473374135,0.7806303261929497,0.7562356152170138,0.754736326350555,0.050279615981397185,1.1487557432240072,0.1938061938061938,0,0.0008706319375922032,0.04301087009596803,80,787,40,7,10,134,100,1000,
block_means,Nielsen,svm,top_ten,mean_removed,occupancy,5,8,0.25658265579147815,-0.08186943692847436,-0.06416903601803557,-0.020357034592297908,0.12961964473666865,0.7069153573464914,0.4975024975024975,0,0.002558523798497529,0.17974021870894608,80,787,40,8,10,0,100,1000,
block_means,Nielsen,svm,top_ten,full,occupancy_bin,5,8,0.9666887314627557,0.9627062061902297,0.9668538334099666,0.9660270987776314,-0.001742997267306312,-0.3429165258329034,0.7322677322677322,0,0.0006932420674084405,0.0071044675633448046,80,787,40,8,10,0,100,1000,
block_means,Nielsen,svm,top_ten,no_origin,occupancy_bin,5,8,0.9055527843875162,0.8899942855293349,0.9021721384888999,0.8927347728425196,0.0003200792927158247,-0.08100441497388548,0.9330669330669331,0,0.0021945682598418833,0.023140577803448907,80,787,40,7,10,134,100,1000,
