scope,label_source,feature,variant,k,space,dim,monkey,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,half_i,half_j,n_splits,min_trials,min_stable,seed,cell_i,cell_j,maze_i,strategy_i,maze_j,strategy_j,name_i,name_j,r,n_trials_i,n_trials_j,present_i,present_j,stable_i,stable_j,n_degenerate
publication,dendro,occupancy,no_origin,12,unith,11,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,0,1,0,1,0,1H,1H,0.6556812319264481,43,43,True,True,True,True,0
publication,dendro,occupancy,no_origin,12,unith,11,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,1,1,0,2,0,1H,2H,0.697134925433233,43,35,True,True,True,True,0
publication,dendro,occupancy,no_origin,12,unith,11,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,2,1,0,3,0,1H,3H,0.6081167366432189,43,48,True,True,True,True,0
publication,dendro,occupancy,no_origin,12,unith,11,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,3,1,0,4,0,1H,4H,0.6597372363808605,43,12,True,True,True,True,0
publication,dendro,occupancy,no_origin,12,unith,11,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,4,1,0,5,0,1H,5H,0.5977574819127394,43,18,True,True,True,True,0
publication,dendro,occupancy,no_origin,12,unith,11,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,5,1,0,6,0,1H,6H,0.464058870890501,43,11,True,True,True,True,0
publication,dendro,occupancy,no_origin,12,unith,11,Faure,june_24_g0,0.999341238471673,,,,5,,20,4,8,0,0,6,1,0,1,1,1H,1S,,43,0,True,False,True,False,0
publication,dendro,occupancy,no_origin,12,unith,11,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,7,1,0,2,1,1H,2S,0.449301947182282,43,15,True,True,True,True,0
publication,dendro,occupancy,no_origin,12,unith,11,Faure,june_24_g0,0.999341238471673,,,,5,2,20,4,8,0,0,8,1,0,3,1,1H,3S,-0.035808354156881175,43,4,True,True,True,False,0
publication,dendro,occupancy,no_origin,12,unith,11,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,9,1,0,4,1,1H,4S,0.37770347196762855,43,50,True,True,True,True,0
