scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
publication,dendro,occupancy,no_origin,12,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
publication,dendro,occupancy,no_origin,12,unith,Faure,2,0.02461708434954757,0.010651260432636618,0.0429442370103589,0.7422577422577422,-0.05441038232502906,0.11007098614810903,1000,2
publication,dendro,occupancy,no_origin,12,unith,Faure,3,0.5753629832470922,-0.01928650336888537,0.14490005148901244,0.000999000999000999,-0.2704770215954713,0.32175404267295543,1000,1
publication,dendro,occupancy,no_origin,12,unith,Faure,4,-0.03106194417326502,-0.0010564220771713125,0.10015739301809563,0.7592407592407593,-0.17470158737167482,0.21566766753057764,1000,1
publication,dendro,occupancy,no_origin,12,unith,Faure,5,0.0554700163691616,-0.00591740648194112,0.07676227316255248,0.39760239760239763,-0.14568603464204208,0.17136387633231795,1000,1
publication,dendro,occupancy,no_origin,12,unith,Faure,6,-0.02390875731323483,-0.009853216324030984,0.10704945145975554,0.8901098901098901,-0.19405553511454673,0.23489747929016874,1000,1
publication,dendro,occupancy,no_origin,12,unith,Nielsen,1,0.07243304025422487,0.002557166455464797,0.117340119461203,0.5404595404595405,-0.18148711638535772,0.27576579807293566,1000,1
publication,dendro,occupancy,no_origin,12,unith,Nielsen,2,-0.12241237080883577,0.0019281556341031027,0.08820751161332133,0.14085914085914086,-0.13608009845100033,0.20832279350088878,1000,1
publication,dendro,occupancy,no_origin,12,unith,Nielsen,3,-0.007658634565181677,0.004785167571086594,0.10346050627069013,0.8791208791208791,-0.16043112364058695,0.22996756114667494,1000,1
publication,dendro,occupancy,no_origin,12,unith,Nielsen,4,0.06861079605349218,0.0002838735247790353,0.0692488029999453,0.30569430569430567,-0.12132696059746272,0.15374304621810608,1000,2
publication,dendro,occupancy,no_origin,12,unith,Nielsen,5,nan,nan,nan,nan,nan,nan,0,0
publication,dendro,occupancy,no_origin,12,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
