scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_ten,svm,occupancy_bin,no_origin,6,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,no_origin,6,unith,Faure,2,0.0023720951495004305,0.0015695562542408497,0.014597032052997422,0.952047952047952,-0.023752799782827357,0.03510192504193521,1000,10
top_ten,svm,occupancy_bin,no_origin,6,unith,Faure,3,0.08237521427619499,0.00954347474962916,0.05493609195244657,0.17082917082917082,-0.08077833095011681,0.13213941893211936,1000,4
top_ten,svm,occupancy_bin,no_origin,6,unith,Faure,4,-0.013522275730174727,0.0063385055519387555,0.02768874219348035,0.41858141858141856,-0.041047939868157635,0.07120964810575414,1000,5
top_ten,svm,occupancy_bin,no_origin,6,unith,Faure,5,0.07174838727119182,0.009665196131296447,0.03921876994225068,0.1028971028971029,-0.06304222387897226,0.0919757180003718,1000,8
top_ten,svm,occupancy_bin,no_origin,6,unith,Faure,6,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,no_origin,6,unith,Nielsen,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,no_origin,6,unith,Nielsen,2,0.04132069836382174,0.018825450068340195,0.04709197973804951,0.6253746253746254,-0.06147337368695369,0.12313242953407168,1000,8
top_ten,svm,occupancy_bin,no_origin,6,unith,Nielsen,3,0.16533785907004367,0.01166060222276717,0.06181192095827929,0.011988011988011988,-0.09600501807576126,0.1358690442277216,1000,7
top_ten,svm,occupancy_bin,no_origin,6,unith,Nielsen,4,0.029787944412626055,-0.0008312116995800496,0.038137729472785764,0.43356643356643354,-0.07195899362158772,0.07481535391187216,1000,10
top_ten,svm,occupancy_bin,no_origin,6,unith,Nielsen,5,0.017538482936327038,0.010578510886993948,0.05391043105153347,0.9080919080919081,-0.08585578514917376,0.12422489534548975,1000,7
top_ten,svm,occupancy_bin,no_origin,6,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
