method,monkey,source,scope,variant,feature,maze,k,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy,6,6,0.08850561242854545,0.28465925056682045,0.11672959594053431,0.13858843335417362,0.05892341685032898,3.720188194252995,0.008991008991008992,0,0.002811638275414255,0.015083048395669091,34,826,17,5,10,194,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy,6,12,0.08720524170887035,0.19261327906792425,0.11966883483817205,0.13604100692131507,0.012054339508653727,1.0657299333287114,0.24275724275724275,0,0.0015218894273277509,0.00988285094745234,34,826,17,11,10,148,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,1,6,0.09474527186430881,0.14191293339669475,0.11132523937849216,0.10715182571867586,0.00909057008191777,0.6276879741282131,0.5054945054945055,0,-0.0003328228687271474,0.015012862025487957,599,26,13,5,10,33,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,1,12,0.13356073617551917,0.11904814125552766,0.1323750888462058,0.12211130059522679,-0.0009387560051928867,-0.11750757093489456,0.9020979020979021,0,0.00026101196690074535,0.01021013337734951,599,26,13,11,10,15,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,2,6,0.07146252823948329,0.038140231856215456,0.054675580419561436,0.05214304013654671,0.0013920697697952997,0.26226667343657145,0.7692307692307693,0,0.00024454689696495896,0.0043754048419265374,552,111,55,5,10,72,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,2,12,0.11091091806477828,0.04477277959401591,0.06773410893275773,0.06787328708711822,0.010038150819459121,3.599173374216095,0.007992007992007992,0,0.00026075962414409746,0.002716565771840473,552,111,55,11,10,34,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,3,6,0.09287029204619932,0.10098081270640324,0.07600331249405759,0.07699047602362388,0.020428658117460544,2.787191303985784,0.016983016983016984,0,0.001057560836240167,0.006950042235536186,681,72,36,5,10,98,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,3,12,0.12865365815840532,0.1068769634132696,0.1096138561313765,0.10667022855612744,0.009623268442085497,2.2954069360182197,0.03296703296703297,0,0.000257114039052949,0.004080389518766447,681,72,36,11,10,41,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,4,6,0.0836489047542107,0.10660389957023365,0.08084960329371044,0.0753443996064978,0.01702940071211806,5.542562280012449,0.001998001998001998,0,0.0012112976219541302,0.0028539333057577116,350,386,175,5,10,137,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,4,12,0.09571207202793365,0.08606137161662356,0.08306147378268136,0.07991703092231034,0.00939746946978276,5.29752290549807,0.000999000999000999,1,0.0008535952056015386,0.0016128055350763853,350,386,175,11,10,54,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,5,6,0.08614192868164483,0.08509447158467376,0.08768929111887619,0.08548553534824582,-0.0009692131004017113,-0.29444152583259686,0.7852147852147852,0,0.0009709251074642278,0.006589213944533741,80,787,40,5,10,160,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,5,12,0.2386357961234248,0.1870301214970363,0.20729344941102948,0.2060249700058511,0.006173749101790277,1.5247248285385615,0.08891108891108891,0,0.00045636909629481027,0.003749778254070629,80,787,40,11,10,114,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,6,6,0.10237805151445567,0.29012856097332734,0.13640620809608703,0.15629817141902425,0.049901116486335856,3.414850761765246,0.01098901098901099,0,0.002090372924958192,0.014000829581396628,34,826,17,5,10,194,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,6,12,0.09041969038428074,0.22012956928608754,0.14098799268073814,0.15662441127095933,0.006468427859335407,0.622821821995433,0.5294705294705294,0,0.0008691666220494626,0.008990149412791453,34,826,17,11,10,148,100,1000,
