label_source,feature,variant,k,space,monkey,scope_computed_on,cell_name,n_trials,dim,dim_label,frac_zero,min,p05,p25,median,p75,p95,max,mean,std,n_distinct,top_value,top_value_frac,mean_n_nonzero_per_trial,pc1_explained_var,pc1_loading,pc1_mean_cos,pc1_mean_cos_abs,pc1_label_pointbiserial,pc1_label_pointbiserial_within,pc1_label_within_n_groups,pc1_label_within_n_trials,grand_mean_norm,grand_mean_profile
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,1,2,0.9541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01371527798473835,0.0639401946766539,4,0.0,0.9541666666666667,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,2,3,0.9854166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.005208333395421505,0.04442423400494892,4,0.0,0.9854166666666667,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,3,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,4,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,5,12,0.9958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0020833333333333333,0.03224115378233885,2,0.0,0.9958333333333333,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,6,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,7,15,0.9729166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.010138888998577992,0.0633315330766552,5,0.0,0.9729166666666667,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,8,16,0.9958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0015625,0.025494201927919704,3,0.0,0.9958333333333333,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,9,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,10,18,0.9395833333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.021006944651405016,0.08653370287241476,4,0.0,0.9395833333333333,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,11,20,0.6916666666666667,0.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,0.5,0.10385416929299633,0.1580172711302903,6,0.0,0.6916666666666667,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,12,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,13,22,0.9958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0013888889302810033,0.021494103162133408,2,0.0,0.9958333333333333,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,14,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,15,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,16,26,0.99375,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.002083333395421505,0.026297241802073858,2,0.0,0.99375,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,17,27,0.9979166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0006944444651405016,0.01521451593968251,2,0.0,0.9979166666666667,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,18,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,19,29,0.9958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0013888889302810033,0.02149410316213341,2,0.0,0.9958333333333333,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,20,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,21,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,22,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,23,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,24,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1H,480,__vector__,__vector__,0.98075,,,,,,,,,,,,,0.48125,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1S,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1S,18,1,2,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.262500001490116,0.3333333432674408,0.03240740795930227,0.09539601548662596,3,0.0,0.8888888888888888,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1S,18,2,3,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.07499999999999929,0.5,0.027777777777777776,0.11785113019775792,2,0.0,0.9444444444444444,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1S,18,3,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1S,18,4,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1S,18,5,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1S,18,6,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,no_origin,6,unith,Faure,top_ten,1S,18,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
