label_source,feature,variant,k,space,monkey,scope_computed_on,cell_name,n_trials,dim,dim_label,frac_zero,min,p05,p25,median,p75,p95,max,mean,std,n_distinct,top_value,top_value_frac,mean_n_nonzero_per_trial,pc1_explained_var,pc1_loading,pc1_mean_cos,pc1_mean_cos_abs,pc1_label_pointbiserial,pc1_label_pointbiserial_within,pc1_label_within_n_groups,pc1_label_within_n_trials,grand_mean_norm,grand_mean_profile
dendro,occupancy,mean_removed,6,unith,Faure,top_four,1H,180,0,0,0.0,-34.82889898704045,-34.82889898704045,-34.82889898704045,-34.82889898704045,-34.82889898704045,201.2157871396685,567.1397899778033,-9.32156152281384,89.48539586395357,20,-34.82889898704045,0.8944444444444445,,,,,,,,,,,
dendro,occupancy,mean_removed,6,unith,Faure,top_four,1H,180,1,1,0.0,-478.72264866777334,-295.8758194441405,-156.33453373857412,-23.901084947070217,55.70798487714853,287.86419520429695,525.3664626603517,-37.36932935133318,186.26813788236,180,-478.72264866777334,0.005555555555555556,,,,,,,,,,,
dendro,occupancy,mean_removed,6,unith,Faure,top_four,1H,180,2,2,0.0,-106.57526596399511,-106.57526596399511,-106.57526596399511,-27.539953311407217,72.50766555455958,158.79492446569236,522.8253077664737,-4.85564835348756,111.01781866638304,105,-106.57526596399511,0.4222222222222222,,,,,,,,,,,
dendro,occupancy,mean_removed,6,unith,Faure,top_four,1H,180,3,3,0.0,-181.4514738315777,-181.4514738315777,-181.4514738315777,69.67779862935981,164.9370759731098,355.8097230678362,793.6046174770161,58.90846873179716,187.30315632648228,133,-181.4514738315777,0.26666666666666666,,,,,,,,,,,
dendro,occupancy,mean_removed,6,unith,Faure,top_four,1H,180,4,4,0.0,-50.90729565745712,-50.90729565745712,-50.90729565745712,-50.90729565745712,-50.90729565745712,313.23995776051123,631.2858806120742,-2.766424651869006,133.9421387840289,27,-50.90729565745712,0.8555555555555555,,,,,,,,,,,
dendro,occupancy,mean_removed,6,unith,Faure,top_four,1H,180,5,5,0.0,-5.452394426513861,-5.452394426513861,-5.452394426513861,-5.452394426513861,-5.452394426513861,-5.452394426513861,160.09455686743146,-4.2554615278864745,12.867616281613529,3,-5.452394426513861,0.9888888888888889,,,,,,,,,,,
dendro,occupancy,mean_removed,6,unith,Faure,top_four,1H,180,__vector__,__vector__,0.0,,,,,,,,,,,,,6.0,,,,,,,,,,
dendro,occupancy,mean_removed,6,unith,Faure,top_four,1S,13,0,0,0.0,-34.82889898704045,-34.82889898704045,-34.82889898704045,-34.82889898704045,-34.82889898704045,58.55388909889671,198.6280712278033,-16.87067050897555,64.74931359416067,2,-34.82889898704045,0.9230769230769231,,,,,,,,,,,
dendro,occupancy,mean_removed,6,unith,Faure,top_four,1S,13,1,1,0.0,-411.9561539167968,-319.19079441972644,-106.67064671464834,-49.94808201738272,70.29615016035166,268.92547144941403,325.2050246720704,-39.591910189332836,197.88611753973908,13,-411.9561539167968,0.07692307692307693,,,,,,,,,,,
dendro,occupancy,mean_removed,6,unith,Faure,top_four,1S,13,2,2,0.0,-106.57526596399511,-106.57526596399511,-106.57526596399511,-7.818117221319326,78.97829238561427,110.31018020299707,113.88466445592677,-14.032924584976175,94.26178495946412,8,-106.57526596399511,0.46153846153846156,,,,,,,,,,,
