label_source,feature,variant,scope,monkey,maze,k,space,dim,n_sessions_in_scope,n_sessions_used,session_names,census_H,census_S,half_rule,half_H_median,half_S_median,half_corr_rule_H_median,half_corr_rule_S_median,r_HH,r_SS,r_HS,delta_obs,n_sessions_both,n_strata,n_sessions_unexchangeable,n_perm_distinct_log10,null_mean,null_sd,null_p025,null_p975,p_two_sided,p_one_sided_greater,z_perm,n_perm,thin_H,thin_S,skipped_H,skipped_S,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
dendro,bigram,full,top_four,Nielsen,2,12,unith,144,4,3,Nov_1_g0;Nov_6_g0;Oct_22_g0,129,50,stable_shared,7,7,5,5,0.330202817083489,0.39855715289073573,0.39770518829355145,-0.03332520330643912,3,3,0,42.363,-0.00036793481788481466,0.04349727716666665,-0.08090987188259106,0.09912621644959116,0.4527363184079602,0.7661691542288557,-0.7576857825438902,200,False,False,False,False,0,20,4,8,,0
dendro,bigram,no_origin,top_four,Nielsen,2,12,unith,121,4,3,Nov_1_g0;Nov_6_g0;Oct_22_g0,129,50,stable_shared,7,7,5,5,0.2533869085192914,0.17351742187865518,0.2507072411947166,-0.03725507599574329,3,3,0,42.363,0.0012282505450416975,0.03980390690600206,-0.07305675340892687,0.08412442119217087,0.30845771144278605,0.845771144278607,-0.9668228455981557,200,False,False,False,False,4,20,4,8,,0
dendro,bigram,mean_removed,top_four,Nielsen,2,12,unith,144,4,3,Nov_1_g0;Nov_6_g0;Oct_22_g0,129,50,stable_shared,7,7,5,5,-0.0543381740168633,0.10978464203826573,0.08648616850103817,-0.058762934490336954,3,3,0,42.363,-0.0007835195666663103,0.06809347228010024,-0.13025937530772014,0.14117245158035893,0.36318407960199006,0.8109452736318408,-0.8514680333112439,200,False,False,False,False,0,20,4,8,,0
