label_source,feature,variant,scope,monkey,maze,k,space,dim,n_sessions_in_scope,n_sessions_used,session_names,census_H,census_S,half_rule,half_H_median,half_S_median,half_corr_rule_H_median,half_corr_rule_S_median,r_HH,r_SS,r_HS,delta_obs,n_sessions_both,n_strata,n_sessions_unexchangeable,n_perm_distinct_log10,null_mean,null_sd,null_p025,null_p975,p_two_sided,p_one_sided_greater,z_perm,n_perm,thin_H,thin_S,skipped_H,skipped_S,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
dendro,occupancy_bin,full,top_four,Nielsen,2,6,unith,6,4,3,Nov_1_g0;Nov_6_g0;Oct_22_g0,129,50,stable_shared,7,7,5,5,0.7830398038954017,0.8042667666388398,0.8006116766184382,-0.006958391351317483,3,3,0,42.363,0.000624961323412705,0.027054332991088576,-0.03947525234473078,0.06064446604337592,0.8109452736318408,0.5671641791044776,-0.28030085521709475,200,False,False,False,False,0,20,4,8,,0
dendro,occupancy_bin,no_origin,top_four,Nielsen,2,6,unith,5,4,3,Nov_1_g0;Nov_6_g0;Oct_22_g0,129,50,stable_shared,7,7,5,5,0.4086819448772645,0.549528540763249,0.47939971008335336,-0.0002944672630966205,3,3,0,42.363,0.0032737906766217273,0.07400342872623834,-0.12072539038362456,0.16333719607426878,0.9601990049751243,0.47761194029850745,-0.0482174677732628,200,False,False,False,False,0,20,4,8,,0
dendro,occupancy_bin,mean_removed,top_four,Nielsen,2,6,unith,6,4,3,Nov_1_g0;Nov_6_g0;Oct_22_g0,129,50,stable_shared,7,7,5,5,0.16208946096768748,0.42912475367155906,0.2879804138265299,0.007626693493093362,3,3,0,42.363,0.0009078317459534557,0.09322672369705615,-0.16833841105849184,0.18048984699091553,0.9402985074626866,0.47761194029850745,0.07207012625449659,200,False,False,False,False,0,20,4,8,,0
