label_source,feature,variant,k,space,monkey,scope_computed_on,cell_name,n_trials,dim,dim_label,frac_zero,min,p05,p25,median,p75,p95,max,mean,std,n_distinct,top_value,top_value_frac,mean_n_nonzero_per_trial,pc1_explained_var,pc1_loading,pc1_mean_cos,pc1_mean_cos_abs,pc1_label_pointbiserial,pc1_label_pointbiserial_within,pc1_label_within_n_groups,pc1_label_within_n_trials,grand_mean_norm,grand_mean_profile
svm,occupancy_bin,mean_removed,12,unith,Faure,top_ten,1H,480,0,0,0.0,-0.5334063526834611,-0.5334063526834611,-0.5334063526834611,-0.5334063526834611,0.46659364731653885,0.46659364731653885,0.46659364731653885,-0.041739686016794494,0.5004521268269829,2,-0.5334063526834611,0.5083333333333333,,,,,,,,,,,
svm,occupancy_bin,mean_removed,12,unith,Faure,top_ten,1H,480,1,1,0.0,-0.42798466593647316,-0.42798466593647316,-0.42798466593647316,-0.42798466593647316,0.5720153340635268,0.5720153340635268,0.5720153340635268,-0.03631799926980652,0.48863207864521263,2,-0.42798466593647316,0.6083333333333333,,,,,,,,,,,
svm,occupancy_bin,mean_removed,12,unith,Faure,top_ten,1H,480,2,2,0.0,-0.5744797371303395,-0.5744797371303395,-0.5744797371303395,0.4255202628696605,0.4255202628696605,0.4255202628696605,0.4255202628696605,0.06718692953632714,0.4800110181987554,2,0.4255202628696605,0.6416666666666667,,,,,,,,,,,
svm,occupancy_bin,mean_removed,12,unith,Faure,top_ten,1H,480,3,3,0.0,-0.07365826944140197,-0.07365826944140197,-0.07365826944140197,-0.07365826944140197,-0.07365826944140197,0.926341730558598,0.926341730558598,-0.017408269441401968,0.2306442370662186,2,-0.07365826944140197,0.94375,,,,,,,,,,,
svm,occupancy_bin,mean_removed,12,unith,Faure,top_ten,1H,480,4,4,0.0,-0.06407447973713033,-0.06407447973713033,-0.06407447973713033,-0.06407447973713033,-0.06407447973713033,-0.06407447973713033,0.9359255202628697,-0.039074479737130324,0.15628783466775556,2,-0.06407447973713033,0.975,,,,,,,,,,,
svm,occupancy_bin,mean_removed,12,unith,Faure,top_ten,1H,480,5,5,0.0,-0.1303395399780942,-0.1303395399780942,-0.1303395399780942,-0.1303395399780942,-0.1303395399780942,0.8696604600219058,0.8696604600219058,-0.022006206644760874,0.311125194365936,2,-0.1303395399780942,0.8916666666666667,,,,,,,,,,,
svm,occupancy_bin,mean_removed,12,unith,Faure,top_ten,1H,480,6,6,0.0,-0.8504928806133626,-0.8504928806133626,0.1495071193866374,0.1495071193866374,0.1495071193866374,0.1495071193866374,0.1495071193866374,-0.012992880613362618,0.36929374563303163,2,0.1495071193866374,0.8375,,,,,,,,,,,
svm,occupancy_bin,mean_removed,12,unith,Faure,top_ten,1H,480,7,7,0.0,-0.11664841182913473,-0.11664841182913473,-0.11664841182913473,-0.11664841182913473,-0.11664841182913473,0.8833515881708652,0.8833515881708652,1.8254837531939128e-05,0.3213575934269584,2,-0.11664841182913473,0.8833333333333333,,,,,,,,,,,
svm,occupancy_bin,mean_removed,12,unith,Faure,top_ten,1H,480,8,8,0.0,-0.019989047097480832,-0.019989047097480832,-0.019989047097480832,-0.019989047097480832,-0.019989047097480832,-0.019989047097480832,0.9800109529025192,-0.003322380430814169,0.1281526577494177,2,-0.019989047097480832,0.9833333333333333,,,,,,,,,,,
svm,occupancy_bin,mean_removed,12,unith,Faure,top_ten,1H,480,9,9,0.0,-0.5177984665936474,-0.5177984665936474,-0.5177984665936474,0.48220153340635263,0.48220153340635263,0.48220153340635263,0.48220153340635263,0.06761820007301934,0.4931639504022365,2,0.48220153340635263,0.5854166666666667,,,,,,,,,,,
