method,monkey,source,scope,variant,feature,maze,k,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,1,6,0.24503672465957027,0.22566736999233908,0.2299112523281714,0.2173237552005213,0.011734543561608302,1.0587852221260405,0.21078921078921078,0,-3.930566416075712e-05,0.011120148808015257,599,26,13,6,10,1,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,1,12,0.2859408971537838,0.2311867089298262,0.26519588231528407,0.2526500993681347,-0.0003591877999044035,-0.07856581962726938,0.9280719280719281,0,0.0002609130995063195,0.007892756701993247,599,26,13,12,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,2,6,0.2443237957722886,0.2108677829609111,0.22836445618992546,0.22585486531197244,0.0004861286156508937,0.13804329269090881,0.8751248751248751,0,0.00010204850837494712,0.0027823163283705213,552,111,55,6,10,3,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,2,12,0.26812299152052094,0.2110814839598531,0.2324215369469005,0.23325877915099894,0.0067620796912373216,3.3996075469159757,0.007992007992007992,0,9.413467534700998e-05,0.0019613866965142125,552,111,55,12,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,3,6,0.2952346458700045,0.23092546703497518,0.24615674234729493,0.24816618816769612,0.015918591194994308,3.65087142324925,0.00999000999000999,0,0.0004716369182246679,0.00423103212520751,681,72,36,6,10,7,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,3,12,0.29883233282001354,0.24539062381831664,0.26534319864009126,0.26408406226002074,0.0073978478691090754,2.5520672987534514,0.026973026973026972,0,9.380379939351893e-05,0.0028620107601720346,681,72,36,12,10,2,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,4,6,0.3031199247684276,0.32968500706877707,0.3096858771565913,0.30577145076708057,0.00867380195676637,5.240470304257392,0.001998001998001998,0,0.000665829379934903,0.00152810189007764,350,386,175,6,10,4,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,4,12,0.2871859946991964,0.304232380525577,0.29028244696707106,0.287778837309854,0.006678545473924213,5.671098718474054,0.000999000999000999,1,0.0005651398329227644,0.0010779931622573497,350,386,175,12,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,5,6,0.37206752182643466,0.34989048226293873,0.3630814191518089,0.3599960952110194,-0.0005597551367274578,-0.32187159206626154,0.7642357642357642,0,0.000508616307930241,0.00331924739862647,80,787,40,6,10,1,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,5,12,0.44255054005969235,0.40475418349186115,0.42103336133916386,0.42185497751543705,0.002208192348476301,0.8476887145946506,0.3936063936063936,0,0.00030297952387177467,0.0022475382670578137,80,787,40,12,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,6,6,0.3911617242989853,0.45924029655202026,0.3939955221789176,0.4140905749836943,0.021157961844196882,2.8040272283859675,0.02097902097902098,0,0.0010059498098838153,0.007186810395529865,34,826,17,6,10,7,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,6,12,0.37574475393376905,0.4312667912573087,0.3874943049290676,0.41394330453367034,0.002786967864169876,0.47946223437773183,0.6303696303696303,0,0.000376907986619486,0.005026589592980721,34,826,17,12,10,2,100,1000,
