label_source,feature,variant,k,space,monkey,scope_computed_on,cell_name,n_trials,dim,dim_label,frac_zero,min,p05,p25,median,p75,p95,max,mean,std,n_distinct,top_value,top_value_frac,mean_n_nonzero_per_trial,pc1_explained_var,pc1_loading,pc1_mean_cos,pc1_mean_cos_abs,pc1_label_pointbiserial,pc1_label_pointbiserial_within,pc1_label_within_n_groups,pc1_label_within_n_trials,grand_mean_norm,grand_mean_profile
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,0,0,0.4777777777777778,0.0,0.0,0.0,52.865386962890625,173.54063415527344,258.139404296875,629.4005737304688,90.14845523834228,108.91354514026561,95,0.0,0.4777777777777778,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,1,1,0.6277777777777778,0.0,0.0,0.0,0.0,190.28977584838867,380.20013885498037,745.80322265625,92.41042433844672,139.2969642629972,68,0.0,0.6277777777777778,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,2,2,0.28888888888888886,0.0,0.0,0.0,248.86953735351562,343.09854888916016,546.61884765625,975.0560913085938,231.7643829981486,191.3368359705804,129,0.0,0.28888888888888886,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,3,3,0.9388888888888889,0.0,0.0,0.0,0.0,0.0,45.223819732665895,204.48863220214844,6.992773776584201,31.288545260774573,12,0.0,0.9388888888888889,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,4,4,0.9777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,682.1931762695312,7.986685434977214,62.217069246535125,5,0.0,0.9777777777777777,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,5,5,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,190.07232513427712,558.8807373046875,18.049253612094454,69.19835032017431,16,0.0,0.9166666666666666,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,6,6,0.18333333333333332,0.0,0.0,56.875226974487305,206.7431182861328,351.43821716308594,589.5138763427731,804.17431640625,229.33085892995197,192.01885404168715,148,0.0,0.18333333333333332,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,7,7,0.8777777777777778,0.0,0.0,0.0,0.0,0.0,269.53793487548825,654.2586059570312,36.033296542697485,109.298266725599,23,0.0,0.8777777777777778,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,8,8,0.9888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,812.176513671875,6.6564049614800345,66.87907305817865,3,0.0,0.9888888888888889,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,9,9,0.38333333333333336,0.0,0.0,0.0,162.4776382446289,276.0272445678711,479.3207885742185,706.5328369140625,165.18109647962783,167.70366321550455,112,0.0,0.38333333333333336,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,10,10,0.85,0.0,0.0,0.0,0.0,0.0,220.64804916381829,443.8631286621094,28.114055972629124,76.52618077443331,28,0.0,0.85,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,11,11,0.9777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,545.5709838867188,6.5393826802571615,50.28142635621231,5,0.0,0.9777777777777777,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1H,180,__vector__,__vector__,0.7074074074074074,,,,,,,,,,,,,3.511111111111111,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1S,13,0,0,0.46153846153846156,0.0,0.0,0.0,98.75714874267578,185.55355834960938,216.88544616699218,220.45993041992188,92.54234137901894,94.26178495946412,8,0.0,0.46153846153846156,,,,,,,,,,,
dendro,occupancy,full,12,unith,Faure,top_four,1S,13,1,1,0.15384615384615385,0.0,0.0,151.8214874267578,182.59573364257812,264.3465270996094,504.0877807617186,558.5820922851562,223.89194987370416,173.38715297006726,12,0.0,0.15384615384615385,,,,,,,,,,,
