scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_four,dendro,occupancy,full,12,unith,Faure,1,0.18278373335480536,-0.012119561503494556,0.05249001521793312,0.006993006993006993,-0.09248639368254263,0.10280030723458608,1000,1
top_four,dendro,occupancy,full,12,unith,Faure,2,0.03391091465802132,0.004116404765612411,0.03559325971341587,0.3966033966033966,-0.053820132688914106,0.08535058688033909,1000,3
top_four,dendro,occupancy,full,12,unith,Faure,3,0.061134582208193344,0.0031256405185203164,0.05465133719093347,0.28771228771228774,-0.0844994182158187,0.11872490694432203,1000,3
top_four,dendro,occupancy,full,12,unith,Faure,4,-0.03792509397806443,-0.001500035173151575,0.04146414700550028,0.3726273726273726,-0.07459771605735045,0.08989654613801919,1000,2
top_four,dendro,occupancy,full,12,unith,Faure,5,0.011765159003457981,0.00215192132363112,0.030219589150551878,0.7302697302697303,-0.053070102391185904,0.0681272109070962,1000,3
top_four,dendro,occupancy,full,12,unith,Faure,6,-0.020976103870468665,-9.978100468848273e-05,0.049649554420523115,0.6723276723276723,-0.08316045867421064,0.10908842503999021,1000,2
top_four,dendro,occupancy,full,12,unith,Nielsen,1,-0.024365937341536137,0.0041292162237237156,0.05116196536517573,0.6043956043956044,-0.07955803677393347,0.11350843681754212,1000,2
top_four,dendro,occupancy,full,12,unith,Nielsen,2,0.056205420211552504,0.00126785401592976,0.027630573567450186,0.04795204795204795,-0.0456616618069189,0.06307504360760409,1000,3
top_four,dendro,occupancy,full,12,unith,Nielsen,3,0.013187860570198495,0.0011002394722437,0.027684559741540046,0.6743256743256744,-0.048098404698864686,0.05902450647796009,1000,3
top_four,dendro,occupancy,full,12,unith,Nielsen,4,0.01614403217590532,0.0004979643407070761,0.013474130889287826,0.22977022977022976,-0.024183728006573386,0.027502254645469203,1000,4
top_four,dendro,occupancy,full,12,unith,Nielsen,5,0.018348293150755257,0.004424888747175737,0.03403446905923513,0.6303696303696303,-0.05322783940242553,0.08079919239423343,1000,1
top_four,dendro,occupancy,full,12,unith,Nielsen,6,-0.061326076500179294,0.00967194936061422,0.06656774129580104,0.18281718281718282,-0.09378574310518845,0.17185167761654577,1000,1
