scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_ten,svm,occupancy_bin,mean_removed,12,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,mean_removed,12,unith,Faure,2,-0.00842713552102936,0.003342864426738608,0.044627503284801,0.7612387612387612,-0.08556326331626354,0.09635031222315729,1000,10
top_ten,svm,occupancy_bin,mean_removed,12,unith,Faure,3,0.011669882757699729,0.013684136383031727,0.07730177757339739,0.984015984015984,-0.12142981221047787,0.17437325522648933,1000,4
top_ten,svm,occupancy_bin,mean_removed,12,unith,Faure,4,-0.005985287543347706,0.0066840824973664024,0.06665161714788269,0.8501498501498501,-0.11711199007815842,0.14186149823127062,1000,5
top_ten,svm,occupancy_bin,mean_removed,12,unith,Faure,5,0.08803176648700523,0.011702531303737839,0.05542190376568614,0.16883116883116883,-0.09634314625418869,0.12277841125324394,1000,8
top_ten,svm,occupancy_bin,mean_removed,12,unith,Faure,6,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,mean_removed,12,unith,Nielsen,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,mean_removed,12,unith,Nielsen,2,0.17095673335540745,0.014064226046459922,0.05035906780312979,0.002997002997002997,-0.07812618701811505,0.1197965565103448,1000,8
top_ten,svm,occupancy_bin,mean_removed,12,unith,Nielsen,3,0.09540721406042715,0.004157637768095608,0.054998238013848955,0.09090909090909091,-0.09697016888151692,0.11141204003205618,1000,7
top_ten,svm,occupancy_bin,mean_removed,12,unith,Nielsen,4,0.1464488447661352,0.0028591863449138363,0.04366860558215736,0.001998001998001998,-0.07462471675781868,0.09270259218846792,1000,10
top_ten,svm,occupancy_bin,mean_removed,12,unith,Nielsen,5,0.045753747455403254,0.011383370295363517,0.04928855845384025,0.47652347652347654,-0.08441647480169934,0.11385663858527972,1000,7
top_ten,svm,occupancy_bin,mean_removed,12,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
