scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_ten,svm,occupancy_bin,full,12,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,full,12,unith,Faure,2,-0.002997564832119215,0.001306434841259274,0.0122559342848351,0.7172827172827173,-0.021363409853671446,0.0285993706068165,1000,10
top_ten,svm,occupancy_bin,full,12,unith,Faure,3,-0.0031333949959648777,0.004905180964586942,0.030868471391673587,0.7722277722277723,-0.049377287407462306,0.0724057138297807,1000,4
top_ten,svm,occupancy_bin,full,12,unith,Faure,4,-0.007957917810891058,0.003265801388426724,0.01970020971024779,0.5584415584415584,-0.03181569056278294,0.04374030936717146,1000,5
top_ten,svm,occupancy_bin,full,12,unith,Faure,5,0.016660163898127633,0.007152444074634006,0.021765362012273855,0.6693306693306693,-0.03372991675437323,0.053102432909030585,1000,8
top_ten,svm,occupancy_bin,full,12,unith,Faure,6,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,full,12,unith,Nielsen,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,full,12,unith,Nielsen,2,0.05867798809110403,0.006056086702206638,0.01746514528826422,0.001998001998001998,-0.025512265451761586,0.043504769910090745,1000,8
top_ten,svm,occupancy_bin,full,12,unith,Nielsen,3,0.04799031242172369,0.0036886453833483326,0.019405368851858357,0.022977022977022976,-0.029417594587806163,0.04371604529104183,1000,7
top_ten,svm,occupancy_bin,full,12,unith,Nielsen,4,0.030208583901857433,0.0007611671598647624,0.009042332179714306,0.002997002997002997,-0.015620279274262289,0.018876939983397404,1000,10
top_ten,svm,occupancy_bin,full,12,unith,Nielsen,5,0.02092043118683451,0.004283685531251644,0.01525618442186604,0.26873126873126874,-0.023342711108927792,0.036259604421536654,1000,7
top_ten,svm,occupancy_bin,full,12,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
