scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_ten,svm,occupancy_bin,full,6,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,full,6,unith,Faure,2,0.002141059455991634,0.0008203649776045767,0.009010252844658452,0.8851148851148851,-0.014852720432330768,0.020834438164824814,1000,10
top_ten,svm,occupancy_bin,full,6,unith,Faure,3,0.04545338401749577,0.003419095138140369,0.029695773690795086,0.14285714285714285,-0.0460878385753532,0.07099170029688048,1000,4
top_ten,svm,occupancy_bin,full,6,unith,Faure,4,0.0031229666333107975,0.0030076021589773598,0.016424291888840228,0.997002997002997,-0.024249959644009198,0.03909518774177454,1000,5
top_ten,svm,occupancy_bin,full,6,unith,Faure,5,0.03678792867850167,0.0037289459881285304,0.019113188878022474,0.08491508491508491,-0.030279867732999333,0.044086183603832596,1000,8
top_ten,svm,occupancy_bin,full,6,unith,Faure,6,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,full,6,unith,Nielsen,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy_bin,full,6,unith,Nielsen,2,0.018151019103042954,0.004933445814358893,0.01973810648187107,0.5234765234765235,-0.02698120707342404,0.04611702712601595,1000,8
top_ten,svm,occupancy_bin,full,6,unith,Nielsen,3,0.0757952022174061,0.00420300912731371,0.02251477824311588,0.001998001998001998,-0.03312829555800717,0.05339959869041946,1000,7
top_ten,svm,occupancy_bin,full,6,unith,Nielsen,4,0.005048247201221212,-6.993771168447615e-05,0.008898328331183708,0.5674325674325674,-0.01678311767470022,0.018504001587638874,1000,10
top_ten,svm,occupancy_bin,full,6,unith,Nielsen,5,0.011794614877983611,0.0028068416748225893,0.018542334485381607,0.6433566433566433,-0.03127885117429906,0.04099173343456778,1000,7
top_ten,svm,occupancy_bin,full,6,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
