label_source,feature,variant,scope,monkey,maze,k,space,dim,n_sessions_in_scope,n_sessions_used,session_names,census_H,census_S,half_rule,half_H_median,half_S_median,half_corr_rule_H_median,half_corr_rule_S_median,r_HH,r_SS,r_HS,delta_obs,n_sessions_both,n_strata,n_sessions_unexchangeable,n_perm_distinct_log10,null_mean,null_sd,null_p025,null_p975,p_two_sided,p_one_sided_greater,z_perm,n_perm,thin_H,thin_S,skipped_H,skipped_S,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
svm,bigram,full,top_ten,Nielsen,4,6,unith,36,10,10,Nov_18_g0;Nov_1_g0;Nov_3_g0;Nov_4_g0;Nov_6_g0;Nov_7_g0;Nov_9_g0;Oct_21_g0;Oct_22_g0;Oct_25_g0,352,390,stable_shared,12,12,8,8,0.5889755525225153,0.5935423664745125,0.6186667985060424,-0.027407839007528523,10,10,0,185.283,0.002933658324498977,0.02384892018917926,-0.03860698321347461,0.046534163309293074,0.20398009950248755,0.9104477611940298,-1.2722377823124273,200,False,False,False,False,0,20,4,8,,0
svm,bigram,no_origin,top_ten,Nielsen,4,6,unith,25,10,10,Nov_18_g0;Nov_1_g0;Nov_3_g0;Nov_4_g0;Nov_6_g0;Nov_7_g0;Nov_9_g0;Oct_21_g0;Oct_22_g0;Oct_25_g0,352,390,stable_shared,12,12,8,8,0.39126285200928895,0.326928335594372,0.33174094623166817,0.027354647570162316,10,10,0,185.283,0.00023148716766065503,0.03904451720144027,-0.0711210076614443,0.07643550833845329,0.472636815920398,0.22885572139303484,0.6946727055828762,200,False,False,False,False,32,20,4,8,,0
svm,bigram,mean_removed,top_ten,Nielsen,4,6,unith,36,10,10,Nov_18_g0;Nov_1_g0;Nov_3_g0;Nov_4_g0;Nov_6_g0;Nov_7_g0;Nov_9_g0;Oct_21_g0;Oct_22_g0;Oct_25_g0,352,390,stable_shared,12,12,8,8,0.09936027318094509,0.1668784809826827,0.1737441078361744,-0.04062473075436049,10,10,0,185.283,0.007448516228928788,0.05167951296870296,-0.07985906817917178,0.1143543954968935,0.3383084577114428,0.835820895522388,-0.9302186538097286,200,False,False,False,False,0,20,4,8,,0
