label_source,feature,variant,scope,monkey,maze,k,space,dim,n_sessions_in_scope,n_sessions_used,session_names,census_H,census_S,half_rule,half_H_median,half_S_median,half_corr_rule_H_median,half_corr_rule_S_median,r_HH,r_SS,r_HS,delta_obs,n_sessions_both,n_strata,n_sessions_unexchangeable,n_perm_distinct_log10,null_mean,null_sd,null_p025,null_p975,p_two_sided,p_one_sided_greater,z_perm,n_perm,thin_H,thin_S,skipped_H,skipped_S,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
svm,bigram,full,top_ten,Nielsen,2,6,unith,36,10,8,Nov_1_g0;Nov_3_g0;Nov_4_g0;Nov_6_g0;Nov_7_g0;Nov_9_g0;Oct_21_g0;Oct_22_g0,422,106,stable_shared,10,5,8,4,0.6264415448624507,0.49416343219354636,0.46563418519047123,0.09466830333752735,8,8,0,99.544,0.025445801239942504,0.03409730973963899,-0.035795680037762755,0.10016142696381661,0.04975124378109453,0.03980099502487562,2.0301455635695485,200,False,False,False,False,24,20,4,8,,0
svm,bigram,no_origin,top_ten,Nielsen,2,6,unith,25,10,8,Nov_1_g0;Nov_3_g0;Nov_4_g0;Nov_6_g0;Nov_7_g0;Nov_9_g0;Oct_21_g0;Oct_22_g0,422,106,stable_shared,10,5,8,4,0.37401836889026874,0.20319340895987417,0.26979527590139174,0.0188106130236797,8,8,0,99.544,0.03761676309925805,0.04883148724805505,-0.03888141796889498,0.14788817043438637,0.6666666666666666,0.6467661691542289,-0.3851234343948309,200,False,False,False,False,172,20,4,8,,0
svm,bigram,mean_removed,top_ten,Nielsen,2,6,unith,36,10,8,Nov_1_g0;Nov_3_g0;Nov_4_g0;Nov_6_g0;Nov_7_g0;Nov_9_g0;Oct_21_g0;Oct_22_g0,422,106,stable_shared,10,5,8,4,0.2599161595193421,0.25232063597394255,0.12768639952520983,0.12843199822143253,8,8,0,99.544,0.025640388328760196,0.05788706388950433,-0.07675375564631232,0.14350266111718238,0.08955223880597014,0.06467661691542288,1.7757267856749905,200,False,False,False,False,0,20,4,8,,0
