scope,label_source,feature,variant,k,space,dim,monkey,maze,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,name_H,name_S,n_trials_H,n_trials_S,half_rule,half_H,half_S,half_corr_rule_H,half_corr_rule_S,equal_n,stable_H,stable_S,r_HH,r_SS,r_HS,delta,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
top_ten,svm,occupancy_bin,full,12,unith,12,Nielsen,2,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,2H,2S,42,12,stable_shared,6,6,4,4,True,True,True,0.7875708781959447,0.8449920901291421,0.7208679746414779,0.09541350952106553,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,12,unith,12,Nielsen,2,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,2H,2S,82,4,stable_shared,41,2,20,2,False,True,False,0.9629976655518456,0.5191772857422683,0.577100720918902,0.16398675472815494,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,12,unith,12,Nielsen,2,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,2H,2S,54,11,stable_shared,5,5,5,5,True,True,True,0.7539475769842227,0.8106451154649255,0.7369543557528584,0.04534199047171561,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,12,unith,12,Nielsen,2,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,2H,2S,51,5,stable_shared,25,2,8,2,False,True,False,0.945395532713426,0.27711449080335826,0.513002453292889,0.09825255846550318,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,12,unith,12,Nielsen,2,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,2H,2S,54,20,stable_shared,10,10,8,8,True,True,True,0.8165226865443629,0.8177689730783853,0.8547030083373283,-0.037557178525954193,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,12,unith,12,Nielsen,2,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,2H,2S,38,20,stable_shared,10,10,9,9,True,True,True,0.8519698222981917,0.8296685599588844,0.8042914235253615,0.03652776760317655,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,12,unith,12,Nielsen,2,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,2H,2S,55,11,stable_shared,5,5,4,4,True,True,True,0.746452109234084,0.8096806366519915,0.7040580953804744,0.07400827756256334,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,12,unith,12,Nielsen,2,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,2H,2S,46,23,stable_shared,11,11,9,9,True,True,True,0.8390608284663342,0.8086878510562536,0.8369795126215334,-0.013105172860239378,0,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,12,unith,11,Nielsen,2,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,2H,2S,42,12,stable_shared,6,6,4,4,True,True,True,0.5375954367339119,0.6942772510527166,0.4020017608399161,0.2139345830533982,0,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,12,unith,11,Nielsen,2,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,2H,2S,82,4,stable_shared,41,2,20,2,False,True,False,0.8971291456321936,-0.013380383226730274,-0.03417529172263239,0.47604967292536404,0,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,12,unith,11,Nielsen,2,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,2H,2S,54,11,stable_shared,5,5,5,5,True,True,True,0.5593878942268502,0.6174813058631512,0.47707628940301117,0.11135831064198953,0,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,12,unith,11,Nielsen,2,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,2H,2S,51,5,stable_shared,25,2,8,2,False,True,False,0.8689794783314294,-0.17304941137954713,0.04914429146177033,0.2988207420141708,0,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,12,unith,11,Nielsen,2,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,2H,2S,54,20,stable_shared,10,10,8,8,True,True,True,0.5286416393222425,0.5755403335276534,0.637033217334478,-0.08494223090953013,0,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,12,unith,11,Nielsen,2,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,2H,2S,38,20,stable_shared,10,10,9,9,True,True,True,0.6662421971110133,0.48448885799858904,0.48326548265342006,0.09210004490138113,0,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,12,unith,11,Nielsen,2,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,2H,2S,55,11,stable_shared,5,5,4,4,True,True,True,0.28561979287340206,0.6817142209663313,0.38390447636214564,0.099762530557721,0,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,12,unith,11,Nielsen,2,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,2H,2S,46,23,stable_shared,11,11,9,9,True,True,True,0.558811892825349,0.3346074664812413,0.48494833042715246,-0.0382386507738573,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,12,unith,12,Nielsen,2,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,2H,2S,42,12,stable_shared,6,6,4,4,True,True,True,0.006064877889602726,0.6748763461001634,0.15826168201905144,0.18220892997583166,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,12,unith,12,Nielsen,2,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,2H,2S,82,4,stable_shared,41,2,20,2,False,True,False,0.7251132977914855,0.07570349877874152,-0.32092273442259855,0.7213311327077121,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,12,unith,12,Nielsen,2,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,2H,2S,54,11,stable_shared,5,5,5,5,True,True,True,0.23391033304041214,0.2021331487521978,0.052630009329154195,0.16539173156715076,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,12,unith,12,Nielsen,2,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,2H,2S,51,5,stable_shared,25,2,8,2,False,True,False,0.5548510222789205,-0.1220514702211319,-0.24699924948776658,0.4633990255166609,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,12,unith,12,Nielsen,2,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,2H,2S,54,20,stable_shared,10,10,8,8,True,True,True,0.07685525032929032,0.04926041781815035,0.24621672759737562,-0.18315889352365528,0,20,4,8,,0
