label_source,feature,variant,scope,monkey,maze,k,space,dim,n_sessions_in_scope,n_sessions_used,session_names,census_H,census_S,half_rule,half_H_median,half_S_median,half_corr_rule_H_median,half_corr_rule_S_median,r_HH,r_SS,r_HS,delta_obs,n_sessions_both,n_strata,n_sessions_unexchangeable,n_perm_distinct_log10,null_mean,null_sd,null_p025,null_p975,p_two_sided,p_one_sided_greater,z_perm,n_perm,thin_H,thin_S,skipped_H,skipped_S,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
svm,occupancy_bin,full,top_ten,Nielsen,4,12,unith,12,10,10,Nov_18_g0;Nov_1_g0;Nov_3_g0;Nov_4_g0;Nov_6_g0;Nov_7_g0;Nov_9_g0;Oct_21_g0;Oct_22_g0;Oct_25_g0,352,390,stable_shared,12,12,8,8,0.8767236090413162,0.8485285316794979,0.8319183449384727,0.03070772542193434,10,10,0,185.283,0.000797725344483951,0.008081784279118848,-0.013424629778538987,0.01677100704536918,0.009950248756218905,0.009950248756218905,3.700915422195785,200,False,False,False,False,0,20,4,8,,0
svm,occupancy_bin,no_origin,top_ten,Nielsen,4,12,unith,11,10,10,Nov_18_g0;Nov_1_g0;Nov_3_g0;Nov_4_g0;Nov_6_g0;Nov_7_g0;Nov_9_g0;Oct_21_g0;Oct_22_g0;Oct_25_g0,352,390,stable_shared,12,12,8,8,0.645835750110769,0.5311206813661935,0.49706408325404655,0.0914141324844347,10,10,0,185.283,0.0021021190783461242,0.02422082153751659,-0.040073005102008244,0.04783552820947069,0.009950248756218905,0.009950248756218905,3.6874064435737517,200,False,False,False,False,0,20,4,8,,0
svm,occupancy_bin,mean_removed,top_ten,Nielsen,4,12,unith,12,10,10,Nov_18_g0;Nov_1_g0;Nov_3_g0;Nov_4_g0;Nov_6_g0;Nov_7_g0;Nov_9_g0;Oct_21_g0;Oct_22_g0;Oct_25_g0,352,390,stable_shared,12,12,8,8,0.2758736678376822,0.2886512435899297,0.11701008346979516,0.16525237224401076,10,10,0,185.283,0.004339126987712821,0.04495906992275412,-0.07140609640783958,0.09492614019981183,0.004975124378109453,0.004975124378109453,3.5791052958339455,200,False,False,False,False,0,20,4,8,,0
