scope,label_source,feature,variant,k,space,dim,monkey,maze,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,name_H,name_S,n_trials_H,n_trials_S,half_rule,half_H,half_S,half_corr_rule_H,half_corr_rule_S,equal_n,stable_H,stable_S,r_HH,r_SS,r_HS,delta,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,4,Nov_18_g0,0.990064289888954,0.9955191895577635,0.9658094681472823,0.46511627906976744,4H,4S,43,27,stable_shared,13,13,13,13,True,True,True,0.8803462488839798,0.8407336448943183,0.7684689967574545,0.09207095013169453,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,4,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,4H,4S,54,27,stable_shared,13,13,4,4,True,True,True,0.9083307833258312,0.9151948466429621,0.8579368163584993,0.05382599862589732,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,4,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,4H,4S,40,45,stable_shared,20,20,20,20,True,True,True,0.9452789573849009,0.9273464602044079,0.9264586081154311,0.00985410067922321,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,4,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,4H,4S,24,33,stable_shared,12,12,5,5,True,True,True,0.8569786177877063,0.8864205399760813,0.8692144147554085,0.002485164126485251,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,4,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,4H,4S,16,36,stable_shared,8,8,8,8,True,True,True,0.8630689209370527,0.8429925905128404,0.8550612276050424,-0.002030471880095863,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,4,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,4H,4S,19,49,stable_shared,9,9,8,8,True,True,True,0.8823435979899579,0.8428413622977837,0.8924510027807505,-0.029858522636879714,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,4,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,4H,4S,34,39,stable_shared,17,17,9,9,True,True,True,0.9249956735501002,0.9537793184136609,0.8981454558119946,0.041242040169885974,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,4,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,4H,4S,28,59,stable_shared,14,14,4,4,True,True,True,0.9390952828931919,0.9437171429591977,0.9157098230588492,0.02569638986734568,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,4,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,4H,4S,18,64,stable_shared,9,9,9,9,True,True,True,0.8067545444832911,0.8351502272456784,0.8693570543466166,-0.048404668482131874,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,4,Oct_25_g0,0.969401041666667,0.97021484375,0.921875,0.5207547169811321,4H,4S,76,11,stable_shared,5,5,4,4,True,True,True,0.7894687739858087,0.7824330743109867,0.7632013157126025,0.02274960843579521,0,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,4,Nov_18_g0,0.990064289888954,0.9955191895577635,0.9658094681472823,0.46511627906976744,4H,4S,43,27,stable_shared,13,13,13,13,True,True,True,0.7678397359749691,0.4335889788115387,0.3105480937306773,0.29016626366257653,8,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,4,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,4H,4S,54,27,stable_shared,13,13,4,4,True,True,True,0.739107249983084,0.7956928466153241,0.5827007179687578,0.18469933033044628,8,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,4,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,4H,4S,40,45,stable_shared,20,20,20,20,True,True,True,0.7221503672740568,0.7583735206712992,0.6582757821737992,0.08198616179887874,8,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,4,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,4H,4S,24,33,stable_shared,12,12,5,5,True,True,True,0.437269756963209,-0.12163932640234923,0.22956362772891103,-0.07174841244848112,8,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,4,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,4H,4S,16,36,stable_shared,8,8,8,8,True,True,True,0.3702282340291177,0.6657552018733541,0.605951074072544,-0.08795935612130812,8,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,4,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,4H,4S,19,49,stable_shared,9,9,8,8,True,True,True,0.6547719475391386,0.24858986325930466,0.5845342457757238,-0.13285334037650215,8,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,4,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,4H,4S,34,39,stable_shared,17,17,9,9,True,True,True,0.8132507350549139,0.9069829588628828,0.7052194338057222,0.15489741315317618,8,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,4,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,4H,4S,28,59,stable_shared,14,14,4,4,True,True,True,0.7314643404248458,0.8873643795822463,0.8088352166764736,0.0005791433270724289,8,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,4,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,4H,4S,18,64,stable_shared,9,9,9,9,True,True,True,0.1840078709406517,0.3050833136716286,0.46621780723090334,-0.2216722149247632,8,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,4,Oct_25_g0,0.969401041666667,0.97021484375,0.921875,0.5207547169811321,4H,4S,76,11,stable_shared,5,5,4,4,True,True,True,0.2874595692310088,0.4561937945191492,0.24423916239421808,0.12758751948086092,8,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,6,unith,6,Nielsen,4,Nov_18_g0,0.990064289888954,0.9955191895577635,0.9658094681472823,0.46511627906976744,4H,4S,43,27,stable_shared,13,13,13,13,True,True,True,0.3455603901422644,0.38476507285023365,-0.11945809919303804,0.4846208306892871,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,6,unith,6,Nielsen,4,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,4H,4S,54,27,stable_shared,13,13,4,4,True,True,True,0.7026830050202388,0.777529469773834,0.5417670510682048,0.19833918632883163,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,6,unith,6,Nielsen,4,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,4H,4S,40,45,stable_shared,20,20,20,20,True,True,True,-0.19471603690510578,0.12823289833361556,-0.1657136124245139,0.1324720431387688,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,6,unith,6,Nielsen,4,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,4H,4S,24,33,stable_shared,12,12,5,5,True,True,True,-0.13444626671040458,-0.016863433238851457,-0.12243720439269967,0.04678235441807166,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,6,unith,6,Nielsen,4,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,4H,4S,16,36,stable_shared,8,8,8,8,True,True,True,0.21283905100384076,0.38594302283428605,0.27806417297021213,0.021326863948851305,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,6,unith,6,Nielsen,4,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,4H,4S,19,49,stable_shared,9,9,8,8,True,True,True,0.32053560901387124,0.12828311077527094,0.41868943302637246,-0.19428007313180137,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,6,unith,6,Nielsen,4,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,4H,4S,34,39,stable_shared,17,17,9,9,True,True,True,0.6436093357833947,0.7921452473787537,0.4719514404602753,0.24592585112079896,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,6,unith,6,Nielsen,4,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,4H,4S,28,59,stable_shared,14,14,4,4,True,True,True,0.4338199966797488,0.815705111422325,0.6764449187509596,-0.05168236469992271,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,6,unith,6,Nielsen,4,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,4H,4S,18,64,stable_shared,9,9,9,9,True,True,True,0.13555921825877404,0.3718321275840716,0.46368893852269527,-0.20999326560127246,0,20,4,8,,0
top_ten,svm,occupancy_bin,mean_removed,6,unith,6,Nielsen,4,Oct_25_g0,0.969401041666667,0.97021484375,0.921875,0.5207547169811321,4H,4S,76,11,stable_shared,5,5,4,4,True,True,True,0.043220747746511176,-0.05836988122795861,-0.024249680722283302,0.016675113981559585,0,20,4,8,,0
