scope,label_source,feature,variant,k,space,dim,monkey,maze,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,name_H,name_S,n_trials_H,n_trials_S,half_rule,half_H,half_S,half_corr_rule_H,half_corr_rule_S,equal_n,stable_H,stable_S,r_HH,r_SS,r_HS,delta,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,2,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,2H,2S,42,12,stable_shared,6,6,4,4,True,True,True,0.7817376400066978,0.8709406320793835,0.7589454965956752,0.06739363944736543,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,2,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,2H,2S,82,4,stable_shared,41,2,20,2,False,True,False,0.9552609346980041,0.6376550113479728,0.8375845893636237,-0.0411266163406353,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,2,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,2H,2S,54,11,stable_shared,5,5,5,5,True,True,True,0.7361976887342789,0.8799445389524525,0.6689244857436784,0.13914662809968736,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,2,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,2H,2S,51,5,stable_shared,25,2,8,2,False,True,False,0.9380562394220778,0.318233819298937,0.5777310975420942,0.05041393181841325,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,2,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,2H,2S,54,20,stable_shared,10,10,8,8,True,True,True,0.8541063773930947,0.7480332933695392,0.8595542719968364,-0.0584844366155195,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,2,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,2H,2S,38,20,stable_shared,10,10,9,9,True,True,True,0.8835416837402065,0.8817000898892701,0.8434589693273538,0.03916191748738451,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,2,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,2H,2S,55,11,stable_shared,5,5,4,4,True,True,True,0.8076515788229999,0.787673120103545,0.6097032300792902,0.18795911938398224,0,20,4,8,,0
top_ten,svm,occupancy_bin,full,6,unith,6,Nielsen,2,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,2H,2S,46,23,stable_shared,11,11,9,9,True,True,True,0.8257794309574331,0.8074901858212786,0.8375254456408836,-0.020890637251527733,0,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,2,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,2H,2S,42,12,stable_shared,6,6,4,4,True,True,True,0.398528252965631,0.7622938120612088,0.43536706991257057,0.1450439626008494,24,20,4,8,,0
top_ten,svm,occupancy_bin,no_origin,6,unith,5,Nielsen,2,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,2H,2S,82,4,stable_shared,41,2,20,2,False,True,False,0.8337832620878773,-0.4082482904638631,0.33769506197588434,-0.1249275761638772,24,20,4,8,,0
