scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_ten,svm,occupancy,full,6,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy,full,6,unith,Faure,2,0.0016645805190325103,0.00035600212602688577,0.008452530757498846,0.8921078921078921,-0.014245825835584734,0.01771905457651565,1000,10
top_ten,svm,occupancy,full,6,unith,Faure,3,0.024150290648966566,0.0016726242470195252,0.017222674650839525,0.16083916083916083,-0.024710069180231976,0.04408134584577709,1000,4
top_ten,svm,occupancy,full,6,unith,Faure,4,-0.01175239663802985,0.0012541792800709222,0.009817875510611591,0.16183816183816183,-0.015875489913041912,0.023275555581834362,1000,5
top_ten,svm,occupancy,full,6,unith,Faure,5,0.021663597720490424,0.0013981876609338224,0.00989105503392301,0.04095904095904096,-0.01539316125044805,0.02320448204394519,1000,8
top_ten,svm,occupancy,full,6,unith,Faure,6,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy,full,6,unith,Nielsen,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy,full,6,unith,Nielsen,2,0.025499989009883817,0.0039187345185858775,0.017623156792178223,0.1968031968031968,-0.02561166499044236,0.04797112927889551,1000,8
top_ten,svm,occupancy,full,6,unith,Nielsen,3,0.007717548345374192,0.0007730988770641488,0.01843950380771252,0.6903096903096904,-0.032516036320660434,0.04002013990532638,1000,7
top_ten,svm,occupancy,full,6,unith,Nielsen,4,0.003667797732633371,0.0001683261209451141,0.00672923336454586,0.5894105894105894,-0.012225712835599683,0.014552235536620746,1000,10
top_ten,svm,occupancy,full,6,unith,Nielsen,5,-0.004999637692342573,0.0018225858284556917,0.015162473759320864,0.6163836163836164,-0.02391440246003746,0.03679694102938231,1000,7
top_ten,svm,occupancy,full,6,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
