scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_four,dendro,occupancy_bin,mean_removed,6,unith,Faure,1,0.3708800540680371,0.012276158644869879,0.1875744300489906,0.057942057942057944,-0.31394359137602434,0.40602207894373415,1000,1
top_four,dendro,occupancy_bin,mean_removed,6,unith,Faure,2,-0.006268058484125372,0.01926754512453654,0.10808683670616873,0.8211788211788211,-0.16723850754470512,0.25626402188205527,1000,3
top_four,dendro,occupancy_bin,mean_removed,6,unith,Faure,3,-0.049108310121704773,0.015727070011466514,0.13507200145867052,0.6183816183816184,-0.23249340392821372,0.3065072663835825,1000,3
top_four,dendro,occupancy_bin,mean_removed,6,unith,Faure,4,-0.03484147458163914,0.008825998519323535,0.1331920125865751,0.7332667332667333,-0.23384302881258331,0.2966358134806323,1000,2
top_four,dendro,occupancy_bin,mean_removed,6,unith,Faure,5,-0.07211071969950382,0.004906790332127035,0.09072658936067912,0.3786213786213786,-0.14956738200503283,0.22048297993165247,1000,3
top_four,dendro,occupancy_bin,mean_removed,6,unith,Faure,6,-0.04578365766447412,-0.020021155044861648,0.13537628873091712,0.8441558441558441,-0.2757196437225885,0.27723712348954277,1000,2
top_four,dendro,occupancy_bin,mean_removed,6,unith,Nielsen,1,0.22966307185085744,0.00617763211573332,0.15143247771536514,0.13886113886113885,-0.25202742091159214,0.3527540878027144,1000,2
top_four,dendro,occupancy_bin,mean_removed,6,unith,Nielsen,2,0.008620360323730758,-0.0024042323157202664,0.09827151102762809,0.8981018981018981,-0.1900494587252716,0.20970881178054576,1000,3
top_four,dendro,occupancy_bin,mean_removed,6,unith,Nielsen,3,0.08665375283515513,0.0010613471169998543,0.10685165520374343,0.4195804195804196,-0.18504827726025233,0.22861626016632577,1000,3
top_four,dendro,occupancy_bin,mean_removed,6,unith,Nielsen,4,-0.0302087811714839,0.001977280669220331,0.08446547372524724,0.7022977022977023,-0.15346985373932232,0.18474663467314034,1000,4
top_four,dendro,occupancy_bin,mean_removed,6,unith,Nielsen,5,-0.04292718575053757,0.028846296271059262,0.1568753275050273,0.6033966033966034,-0.22660049281405437,0.4022654095561098,1000,1
top_four,dendro,occupancy_bin,mean_removed,6,unith,Nielsen,6,-0.16340527906744085,-0.006966789020141227,0.20526282518374447,0.46153846153846156,-0.34366753666331357,0.4275251817955704,1000,1
