method,monkey,source,scope,variant,feature,maze,k,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,3,10,0.008075358921811143,0.00494640275384733,0.007394922639255092,0.007644955083715936,-0.0010090580236562776,-0.03445633709247709,0.9760239760239761,0,-0.0007160893293559689,0.008502607038990024,517,36,18,10,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,3,10,0.2504508878412908,0.25494976804120295,0.25531090024217973,0.2529498962427809,-0.0014300703012334326,-0.14882197861074073,0.8731268731268731,0,-0.00043594512293642604,0.006679962110282405,517,36,18,9,10,5,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,3,12,0.20899766965173175,0.2958558199237835,0.24907186463593706,0.25362639459902503,0.0010776151702766024,0.23425373225863264,0.8161838161838162,0,-0.00038988363295007234,0.006264569571965037,517,36,18,12,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,3,12,0.007572992133168426,0.015977944273391366,0.006569024252285089,0.014842635743589969,0.0010696382053423659,0.19820054215001873,0.8421578421578422,0,-0.0006158034420116865,0.008503718653192863,517,36,18,12,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,3,12,0.17943310873886228,0.23515463861867153,0.20230247339586374,0.21040775350709795,0.0009387602272860618,0.2004392511612055,0.8401598401598401,0,-0.0004007119900626159,0.006682684202763221,517,36,18,11,10,6,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,3,12,0.25688996840279016,0.2876209553300894,0.2691238548408785,0.2733850176952859,0.0010010255983575744,0.2024115906848342,0.8431568431568431,0,-0.00014292998314804166,0.005651630806492781,517,36,18,12,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,3,12,0.0042488609543951525,0.01547107327131521,0.005379575321030847,0.008439546429239804,0.002950406237719855,0.4306915086449972,0.6433566433566433,0,-0.00043765090395766495,0.007866551983661624,517,36,18,12,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,3,12,0.22108853812492743,0.22803975492946235,0.21833945406766714,0.22451643075304317,0.003136204116839736,0.5110162712211652,0.5854145854145855,0,-0.00017312318442985416,0.006475972464362744,517,36,18,11,10,6,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,3,14,0.19121491682903624,0.25515342929269924,0.2146986555445315,0.21830598024512585,0.006681855166039086,1.1992837967460863,0.17282717282717283,0,-0.00044415214977421713,0.005941885761441693,517,36,18,14,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,3,14,0.004957518766908698,0.019716910825531345,0.00353544494769792,0.011765324717274627,0.004686829963733747,0.676516212474312,0.4695304695304695,0,-0.0006622255165319743,0.007906766137506025,517,36,18,14,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,3,14,0.14191800805389573,0.19903713088274594,0.16024927063534988,0.1658919296732445,0.007406969314023626,1.1825225612877226,0.1798201798201798,0,-0.0004004487339254875,0.006602341725681012,517,36,18,13,10,6,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,3,14,0.22105180864689358,0.2464263119422348,0.22862347027359806,0.2321220581991531,0.0033662960581886114,0.6475192649401096,0.5224775224775224,0,-0.00024452258144440814,0.005576387970428945,517,36,18,14,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,3,14,0.0005690122197283754,0.010749411752170424,-0.00042690511079952314,0.004344363697871289,0.0037004826924135164,0.5691707383306991,0.5814185814185814,0,-0.0005339357701641233,0.007439627825907947,517,36,18,14,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,3,14,0.16908782989643995,0.18859380945738607,0.1714051974406201,0.1761448591055259,0.005065791403840003,0.8321431181929246,0.3886113886113886,0,-0.00030964686528758443,0.006459752116680178,517,36,18,13,10,6,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,3,16,0.21373484526507824,0.2698898381595065,0.23542740479182175,0.23864445870994644,0.004776409961408268,0.8989000140086107,0.32367632367632365,0,-0.00037643567613671123,0.00573239020718896,517,36,18,16,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,3,16,0.004956137151315381,0.014905448984484634,0.0036373572335160163,0.011514802322945694,0.002354713289669152,0.3773480389846471,0.6893106893106893,0,-0.0005998907737804409,0.007829917630948136,517,36,18,16,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,3,16,0.16457246057857758,0.20987798931184712,0.1791591294060982,0.18505800218220492,0.005116659151060771,0.868206244206245,0.36863136863136864,0,-0.0003640694425771478,0.006312703496677403,517,36,18,15,10,5,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,3,16,0.24758128564152762,0.2565278373503981,0.2476525642287553,0.249969171405806,0.0032436936786821857,0.6472526452583555,0.5034965034965035,0,-0.00018328155702057337,0.005294648482023365,517,36,18,16,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,3,16,0.0012920483257428486,0.009446264168633046,-0.0010329257997281078,0.004329725277177751,0.0037207565084631257,0.5568355503585378,0.5854145854145855,0,-0.000402052880691333,0.007403998157983708,517,36,18,16,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,3,16,0.19473502727696687,0.2089685749998761,0.19404792095441967,0.1989202131894517,0.00536773406648583,0.9008149357527763,0.32667332667332666,0,-0.00021116185874943532,0.006193165436997552,517,36,18,15,10,5,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,3,20,0.1794265409522184,0.23110271822395967,0.2025170335348398,0.2061191612453949,0.0009465321979716945,0.2324185172526094,0.8111888111888111,0,-0.00029624381503744266,0.00534714715376313,517,36,18,20,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,3,20,0.004414208503911799,0.007361821374940425,0.0024408067066823145,0.010048497003331613,-0.00035663691558085117,0.0066647793861258214,0.997002997002997,0,-0.0004031088484253435,0.006972763860906438,517,36,18,20,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,3,20,0.17723373046924012,0.21614021504123748,0.19039881282113807,0.19665492331142334,0.003160104688958082,0.6089166415336947,0.5254745254745254,0,-0.00025062825817627753,0.005601313405630784,517,36,18,19,10,1,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,3,20,0.20741181963117372,0.22877394575901755,0.21449964917718303,0.217236714588151,0.0022247008124286205,0.5121280626866737,0.6273726273726273,0,-0.0002811506611876709,0.004893017306004187,517,36,18,20,10,0,100,1000,
