label_source,feature,variant,k,space,monkey,scope_computed_on,cell_name,n_trials,dim,dim_label,frac_zero,min,p05,p25,median,p75,p95,max,mean,std,n_distinct,top_value,top_value_frac,mean_n_nonzero_per_trial,pc1_explained_var,pc1_loading,pc1_mean_cos,pc1_mean_cos_abs,pc1_label_pointbiserial,pc1_label_pointbiserial_within,pc1_label_within_n_groups,pc1_label_within_n_trials,grand_mean_norm,grand_mean_profile
svm,bigram,full,12,unith,Faure,top_ten,1H,480,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,1,1,0.9604166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.012118055733541648,0.06190946066787407,5,0.0,0.9604166666666667,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,2,2,0.99375,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0017361111318071683,0.02213379124565551,3,0.0,0.99375,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,3,3,0.9979166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0006944444651405016,0.01521451593968251,2,0.0,0.9979166666666667,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,4,4,0.9979166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0006944444651405016,0.01521451593968251,2,0.0,0.9979166666666667,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,6,6,0.64375,0.0,0.0,0.0,0.0,0.25,0.3333333432674408,1.0,0.11270833524564902,0.16352098636100323,8,0.0,0.64375,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,7,7,0.9958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0015625,0.025494201927919704,3,0.0,0.9958333333333333,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,8,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,9,9,0.93125,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.02225694479420781,0.09042862402353326,7,0.0,0.93125,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,10,10,0.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0050000000434617204,0.03841561800039888,6,0.0,0.98125,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,12,12,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.005798611138015985,0.04731786642102487,5,0.0,0.9833333333333333,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,13,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
svm,bigram,full,12,unith,Faure,top_ten,1H,480,14,14,0.8729166666666667,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,1.0,0.04822916748623053,0.1330886369194908,6,0.0,0.8729166666666667,,,,,,,,,,,
