label_source,feature,variant,k,space,monkey,scope_computed_on,row_kind,session,trial_id,maze,strategy,strategy_tag,cell_name,half,split,n_trials_in_row,row_sum,n_nonzero,dim,dim_label,value
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_8_g0,320,1,0,H,1H,,,1,583.3885803222656,2,0,0,53.864837646484375
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_8_g0,320,1,0,H,1H,,,1,583.3885803222656,2,1,1,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_8_g0,320,1,0,H,1H,,,1,583.3885803222656,2,2,2,529.5237426757812
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_8_g0,320,1,0,H,1H,,,1,583.3885803222656,2,3,3,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_8_g0,320,1,0,H,1H,,,1,583.3885803222656,2,4,4,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_8_g0,320,1,0,H,1H,,,1,583.3885803222656,2,5,5,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_8_g0,320,1,0,H,1H,,,1,583.3885803222656,2,6,7,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_8_g0,320,1,0,H,1H,,,1,583.3885803222656,2,7,8,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_8_g0,320,1,0,H,1H,,,1,583.3885803222656,2,8,9,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_8_g0,320,1,0,H,1H,,,1,583.3885803222656,2,9,10,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_8_g0,320,1,0,H,1H,,,1,583.3885803222656,2,10,11,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,34,1,0,H,1H,,,1,917.6838302612305,3,0,0,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,34,1,0,H,1H,,,1,917.6838302612305,3,1,1,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,34,1,0,H,1H,,,1,917.6838302612305,3,2,2,265.3551025390625
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,34,1,0,H,1H,,,1,917.6838302612305,3,3,3,91.79131317138672
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,34,1,0,H,1H,,,1,917.6838302612305,3,4,4,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,34,1,0,H,1H,,,1,917.6838302612305,3,5,5,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,34,1,0,H,1H,,,1,917.6838302612305,3,6,7,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,34,1,0,H,1H,,,1,917.6838302612305,3,7,8,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,34,1,0,H,1H,,,1,917.6838302612305,3,8,9,560.5374145507812
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,34,1,0,H,1H,,,1,917.6838302612305,3,9,10,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,34,1,0,H,1H,,,1,917.6838302612305,3,10,11,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,558,1,0,H,1H,,,1,656.5070953369141,2,0,0,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,558,1,0,H,1H,,,1,656.5070953369141,2,1,1,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,558,1,0,H,1H,,,1,656.5070953369141,2,2,2,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,558,1,0,H,1H,,,1,656.5070953369141,2,3,3,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,558,1,0,H,1H,,,1,656.5070953369141,2,4,4,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,558,1,0,H,1H,,,1,656.5070953369141,2,5,5,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,558,1,0,H,1H,,,1,656.5070953369141,2,6,7,223.1338348388672
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,558,1,0,H,1H,,,1,656.5070953369141,2,7,8,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,558,1,0,H,1H,,,1,656.5070953369141,2,8,9,433.3732604980469
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,558,1,0,H,1H,,,1,656.5070953369141,2,9,10,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,558,1,0,H,1H,,,1,656.5070953369141,2,10,11,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,193,1,1,S,1S,,,1,412.6122589111328,2,0,0,245.5409698486328
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,193,1,1,S,1S,,,1,412.6122589111328,2,1,1,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,193,1,1,S,1S,,,1,412.6122589111328,2,2,2,167.0712890625
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,193,1,1,S,1S,,,1,412.6122589111328,2,3,3,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,193,1,1,S,1S,,,1,412.6122589111328,2,4,4,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,193,1,1,S,1S,,,1,412.6122589111328,2,5,5,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,193,1,1,S,1S,,,1,412.6122589111328,2,6,7,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,193,1,1,S,1S,,,1,412.6122589111328,2,7,8,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,193,1,1,S,1S,,,1,412.6122589111328,2,8,9,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,193,1,1,S,1S,,,1,412.6122589111328,2,9,10,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,193,1,1,S,1S,,,1,412.6122589111328,2,10,11,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,268,1,1,S,1S,,,1,896.7936325073242,4,0,0,98.75714874267578
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,268,1,1,S,1S,,,1,896.7936325073242,4,1,1,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,268,1,1,S,1S,,,1,896.7936325073242,4,2,2,310.2102355957031
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,268,1,1,S,1S,,,1,896.7936325073242,4,3,3,233.45697021484375
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,268,1,1,S,1S,,,1,896.7936325073242,4,4,4,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,268,1,1,S,1S,,,1,896.7936325073242,4,5,5,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,268,1,1,S,1S,,,1,896.7936325073242,4,6,7,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,268,1,1,S,1S,,,1,896.7936325073242,4,7,8,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,268,1,1,S,1S,,,1,896.7936325073242,4,8,9,254.36927795410156
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,268,1,1,S,1S,,,1,896.7936325073242,4,9,10,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_22_g0,268,1,1,S,1S,,,1,896.7936325073242,4,10,11,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,525,1,1,S,1S,,,1,185.24104690551758,3,0,0,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,525,1,1,S,1S,,,1,185.24104690551758,3,1,1,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,525,1,1,S,1S,,,1,185.24104690551758,3,2,2,53.78007888793945
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,525,1,1,S,1S,,,1,185.24104690551758,3,3,3,56.767822265625
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,525,1,1,S,1S,,,1,185.24104690551758,3,4,4,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,525,1,1,S,1S,,,1,185.24104690551758,3,5,5,74.69314575195312
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,525,1,1,S,1S,,,1,185.24104690551758,3,6,7,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,525,1,1,S,1S,,,1,185.24104690551758,3,7,8,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,525,1,1,S,1S,,,1,185.24104690551758,3,8,9,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,525,1,1,S,1S,,,1,185.24104690551758,3,9,10,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_29_g0,525,1,1,S,1S,,,1,185.24104690551758,3,10,11,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,393,2,0,H,2H,,,1,430.51993560791016,5,0,0,26.340484619140625
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,393,2,0,H,2H,,,1,430.51993560791016,5,1,1,122.18936920166016
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,393,2,0,H,2H,,,1,430.51993560791016,5,2,2,121.45114135742188
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,393,2,0,H,2H,,,1,430.51993560791016,5,3,3,102.13109588623047
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,393,2,0,H,2H,,,1,430.51993560791016,5,4,4,0.0
svm,occupancy,no_origin,12,unith,Faure,top_ten,trial,june_10_g0,393,2,0,H,2H,,,1,430.51993560791016,5,5,5,0.0
