scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
publication,dendro,occupancy_bin,full,12,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
publication,dendro,occupancy_bin,full,12,unith,Faure,2,0.017646352292499,0.007213868517899445,0.03272656003545392,0.7222777222777222,-0.04747249591379646,0.07676257433525832,1000,2
publication,dendro,occupancy_bin,full,12,unith,Faure,3,0.22019809762524456,-0.004372461954489633,0.10078214673216636,0.023976023976023976,-0.1812534957807154,0.20389923119556685,1000,1
publication,dendro,occupancy_bin,full,12,unith,Faure,4,0.009854483297414007,-0.001274529435822223,0.048041720697474484,0.8141858141858141,-0.09278248291398997,0.09927130517976904,1000,1
publication,dendro,occupancy_bin,full,12,unith,Faure,5,0.03964207208895698,-0.0007782286324442006,0.04295074898821116,0.3086913086913087,-0.07017763811061536,0.09457649887271516,1000,1
publication,dendro,occupancy_bin,full,12,unith,Faure,6,0.0434533813582314,-0.002324434280349254,0.05680138835466223,0.3996003996003996,-0.10073606115934419,0.11984003511070705,1000,1
publication,dendro,occupancy_bin,full,12,unith,Nielsen,1,0.05690665544879514,0.0008473832872227398,0.0351129983640631,0.0959040959040959,-0.05491185178243782,0.08022274413492664,1000,1
publication,dendro,occupancy_bin,full,12,unith,Nielsen,2,-0.01847199919885556,-0.0026462253046675025,0.03008536332259072,0.5964035964035964,-0.04971215037219231,0.05995426269426299,1000,1
publication,dendro,occupancy_bin,full,12,unith,Nielsen,3,-0.019961510683115247,0.0014101582486279716,0.028913193637878174,0.4435564435564436,-0.04677823886246178,0.06491805364326092,1000,1
publication,dendro,occupancy_bin,full,12,unith,Nielsen,4,0.023499508175228945,0.0002895230481213903,0.015742040178674654,0.11888111888111888,-0.024482156775105488,0.03711330771224621,1000,2
publication,dendro,occupancy_bin,full,12,unith,Nielsen,5,nan,nan,nan,nan,nan,nan,0,0
publication,dendro,occupancy_bin,full,12,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
