monkey,variant,maze,radius,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
Faure,no_origin,2,1.0,0.9956656044648367,0.9925370038906342,0.9931886326542037,0.9920521719276272,0.0014809018868199297,0.5174118898287405,0.5524475524475524,0,0.0001024892853023206,0.0026640528148161677,319,210,105,4,10,24,100,1000,
Faure,no_origin,3,1.0,0.9340041527846848,0.951986200204285,0.9137188960086057,0.9114381194137825,0.030416668783290857,1.741889326768876,0.060939060939060936,0,-0.0009200925131487921,0.017990098920100676,517,36,18,4,10,65,100,1000,
Faure,no_origin,4,1.0,0.9795916248793337,0.972940510541102,0.9681333835305059,0.9669631333848262,0.008717809252551834,1.0092993857300092,0.15984015984015984,0,0.0002840906141374271,0.008356012851741151,49,577,24,4,10,53,100,1000,
Faure,no_origin,5,1.0,0.9732580226608873,0.9557287513399888,0.9702468239387605,0.9703494369815769,-0.005804743459730699,-0.5354970835672684,0.5244755244755245,0,0.0017700976301704152,0.01414543855111318,94,623,47,4,10,114,100,1000,
