scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_four,dendro,bigram,no_origin,6,unith,Faure,1,-0.029499561043039524,-0.001262129879963329,0.039646616822410254,0.32112068965517243,-0.07637148006985281,0.0895336721968999,927,1
top_four,dendro,bigram,no_origin,6,unith,Faure,2,-0.05790231315379457,0.005436098885505785,0.06728906972156255,0.3006993006993007,-0.10318168836422972,0.14902503159161493,1000,3
top_four,dendro,bigram,no_origin,6,unith,Faure,3,0.20110750558747714,-0.0073122183235746156,0.10029086051382287,0.046,-0.17324826903263923,0.22195258071126575,999,3
top_four,dendro,bigram,no_origin,6,unith,Faure,4,0.1001700742022491,0.0034714865394485294,0.06909378003974101,0.13886113886113885,-0.10953078716153525,0.1697422587414248,1000,2
top_four,dendro,bigram,no_origin,6,unith,Faure,5,0.012118283471900998,0.024191187179796445,0.10332373778466347,0.903096903096903,-0.15840830584000393,0.24036407708598662,1000,3
top_four,dendro,bigram,no_origin,6,unith,Faure,6,0.018875123022621343,-0.005366809270486782,0.11220942488921805,0.832,-0.1910936104323921,0.24398627261121844,999,2
top_four,dendro,bigram,no_origin,6,unith,Nielsen,1,0.12653838195312844,-0.003149413047163444,0.11179999184583378,0.23876123876123875,-0.1892718072647392,0.2406744531071563,1000,2
top_four,dendro,bigram,no_origin,6,unith,Nielsen,2,0.07467813662609729,-0.00019214626225316577,0.0755115481836343,0.31868131868131866,-0.13204076422660552,0.157454913516359,1000,3
top_four,dendro,bigram,no_origin,6,unith,Nielsen,3,-0.07019855669549088,0.009749090356428226,0.11249256744480093,0.475,-0.18635838486797393,0.24775937285369687,999,3
top_four,dendro,bigram,no_origin,6,unith,Nielsen,4,0.0056956313796104885,0.0064741336758213025,0.08344265268644788,0.994005994005994,-0.13874705488447023,0.18523537007180776,1000,4
top_four,dendro,bigram,no_origin,6,unith,Nielsen,5,-0.03141980970269753,0.0037009363371601246,0.12767986189870897,0.7618090452261307,-0.2163460623219852,0.2767389518707832,994,1
top_four,dendro,bigram,no_origin,6,unith,Nielsen,6,-0.20710330987500228,0.03451630559462374,0.21203540464411383,0.2309941520467836,-0.35443687777549315,0.5169308280238297,341,1
