scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_ten,svm,occupancy,mean_removed,6,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy,mean_removed,6,unith,Faure,2,0.060462213862266134,0.0013966629946575303,0.05275647976514296,0.2707292707292707,-0.09762853430638975,0.10334221951023155,1000,10
top_ten,svm,occupancy,mean_removed,6,unith,Faure,3,0.2170369416768881,0.030102875868260784,0.11191461890779342,0.0899100899100899,-0.17354711408346168,0.25545943721116915,1000,4
top_ten,svm,occupancy,mean_removed,6,unith,Faure,4,-0.12415105608782381,0.01904828055405918,0.08781245237876285,0.1048951048951049,-0.13319100790580704,0.2167015348903434,1000,5
top_ten,svm,occupancy,mean_removed,6,unith,Faure,5,0.1885165940549832,0.011316129874419326,0.08270074010987406,0.03596403596403597,-0.13625793306833234,0.1874637853426375,1000,8
top_ten,svm,occupancy,mean_removed,6,unith,Faure,6,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy,mean_removed,6,unith,Nielsen,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,occupancy,mean_removed,6,unith,Nielsen,2,0.17092094680366393,0.03129743494095711,0.07178719279066315,0.05194805194805195,-0.10311230851764298,0.17634823906285937,1000,8
top_ten,svm,occupancy,mean_removed,6,unith,Nielsen,3,0.08857858372662403,-0.00524857084630808,0.07332705506517033,0.19880119880119881,-0.13829001945913533,0.15890515469877622,1000,7
top_ten,svm,occupancy,mean_removed,6,unith,Nielsen,4,0.09498950374751731,0.0016958900995416198,0.0642664473409726,0.15184815184815184,-0.11509536689477745,0.1339621991715979,1000,10
top_ten,svm,occupancy,mean_removed,6,unith,Nielsen,5,-0.005435718835541364,0.008278590231934052,0.06833224863549275,0.8281718281718282,-0.11797489700519039,0.1508476394753906,1000,7
top_ten,svm,occupancy,mean_removed,6,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
