label_source,feature,variant,scope,monkey,maze,k,space,dim,n_sessions_in_scope,n_sessions_used,session_names,census_H,census_S,half_rule,half_H_median,half_S_median,half_corr_rule_H_median,half_corr_rule_S_median,r_HH,r_SS,r_HS,delta_obs,n_sessions_both,n_strata,n_sessions_unexchangeable,n_perm_distinct_log10,null_mean,null_sd,null_p025,null_p975,p_two_sided,p_one_sided_greater,z_perm,n_perm,thin_H,thin_S,skipped_H,skipped_S,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
dendro,bigram,full,publication,Nielsen,4,6,unith,36,2,2,Nov_3_g0;Oct_22_g0,65,102,stable_shared,15,15,14,14,0.5704174548895402,0.703990379911096,0.6135696123848997,0.02363430501541841,2,2,0,43.764,-0.0007745635630802459,0.05071048775903981,-0.07844806761740153,0.11606904576900477,0.6069651741293532,0.26865671641791045,0.48133768096417995,200,False,False,False,False,0,20,4,8,,0
dendro,bigram,no_origin,publication,Nielsen,4,6,unith,25,2,2,Nov_3_g0;Oct_22_g0,65,102,stable_shared,15,15,14,14,0.2959148362397567,0.29794660792827615,0.23381217093507975,0.06311855114893664,2,2,0,43.764,0.012434739129637919,0.08396396221837149,-0.11889676067287652,0.19387060461760147,0.527363184079602,0.24378109452736318,0.6036376878866371,200,False,False,False,False,0,20,4,8,,0
dendro,bigram,mean_removed,publication,Nielsen,4,6,unith,36,2,2,Nov_3_g0;Oct_22_g0,65,102,stable_shared,15,15,14,14,-0.1373612584007899,0.3574606215885957,0.009124357808126746,0.10092532378577616,2,2,0,43.764,-0.003923094314164251,0.12698617474574922,-0.2129391416058072,0.2938358942590548,0.39303482587064675,0.19402985074626866,0.8256679777138507,200,False,False,False,False,0,20,4,8,,0
