scope,monkey,regime,feature_set,model,maze,d,n_trials,n_groups,train_bacc,cv_bacc,train_bacc_std,cv_bacc_std
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=6",Random forest,6,6,868,1,0.5673223938841442,0.5378402584524837,0.012999968717770729,0.04790518636140585
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Logistic (L2),pooled,12,4547,6,0.5591740360319166,0.5043386862176554,0.015713889518374498,0.04012250783943885
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Logistic (L2),1,12,626,1,0.5587128812199037,0.4792586276083467,0.01583082126469724,0.034076942227483066
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Logistic (L2),2,12,665,1,0.5664362519201229,0.5026183493925429,0.011969273204000366,0.05589730016242026
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Logistic (L2),3,12,764,1,0.577196374670734,0.5131025868902073,0.014881562734915057,0.04253807541649489
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Logistic (L2),4,12,742,1,0.5587808551278284,0.5234572436085807,0.005265413761515635,0.039999777714998234
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Logistic (L2),5,12,882,1,0.5491306051108968,0.5019406943105111,0.01562931569341005,0.020282593255651925
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Logistic (L2),6,12,868,1,0.5486213735086204,0.5021239164507565,0.013040199462164174,0.04698230210349946
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,pooled,12,4547,6,0.6418794062385842,0.49802940865559703,0.012938352666187264,0.039642239738944485
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,1,12,626,1,0.661300536717496,0.5091668338683788,0.006980633183930711,0.046539649065667474
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,2,12,665,1,0.6489840804356933,0.4712679793324954,0.008843765752692205,0.043173714791544575
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,3,12,764,1,0.6471599052034043,0.5223900911936845,0.004662269360978362,0.027762166693106754
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,4,12,742,1,0.6341573611519248,0.5192183367616809,0.004721295609634565,0.03493558626565267
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,5,12,882,1,0.6324101976856316,0.49982521697203475,0.008145049966849076,0.03758533890087373
allplus,Nielsen,per-maze,"Codebook occupancy (binary), K=12",Random forest,6,12,868,1,0.6340050538975786,0.4691200460608387,0.012327541082411277,0.02389621440910184
allplus,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),pooled,36,4547,6,0.5783326619071435,0.5075468163491229,0.014572771862230735,0.04335556146327019
allplus,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),1,36,626,1,0.5844201444622793,0.5156626203852328,0.006532738627093377,0.01028997343091819
allplus,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),2,36,665,1,0.570302681189778,0.46247032537355115,0.006891295900386047,0.04592863646847649
allplus,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),3,36,764,1,0.6013328769645874,0.5524503799069649,0.006515041061295448,0.052197372435341866
allplus,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),4,36,742,1,0.5814079488686453,0.5065089626799882,0.007591342415401294,0.03977491568600663
allplus,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),5,36,882,1,0.5606030014464802,0.5000301350048215,0.008843756868164873,0.04381875973787462
allplus,Nielsen,per-maze,"State bigrams, K=6",Logistic (L2),6,36,868,1,0.5752367015321627,0.5052298243930524,0.008085450086471062,0.0037731590294702516
allplus,Nielsen,per-maze,"State bigrams, K=6",Random forest,pooled,36,4547,6,0.6287586802582891,0.5027982625846481,0.014725109293314042,0.04600173429368007
allplus,Nielsen,per-maze,"State bigrams, K=6",Random forest,1,36,626,1,0.6357029995987159,0.461526886035313,0.016753426787201205,0.02336797785098894
allplus,Nielsen,per-maze,"State bigrams, K=6",Random forest,2,36,665,1,0.6425167574361124,0.4800307219662058,0.009757337314929134,0.04743578987731982
allplus,Nielsen,per-maze,"State bigrams, K=6",Random forest,3,36,764,1,0.636789525936957,0.5278705193796588,0.013949155748490002,0.07209181487996583
allplus,Nielsen,per-maze,"State bigrams, K=6",Random forest,4,36,742,1,0.6148875991771966,0.5132530120481928,0.007010470432189289,0.04404543774061049
allplus,Nielsen,per-maze,"State bigrams, K=6",Random forest,5,36,882,1,0.616492888138862,0.5119214079074252,0.0066392315225178595,0.031332370717591665
allplus,Nielsen,per-maze,"State bigrams, K=6",Random forest,6,36,868,1,0.6304625275885232,0.5097303521734958,0.010192463441420446,0.024469897339504002
allplus,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),pooled,144,4547,6,0.6480132593319573,0.48756555680732344,0.016090160542839023,0.04268172034478403
allplus,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),1,144,626,1,0.6688308838282504,0.5075867776886035,0.020388011169321277,0.03824834420673965
allplus,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),2,144,665,1,0.6411988549085323,0.46114369501466274,0.009886113058609269,0.05485961014110109
allplus,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),3,144,764,1,0.6595869462525721,0.4963490500324262,0.0074058691491691205,0.04154165056772296
allplus,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),4,144,742,1,0.6424937555098442,0.48744490155744935,0.011482797748893166,0.04365870400864972
allplus,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),5,144,882,1,0.6393231677917068,0.5038753616200579,0.010489920501979607,0.035424856554517624
allplus,Nielsen,per-maze,"State bigrams, K=12",Logistic (L2),6,144,868,1,0.6415819019287976,0.46916802610114194,0.010997919361202079,0.04011141222647446
allplus,Nielsen,per-maze,"State bigrams, K=12",Random forest,pooled,144,4547,6,0.7027291495819803,0.49819633019602577,0.01553597469291124,0.04282360620945354
allplus,Nielsen,per-maze,"State bigrams, K=12",Random forest,1,144,626,1,0.715295194622793,0.5144838483146068,0.012182101035265885,0.03375558967762528
allplus,Nielsen,per-maze,"State bigrams, K=12",Random forest,2,144,665,1,0.7202293674067868,0.4754224270353302,0.015692224925651258,0.04900601752125482
allplus,Nielsen,per-maze,"State bigrams, K=12",Random forest,3,144,764,1,0.7090128824089865,0.4985588355391156,0.00708719497346215,0.04489694724356899
allplus,Nielsen,per-maze,"State bigrams, K=12",Random forest,4,144,742,1,0.6966169556273876,0.5233837790185131,0.007328119102788574,0.03828577313063622
allplus,Nielsen,per-maze,"State bigrams, K=12",Random forest,5,144,882,1,0.6995766031822566,0.5101313886210221,0.0024936855046762164,0.039312963425406314
allplus,Nielsen,per-maze,"State bigrams, K=12",Random forest,6,144,868,1,0.6831566068515498,0.4699197133992259,0.009524390761142563,0.04238265219161468
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),pooled,25,4547,6,0.5742124994483033,0.5075572738816044,0.019338435396060217,0.05299751241589057
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),1,25,626,1,0.5965401785714286,0.5528064807383628,0.013489787679747197,0.015513457103625842
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),2,25,665,1,0.5757575757575758,0.5091467672112834,0.011909377885320536,0.038070500797939104
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),3,25,764,1,0.5778448986781319,0.466713104188184,0.024436623094283835,0.08652243415897555
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),4,25,742,1,0.5785207904789891,0.4997649133117837,0.016747893209039914,0.05843819171015608
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),5,25,882,1,0.5544976494696239,0.5103001446480231,0.009058714815252243,0.032888053403964695
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Logistic (L2),6,25,868,1,0.570078847199565,0.5135303713655119,0.016443940746974767,0.04373750004410316
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,pooled,25,4547,6,0.8614690016459098,0.501976450237204,0.014213898252400999,0.035693293211239735
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,1,25,626,1,0.8686045345104334,0.4980562800963082,0.020862865571405494,0.02705239099559678
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,2,25,665,1,0.8705749895266024,0.47364194944840105,0.012572836000260802,0.01849054197882124
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,3,25,764,1,0.8672457345535192,0.5411292324197952,0.009500940370572496,0.04554095124021693
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,4,25,742,1,0.8465894064061124,0.5118498383779019,0.012312378034891531,0.03740319924970095
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,5,25,882,1,0.858150012054002,0.49161644165863067,0.007075548223837297,0.01000142084969062
allplus,Nielsen,per-maze,"Gaze heatmap, 5x5",Random forest,6,25,868,1,0.8603540926974378,0.4941368390749448,0.008931013529528874,0.036410678843980616
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),pooled,100,4547,6,0.6441042066341159,0.5205464538227798,0.02276293144024453,0.04076545141129286
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),1,100,626,1,0.679167084670947,0.5556530898876404,0.007063997889931704,0.023196085230557346
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),2,100,665,1,0.6539676721128334,0.5027579946934786,0.011131788465407058,0.03393049877535768
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),3,100,764,1,0.636710462053339,0.4730542278160754,0.005327188823675469,0.02453382773283876
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),4,100,742,1,0.6511552306788129,0.5261754334410814,0.017810401389169065,0.047956750007214395
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),5,100,882,1,0.6214817381870781,0.5278206364513018,0.019096305547649985,0.026542116323798427
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Logistic (L2),6,100,868,1,0.6347279531714807,0.5384544029683651,0.019207429863023515,0.03821894774058268
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,pooled,100,4547,6,0.928044137098028,0.5299383191421531,0.015173026820755636,0.03490803235558402
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,1,100,626,1,0.9096859951845907,0.5606691412520064,0.009813203689844705,0.015108600959858295
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,2,100,665,1,0.9416282642089093,0.5201438346599637,0.008688839013724131,0.06015507690446613
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,3,100,764,1,0.9315086589964692,0.515688676450572,0.013241791017672198,0.02529612861458057
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,4,100,742,1,0.9212459594475463,0.5254701733764325,0.010118499133587002,0.03486737131215173
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,5,100,882,1,0.941886149951784,0.535185631629701,0.007185262319842782,0.030708352614831336
allplus,Nielsen,per-maze,"Gaze heatmap, 10x10",Random forest,6,100,868,1,0.9195734574417043,0.5263090554329399,0.01075131457823844,0.023023412036074643
allplus,Nielsen,across-maze,"Codebook occupancy (ms), K=6",Logistic (L2),pooled,6,4547,1,0.5445305964356717,0.5412237181287934,0.005321422067796608,0.017416935233524066
allplus,Nielsen,across-maze,"Codebook occupancy (ms), K=6",Random forest,pooled,6,4547,1,0.9169836423429008,0.5286671573054489,0.005884148808237274,0.018405675983353832
allplus,Nielsen,across-maze,"Codebook occupancy (ms), K=12",Logistic (L2),pooled,12,4547,1,0.5552853511433664,0.5505521427526694,0.004145055642158126,0.012582712363495887
allplus,Nielsen,across-maze,"Codebook occupancy (ms), K=12",Random forest,pooled,12,4547,1,0.9339563391459325,0.5535513077380856,0.0012106269477866007,0.02464368388337211
allplus,Nielsen,across-maze,"Codebook occupancy (binary), K=6",Logistic (L2),pooled,6,4547,1,0.5454772429505499,0.546466646236282,0.0051425319306718,0.015564109627778431
allplus,Nielsen,across-maze,"Codebook occupancy (binary), K=6",Random forest,pooled,6,4547,1,0.5560499669940946,0.5419704138623256,0.004075657262297642,0.015407714477839684
allplus,Nielsen,across-maze,"Codebook occupancy (binary), K=12",Logistic (L2),pooled,12,4547,1,0.5613344910551288,0.5467107080753417,0.004572709828365302,0.008832463191578691
allplus,Nielsen,across-maze,"Codebook occupancy (binary), K=12",Random forest,pooled,12,4547,1,0.5960237267188415,0.5337887800042254,0.003152594345013626,0.007829473468313296
allplus,Nielsen,across-maze,"State bigrams, K=6",Logistic (L2),pooled,36,4547,1,0.5642334388129328,0.5575270102840675,0.005015527549929801,0.017430120459208928
allplus,Nielsen,across-maze,"State bigrams, K=6",Random forest,pooled,36,4547,1,0.6004816279379319,0.5628158874100077,0.004439154933051583,0.013928367448074977
allplus,Nielsen,across-maze,"State bigrams, K=12",Logistic (L2),pooled,144,4547,1,0.5833843367438146,0.5408211079923819,0.0038753843689568433,0.01420390332566126
allplus,Nielsen,across-maze,"State bigrams, K=12",Random forest,pooled,144,4547,1,0.6615291069135957,0.5282837006546236,0.0037191419357928378,0.015782842215317717
allplus,Nielsen,across-maze,"Gaze heatmap, 5x5",Logistic (L2),pooled,25,4547,1,0.5523444688603019,0.5341020072079016,0.004267211352401142,0.013498444570111559
allplus,Nielsen,across-maze,"Gaze heatmap, 5x5",Random forest,pooled,25,4547,1,0.8931083630696034,0.5356845881381497,0.004742357049635034,0.011747714899095922
allplus,Nielsen,across-maze,"Gaze heatmap, 10x10",Logistic (L2),pooled,100,4547,1,0.5708975700611287,0.5313158521985493,0.004720210744077501,0.017426252596899235
allplus,Nielsen,across-maze,"Gaze heatmap, 10x10",Random forest,pooled,100,4547,1,0.9281841992643515,0.5482762636850687,0.004487405073793557,0.015787221694857533
allplus,Nielsen,across-maze,Maze identity (reference),Logistic (L2),pooled,6,4547,1,0.6688972738592455,0.6688972738592455,0.0033814754999192576,0.013520472949305001
allplus,Nielsen,across-maze,Maze identity (reference),Random forest,pooled,6,4547,1,0.6688972738592455,0.6688972738592455,0.0033814754999192576,0.013520472949305001
