label_source,feature,variant,k,space,monkey,scope_computed_on,cell_name,n_trials,dim,dim_label,frac_zero,min,p05,p25,median,p75,p95,max,mean,std,n_distinct,top_value,top_value_frac,mean_n_nonzero_per_trial,pc1_explained_var,pc1_loading,pc1_mean_cos,pc1_mean_cos_abs,pc1_label_pointbiserial,pc1_label_pointbiserial_within,pc1_label_within_n_groups,pc1_label_within_n_trials,grand_mean_norm,grand_mean_profile
dendro,bigram,full,6,unith,Faure,top_four,1H,180,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,1,1,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,1.0,0.026851852072609796,0.11969842268004227,4,0.0,0.9444444444444444,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,2,2,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.007870370480749343,0.04718752224739917,3,0.0,0.9722222222222222,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,3,3,0.9777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.008796296351485782,0.06070735960939647,4,0.0,0.9777777777777777,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,6,6,0.9777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.011111111111111112,0.07390836005425484,2,0.0,0.9777777777777777,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,8,8,0.8777777777777778,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,1.0,0.044629629866944416,0.13476484333741345,6,0.0,0.8777777777777778,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,9,9,0.3611111111111111,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,0.5,1.0,0.24953704045878516,0.20629773297025575,5,0.0,0.3611111111111111,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,10,10,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.5,0.03722222256991598,0.11104576071300856,5,0.0,0.8888888888888888,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,12,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,13,13,0.4666666666666667,0.0,0.0,0.0,0.25,0.3333333432674408,0.5,1.0,0.20111111477017402,0.22348601145974895,7,0.0,0.4666666666666667,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,14,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,15,15,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.011111111276679568,0.06731528130182114,3,0.0,0.9722222222222222,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,16,16,0.9888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.004166666666666667,0.041573452530518355,3,0.0,0.9888888888888889,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,17,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,18,18,0.95,0.0,0.0,0.0,0.0,0.0,0.012499999999995737,0.5,0.016203703979651134,0.07268954358307106,4,0.0,0.95,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,19,19,0.6555555555555556,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.16990740795930226,0.25183434595916415,5,0.0,0.6555555555555556,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,20,20,0.6722222222222223,0.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.10648148440652423,0.15359734900163333,3,0.0,0.6722222222222223,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,21,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,22,22,0.9944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0018518519070413377,0.024845200490442317,2,0.0,0.9944444444444445,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,23,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,24,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,25,25,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,1.0,0.04944444480869505,0.14006405456300022,6,0.0,0.8666666666666667,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,26,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,27,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,28,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,29,29,0.9944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0018518519070413377,0.024845200490442313,2,0.0,0.9944444444444445,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,30,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,31,31,0.9888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0074074074625968935,0.07843563259262715,3,0.0,0.9888888888888889,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,32,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,33,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,34,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,35,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1H,180,__vector__,__vector__,0.9319444444444445,,,,,,,,,,,,,2.45,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,2,2,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,0.25,0.019230769230769232,0.06933752452815364,2,0.0,0.9230769230769231,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,8,8,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.40000000596046426,0.5,0.06410256486672622,0.16012815519697618,3,0.0,0.8461538461538461,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,9,9,0.5384615384615384,0.0,0.0,0.0,0.0,0.3333333432674408,0.40000000596046426,0.5,0.15000000252173498,0.18104634410349074,5,0.0,0.5384615384615384,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,10,10,0.6923076923076923,0.0,0.0,0.0,0.0,0.20000000298023224,0.40000000596046426,0.5,0.10512820688577798,0.1752491127368281,4,0.0,0.6923076923076923,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,12,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,13,13,0.5384615384615384,0.0,0.0,0.0,0.0,0.3333333432674408,0.40000000596046426,0.5,0.15000000252173498,0.18104634410349074,5,0.0,0.5384615384615384,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,14,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,15,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,16,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,17,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,18,18,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,0.25,0.019230769230769232,0.06933752452815364,2,0.0,0.9230769230769231,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,19,19,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.6999999999999993,1.0,0.14102564178980315,0.30311770353897644,4,0.0,0.7692307692307693,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,20,20,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,0.06666666842423953,0.13052600501929187,3,0.0,0.7692307692307693,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,21,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,22,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,23,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,24,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,25,25,0.6923076923076923,0.0,0.0,0.0,0.0,0.20000000298023224,0.40000000596046426,0.5,0.10512820688577798,0.1752491127368281,4,0.0,0.6923076923076923,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,26,26,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.13333333730697586,0.3333333432674408,0.025641026405187752,0.09245003545943055,2,0.0,0.9230769230769231,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,27,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,28,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,29,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,30,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
dendro,bigram,full,6,unith,Faure,top_four,1S,13,31,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,,,,,,,,,,,
