scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
publication,dendro,bigram,mean_removed,12,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
publication,dendro,bigram,mean_removed,12,unith,Faure,2,0.16163184383666496,0.030244470801638605,0.07952127615930686,0.0919080919080919,-0.09892546714531096,0.21718508109269002,1000,2
publication,dendro,bigram,mean_removed,12,unith,Faure,3,-0.08128599132262145,0.008265256798015682,0.10934028591520603,0.4145854145854146,-0.1879467046552543,0.23554634825278548,1000,1
publication,dendro,bigram,mean_removed,12,unith,Faure,4,-0.07316091548303466,-0.0037904697515599695,0.06945426637087874,0.2957042957042957,-0.13102604604248236,0.14007242112482268,1000,1
publication,dendro,bigram,mean_removed,12,unith,Faure,5,0.049356953729595504,-2.3572748674353162e-05,0.055811828139000305,0.37162837162837165,-0.10455534897376667,0.12262110784468758,1000,1
publication,dendro,bigram,mean_removed,12,unith,Faure,6,-0.005406501895150363,-0.0010028277612957358,0.06636690612565574,0.952047952047952,-0.12777919660597514,0.14951588621545778,1000,1
publication,dendro,bigram,mean_removed,12,unith,Nielsen,1,0.016540015264015273,0.0030475296164371225,0.0913588598326112,0.8811188811188811,-0.14677774294849322,0.2001568712168744,1000,1
publication,dendro,bigram,mean_removed,12,unith,Nielsen,2,0.08366159453674077,0.000527103875038127,0.08925237549156938,0.3546453546453546,-0.1580145209748496,0.18501679910421995,1000,1
publication,dendro,bigram,mean_removed,12,unith,Nielsen,3,-0.03476575780825608,0.004487887011289297,0.10143166233571348,0.6813186813186813,-0.16576159725904985,0.23508891423625589,1000,1
publication,dendro,bigram,mean_removed,12,unith,Nielsen,4,0.17267183680792172,0.006455987641693959,0.07700441539077295,0.03196803196803197,-0.12797763772875148,0.16926039637546544,1000,2
publication,dendro,bigram,mean_removed,12,unith,Nielsen,5,nan,nan,nan,nan,nan,nan,0,0
publication,dendro,bigram,mean_removed,12,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
