scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
publication,dendro,occupancy_bin,mean_removed,12,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
publication,dendro,occupancy_bin,mean_removed,12,unith,Faure,2,0.1265676788424927,0.040415207608675584,0.10840619856949998,0.42857142857142855,-0.131899543157688,0.2727076560724085,1000,2
publication,dendro,occupancy_bin,mean_removed,12,unith,Faure,3,-0.003609506095100856,-0.018984430906464466,0.17263104247119704,0.9270729270729271,-0.32884819198452403,0.34294496103110833,1000,1
publication,dendro,occupancy_bin,mean_removed,12,unith,Faure,4,0.0968546591434768,-0.0005163909224706223,0.11747876622301481,0.4015984015984016,-0.21228506925505505,0.2577617569373399,1000,1
publication,dendro,occupancy_bin,mean_removed,12,unith,Faure,5,0.12222292462346598,0.0013888994422347762,0.09831714962805382,0.21478521478521478,-0.16923236700232996,0.2088099180746885,1000,1
publication,dendro,occupancy_bin,mean_removed,12,unith,Faure,6,0.07192934711391821,-0.008402093499155003,0.1228753429451999,0.4865134865134865,-0.23672718036839327,0.24425880845969328,1000,1
publication,dendro,occupancy_bin,mean_removed,12,unith,Nielsen,1,0.23787286423891402,0.005470633299435579,0.1454469438623777,0.1038961038961039,-0.24683781168822141,0.31535195928573245,1000,1
publication,dendro,occupancy_bin,mean_removed,12,unith,Nielsen,2,-0.07373460096636564,-0.00795831181409129,0.10553404116629364,0.5364635364635365,-0.18152539881882962,0.21899680097103258,1000,1
publication,dendro,occupancy_bin,mean_removed,12,unith,Nielsen,3,-0.10667212598980591,0.007826561612981047,0.14931310215772028,0.44555444555444557,-0.2762816475263522,0.3167459233743495,1000,1
publication,dendro,occupancy_bin,mean_removed,12,unith,Nielsen,4,0.13863345444969022,0.002638171954559322,0.11579419387142492,0.25374625374625376,-0.19927760603408498,0.24700177793812042,1000,2
publication,dendro,occupancy_bin,mean_removed,12,unith,Nielsen,5,nan,nan,nan,nan,nan,nan,0,0
publication,dendro,occupancy_bin,mean_removed,12,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
