scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_four,dendro,occupancy_bin,no_origin,6,unith,Faure,1,0.1482076880158677,0.0006154790690724316,0.058849177802935276,0.027972027972027972,-0.09147424348170527,0.14741842057072782,1000,1
top_four,dendro,occupancy_bin,no_origin,6,unith,Faure,2,-0.0027316991200543317,0.001329550959741466,0.03257688029542901,0.8931068931068931,-0.052850136757494705,0.07397881549255356,1000,3
top_four,dendro,occupancy_bin,no_origin,6,unith,Faure,3,0.09374044898190625,0.006082111220802989,0.07828910378039204,0.2647352647352647,-0.12104513342381534,0.18209070438737107,1000,3
top_four,dendro,occupancy_bin,no_origin,6,unith,Faure,4,-0.02838443734583651,0.00131511742106329,0.050992320042027965,0.5264735264735265,-0.08233418907552223,0.11912125505192493,1000,2
top_four,dendro,occupancy_bin,no_origin,6,unith,Faure,5,-0.04723782891745176,0.003125551050669718,0.05332299113381304,0.3246753246753247,-0.08579931642885463,0.11990902170960074,1000,3
top_four,dendro,occupancy_bin,no_origin,6,unith,Faure,6,-0.02373167472525628,-0.013178863855748823,0.07145107095807311,0.8751248751248751,-0.13329240878800383,0.1443061565457343,1000,2
top_four,dendro,occupancy_bin,no_origin,6,unith,Nielsen,1,0.13251742636921215,0.005119448298634079,0.09540790071730677,0.15684315684315683,-0.1421548145786763,0.2374451403994975,1000,2
top_four,dendro,occupancy_bin,no_origin,6,unith,Nielsen,2,-0.030581216680960366,-0.0009276326631685172,0.05663433400691439,0.6103896103896104,-0.09775065596959376,0.1260736542010623,1000,3
top_four,dendro,occupancy_bin,no_origin,6,unith,Nielsen,3,0.05272639179720634,0.002624798578708773,0.06437518458706915,0.43756243756243757,-0.10479547285400999,0.13751294362562294,1000,3
top_four,dendro,occupancy_bin,no_origin,6,unith,Nielsen,4,-0.00783841526488438,0.0026726600865912705,0.050014930196408285,0.8311688311688312,-0.08551350326320803,0.11051100893173464,1000,4
top_four,dendro,occupancy_bin,no_origin,6,unith,Nielsen,5,-0.014723992988137535,0.024265431454900694,0.09333919314575982,0.6133866133866134,-0.119970771810581,0.26060446792220576,1000,1
top_four,dendro,occupancy_bin,no_origin,6,unith,Nielsen,6,-0.1317408431848004,-0.0025199889071442863,0.20880792693654243,0.5382165605095541,-0.3368266222305569,0.4638036826286746,941,1
