label_source,feature,variant,k,space,monkey,scope_computed_on,cell_name,n_trials,dim,dim_label,frac_zero,min,p05,p25,median,p75,p95,max,mean,std,n_distinct,top_value,top_value_frac,mean_n_nonzero_per_trial,pc1_explained_var,pc1_loading,pc1_mean_cos,pc1_mean_cos_abs,pc1_label_pointbiserial,pc1_label_pointbiserial_within,pc1_label_within_n_groups,pc1_label_within_n_trials,grand_mean_norm,grand_mean_profile
svm,occupancy,mean_removed,12,unith,Faure,top_ten,1H,480,0,0,0.0,-95.42397274192818,-95.42397274192818,-95.42397274192818,-95.42397274192818,68.20186649147026,171.82357517066922,559.3869403440093,-10.285551913744696,110.68155884402233,237,-95.42397274192818,0.5083333333333333,,,,,,,,,,,
svm,occupancy,mean_removed,12,unith,Faure,top_ten,1H,480,1,1,0.0,-123.98393326181701,-123.98393326181701,-123.98393326181701,-123.98393326181701,69.82381362539002,278.6822120628897,900.388625331933,-22.020321102723795,159.14552172705606,189,-123.98393326181701,0.6083333333333333,,,,,,,,,,,
svm,occupancy,mean_removed,12,unith,Faure,top_ten,1H,480,2,2,0.0,-167.5004138716732,-167.5004138716732,-167.5004138716732,51.02347376260414,140.53072931680336,356.5203197709047,807.5556774369205,30.831796200208405,183.1810167406931,309,-167.5004138716732,0.35833333333333334,,,,,,,,,,,
svm,occupancy,mean_removed,12,unith,Faure,top_ten,1H,480,3,3,0.0,-12.495013565510543,-12.495013565510543,-12.495013565510543,-12.495013565510543,-12.495013565510543,41.28032117417447,300.8237730555832,-4.451774011741112,37.90979619156453,28,-12.495013565510543,0.94375,,,,,,,,,,,
svm,occupancy,mean_removed,12,unith,Faure,top_ten,1H,480,4,4,0.0,-23.965968713833494,-23.965968713833494,-23.965968713833494,-23.965968713833494,-23.965968713833494,-23.965968713833494,658.2272075556978,-16.55906482703845,52.713348924458636,13,-23.965968713833494,0.975,,,,,,,,,,,
svm,occupancy,mean_removed,12,unith,Faure,top_ten,1H,480,5,5,0.0,-33.42506381324191,-33.42506381324191,-33.42506381324191,-33.42506381324191,-33.42506381324191,203.49151257225608,855.5513766164456,-3.42170501203596,100.12825974045325,53,-33.42506381324191,0.8916666666666667,,,,,,,,,,,
svm,occupancy,mean_removed,12,unith,Faure,top_ten,1H,480,6,6,0.0,-254.66227009993653,-254.66227009993653,-197.0719647715674,-41.18495991927247,99.89458414811034,328.18404032486785,730.1156840016259,-24.671874148665484,191.47433007010687,403,-254.66227009993653,0.1625,,,,,,,,,,,
svm,occupancy,mean_removed,12,unith,Faure,top_ten,1H,480,7,7,0.0,-30.968781028363164,-30.968781028363164,-30.968781028363164,-30.968781028363164,-30.968781028363164,238.56915384712508,632.083770241168,3.195645147390116,106.46053208848332,57,-30.968781028363164,0.8833333333333333,,,,,,,,,,,
svm,occupancy,mean_removed,12,unith,Faure,top_ten,1H,480,8,8,0.0,-5.8519748654318535,-5.8519748654318535,-5.8519748654318535,-5.8519748654318535,-5.8519748654318535,-5.8519748654318535,806.3245388064431,1.3216731740680656,59.28616319530501,9,-5.8519748654318535,0.9833333333333333,,,,,,,,,,,
svm,occupancy,mean_removed,12,unith,Faure,top_ten,1H,480,9,9,0.0,-132.13408466680679,-132.13408466680679,-132.13408466680679,7.252504383486183,118.85055736200181,342.84526866571275,860.979623829287,20.556717843772656,166.2943084040497,282,-132.13408466680679,0.41458333333333336,,,,,,,,,,,
