scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_ten,svm,bigram,no_origin,12,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,bigram,no_origin,12,unith,Faure,2,0.03892272083250681,0.008318386101705415,0.020609468931365327,0.14085914085914086,-0.029491072794890633,0.04896490851276331,1000,10
top_ten,svm,bigram,no_origin,12,unith,Faure,3,0.03895121333452456,0.02017855219273867,0.04135786442935654,0.6213786213786214,-0.05436133198270775,0.10446334405755932,1000,4
top_ten,svm,bigram,no_origin,12,unith,Faure,4,-0.040283227587962045,0.010745392992637787,0.03502533167228441,0.14685314685314685,-0.0514218323423448,0.08837914748568675,1000,5
top_ten,svm,bigram,no_origin,12,unith,Faure,5,0.018712713898848765,0.010082919857004548,0.025414428699997868,0.7232767232767233,-0.037595556610270066,0.0622098477074253,1000,8
top_ten,svm,bigram,no_origin,12,unith,Faure,6,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,bigram,no_origin,12,unith,Nielsen,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,bigram,no_origin,12,unith,Nielsen,2,0.01686006544936136,0.013197827041569596,0.026783973850991075,0.8871128871128872,-0.03748645278502984,0.06777229073510854,1000,8
top_ten,svm,bigram,no_origin,12,unith,Nielsen,3,-0.017962605756639577,0.0048418084395455046,0.02940964131832217,0.4195804195804196,-0.050586374585080175,0.06814345108358448,1000,7
top_ten,svm,bigram,no_origin,12,unith,Nielsen,4,0.026685579790658165,0.0011863890639811506,0.01906423895305749,0.1878121878121878,-0.035520563875879034,0.04098904184422557,1000,10
top_ten,svm,bigram,no_origin,12,unith,Nielsen,5,0.03682986525611859,0.008343214694786143,0.030872753497450982,0.34465534465534464,-0.04888061901579422,0.07481994210129442,1000,7
top_ten,svm,bigram,no_origin,12,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
