method,monkey,source,scope,variant,feature,maze,k,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,3,10,0.1364360677020602,0.10066842415249877,0.1145546091637436,0.1141927436240646,0.004178569533375379,0.4717663328619633,0.6063936063936064,0,0.0016543764618511658,0.005350515489757893,681,72,36,9,10,49,100,1000,
trial_by_trial,Nielsen,svm,top_ten,mean_removed,occupancy_bin,3,10,0.0064694743127144535,-0.00410483194360683,-0.0075124952918245525,-0.004258741983378707,0.0070679398221554415,0.9514808506601664,0.2807192807192807,0,0.0017048212061928703,0.005636601737430108,681,72,36,10,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy,4,8,0.3838452590484254,0.4736990743584548,0.4219274237035645,0.4228664556299049,0.0063752270367054,5.58551477189026,0.000999000999000999,1,0.00038416746654609156,0.0010726065214812428,350,386,175,8,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy,4,8,0.03373790382495601,0.03674216998677083,0.021645958026552302,0.020450819260129403,0.014191648262522567,6.420852887529403,0.000999000999000999,1,0.0004907486560433599,0.00213381303799829,350,386,175,7,10,124,100,1000,
trial_by_trial,Nielsen,svm,top_ten,mean_removed,occupancy,4,8,0.008175772099437213,0.013358528741320095,0.0014901702942972939,0.0017995976934426713,0.009122266426508673,5.489488596937247,0.001998001998001998,0,1.421141700915221e-05,0.001659180968985195,350,386,175,8,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,4,8,0.33242750144985883,0.37129294966833526,0.3454049289993094,0.34271778278603426,0.007798869666425179,6.192894065458695,0.000999000999000999,1,0.00045655035895885863,0.0011856038921154207,350,386,175,8,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,4,8,0.044704793925413815,0.04242137302823844,0.02931401177517854,0.028183536982071086,0.01481430909820131,6.406474849179626,0.000999000999000999,1,0.0006161071619496104,0.0022162269064507187,350,386,175,7,10,124,100,1000,
trial_by_trial,Nielsen,svm,top_ten,mean_removed,occupancy_bin,4,8,0.017039119378674184,0.029308826640020644,0.012090081979079176,0.011708414481936437,0.011274724778839606,6.060055174144299,0.000999000999000999,1,0.0005944792262704645,0.0017624007118181443,350,386,175,8,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy,5,8,0.43982203499054257,0.4373743090939978,0.4319987204551542,0.4456054739687317,-0.00020392516967276952,-0.2147468817963602,0.8161838161838162,0,0.00034395447640669095,0.002551281031400506,80,787,40,8,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy,5,8,0.1310130558053916,0.1399675999752019,0.13556069425850464,0.13592019040684636,-0.00025011444237876823,-0.18923514013927958,0.8641358641358642,0,0.0007165038686529155,0.005108027559364713,80,787,40,7,10,134,100,1000,
trial_by_trial,Nielsen,svm,top_ten,mean_removed,occupancy,5,8,0.006848202599287622,0.0016472493477595082,0.0012852881608778441,0.0032516304328977065,0.0019792666766357903,0.31872481029964705,0.7092907092907093,0,0.0003626447501745278,0.005072155898191314,80,787,40,8,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,full,occupancy_bin,5,8,0.4102088843510586,0.3937928680132968,0.40197549419165163,0.4034958877223046,-0.0007348147748004186,-0.3839916830798509,0.7132867132867133,0,0.00031490431327461607,0.0027337026668276723,80,787,40,8,10,0,100,1000,
trial_by_trial,Nielsen,svm,top_ten,no_origin,occupancy_bin,5,8,0.17313591353753846,0.17370235930862996,0.1757960954152847,0.17339667619215793,-0.0011772493806371243,-0.333261950582647,0.7372627372627373,0,0.00046654703276144605,0.004932445514781077,80,787,40,7,10,134,100,1000,
trial_by_trial,Nielsen,svm,top_ten,mean_removed,occupancy_bin,5,8,0.015829129887439945,0.006998854121866087,0.011052261702523901,0.012485146307768922,-0.00035471200049339707,-0.19569040437873708,0.8661338661338661,0,0.0005664425098039349,0.004707203264369261,80,787,40,8,10,0,100,1000,
