scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_four,dendro,bigram,mean_removed,6,unith,Faure,1,0.2555945023336892,0.0058717627030454855,0.15527105391634852,0.1028971028971029,-0.25185804349218827,0.3513468662385907,1000,1
top_four,dendro,bigram,mean_removed,6,unith,Faure,2,0.04219053261067679,0.01765001956098157,0.0941184539370152,0.7902097902097902,-0.13774674696071562,0.22848641909186093,1000,3
top_four,dendro,bigram,mean_removed,6,unith,Faure,3,0.06776256654408983,0.0063157032847371945,0.10780168901643102,0.5724275724275725,-0.18677395712419423,0.2379977363713138,1000,3
top_four,dendro,bigram,mean_removed,6,unith,Faure,4,0.006231339397698599,0.014458798777397187,0.10655375512666894,0.9530469530469531,-0.1744169022715186,0.23055355365597616,1000,2
top_four,dendro,bigram,mean_removed,6,unith,Faure,5,-0.012946073859607235,0.0008814276171719161,0.07049135050384256,0.8451548451548452,-0.12930148835513036,0.1570217409402407,1000,3
top_four,dendro,bigram,mean_removed,6,unith,Faure,6,-0.10322838796541964,-0.006863991763327489,0.10310207528082521,0.34565434565434566,-0.1848365341293864,0.21076200158558708,1000,2
top_four,dendro,bigram,mean_removed,6,unith,Nielsen,1,0.13099820059710676,-0.008578016532701831,0.12354734652037609,0.25274725274725274,-0.23513361381702144,0.2438262688321882,1000,2
top_four,dendro,bigram,mean_removed,6,unith,Nielsen,2,0.02055846226727101,-0.005427072507043678,0.08606488277194389,0.7792207792207793,-0.1603509893646287,0.17241582306196013,1000,3
top_four,dendro,bigram,mean_removed,6,unith,Nielsen,3,0.15759150782257741,0.006482008972032695,0.0945599617763228,0.10589410589410589,-0.15672491247109843,0.21066460406715232,1000,3
top_four,dendro,bigram,mean_removed,6,unith,Nielsen,4,0.017008598366086508,0.0019335210792262672,0.07478317723630502,0.8321678321678322,-0.1352429277572714,0.15033332557424917,1000,4
top_four,dendro,bigram,mean_removed,6,unith,Nielsen,5,-0.12627144594328954,0.014258261738340322,0.12932497953076416,0.2597402597402597,-0.20905255339888332,0.2945792818513808,1000,1
top_four,dendro,bigram,mean_removed,6,unith,Nielsen,6,-0.18232327391395156,-0.00751549850492025,0.1571735429580773,0.25074925074925075,-0.26061013172372,0.36435793828454466,1000,1
