scope,label_source,feature,variant,k,space,dim,monkey,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,half_i,half_j,n_splits,min_trials,min_stable,seed,cell_i,cell_j,maze_i,strategy_i,maze_j,strategy_j,name_i,name_j,r,n_trials_i,n_trials_j,present_i,present_j,stable_i,stable_j,n_degenerate
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_3_g0,0.999725274725275,,,,20,,20,4,8,0,11,5,6,1,6,0,6S,6H,,84,0,True,False,True,False,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_3_g0,0.999725274725275,,,,20,,20,4,8,0,11,6,6,1,1,1,6S,1S,,84,0,True,False,True,False,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_3_g0,0.999725274725275,,,,20,,20,4,8,0,11,7,6,1,2,1,6S,2S,,84,0,True,False,True,False,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_3_g0,0.999725274725275,,,,20,,20,4,8,0,11,8,6,1,3,1,6S,3S,,84,0,True,False,True,False,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_3_g0,0.999725274725275,,,,20,20,20,4,8,0,11,9,6,1,4,1,6S,4S,0.4411931311566618,84,41,True,True,True,True,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_3_g0,0.999725274725275,,,,20,20,20,4,8,0,11,10,6,1,5,1,6S,5S,0.002655852967111888,84,95,True,True,True,True,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_3_g0,0.999725274725275,,,,20,20,20,4,8,0,11,11,6,1,6,1,6S,6S,0.661938375498051,84,84,True,True,True,True,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_6_g0,1.0,,,,5,5,20,4,8,0,0,0,1,0,1,0,1H,1H,0.05612804616028675,51,51,True,True,True,True,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_6_g0,1.0,,,,5,5,20,4,8,0,0,1,1,0,2,0,1H,2H,0.027331202430103695,51,42,True,True,True,True,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_6_g0,1.0,,,,5,5,20,4,8,0,0,2,1,0,3,0,1H,3H,0.15808312444652484,51,59,True,True,True,True,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_6_g0,1.0,,,,5,5,20,4,8,0,0,3,1,0,4,0,1H,4H,0.04825028660971044,51,22,True,True,True,True,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_6_g0,1.0,,,,5,,20,4,8,0,0,4,1,0,5,0,1H,5H,,51,0,True,False,True,False,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_6_g0,1.0,,,,5,,20,4,8,0,0,5,1,0,6,0,1H,6H,,51,0,True,False,True,False,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_6_g0,1.0,,,,5,,20,4,8,0,0,6,1,0,1,1,1H,1S,,51,0,True,False,True,False,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_6_g0,1.0,,,,5,5,20,4,8,0,0,7,1,0,2,1,1H,2S,0.05695438808673038,51,14,True,True,True,True,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_6_g0,1.0,,,,5,5,20,4,8,0,0,8,1,0,3,1,1H,3S,-0.06833292077419063,51,10,True,True,True,True,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_6_g0,1.0,,,,5,5,20,4,8,0,0,9,1,0,4,1,1H,4S,0.028066295091530063,51,30,True,True,True,True,0
top_four,dendro,bigram,mean_removed,12,unith,144,Nielsen,Nov_6_g0,1.0,,,,5,5,20,4,8,0,0,10,1,0,5,1,1H,5S,0.08674334915434603,51,60,True,True,True,True,0
