scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_four,dendro,bigram,mean_removed,12,unith,Faure,1,0.13722284845595975,-0.006561220631181205,0.09360612787694476,0.12387612387612387,-0.17769804433218808,0.19336878837094398,1000,1
top_four,dendro,bigram,mean_removed,12,unith,Faure,2,0.12109153404180065,0.02085956484183506,0.06049012698914192,0.0899100899100899,-0.08670692464247653,0.14496554436290218,1000,3
top_four,dendro,bigram,mean_removed,12,unith,Faure,3,-0.006711078014375635,0.0020156982719010444,0.05965797007763984,0.8661338661338661,-0.10404853249205745,0.12667696282049887,1000,3
top_four,dendro,bigram,mean_removed,12,unith,Faure,4,-0.08667119611495729,0.002229496066820465,0.05179545455227592,0.07992007992007992,-0.08879978869396951,0.10966061624051582,1000,2
top_four,dendro,bigram,mean_removed,12,unith,Faure,5,-0.02059955375030363,-0.00010435419784406974,0.040132005763189094,0.6123876123876124,-0.06833031021758455,0.08272180783217542,1000,3
top_four,dendro,bigram,mean_removed,12,unith,Faure,6,0.03164867552059101,-0.003097184246689103,0.055899372496685425,0.5224775224775224,-0.10411026690284354,0.1165419684149559,1000,2
top_four,dendro,bigram,mean_removed,12,unith,Nielsen,1,0.02951810170932219,-0.0031060122206420003,0.07409614096115494,0.6663336663336663,-0.1386513985111434,0.1529158487667569,1000,2
top_four,dendro,bigram,mean_removed,12,unith,Nielsen,2,0.038970940164828535,-0.005161254366793587,0.054913411084562574,0.4015984015984016,-0.10195714651114067,0.11395315919918164,1000,3
top_four,dendro,bigram,mean_removed,12,unith,Nielsen,3,0.047246042022166757,0.0031479476002249573,0.05793412732396444,0.45054945054945056,-0.09605480282020756,0.1262113380136757,1000,3
top_four,dendro,bigram,mean_removed,12,unith,Nielsen,4,0.09071019978798886,-1.4084276408387941e-05,0.04656908873540998,0.04695304695304695,-0.08171931389565765,0.10172416571581522,1000,4
top_four,dendro,bigram,mean_removed,12,unith,Nielsen,5,0.14481984045482243,0.019177128841456677,0.0873838125901707,0.14585414585414586,-0.1454527774524502,0.20513544656889132,1000,1
top_four,dendro,bigram,mean_removed,12,unith,Nielsen,6,-0.11893627815325726,-0.0037923227292604787,0.09710996369802581,0.21578421578421578,-0.17235811069389087,0.2103637511153001,1000,1
