monkey,variant,maze,radius,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
Nielsen,mean_removed,2,0.5,-0.06116911619446595,0.6418120969374965,-0.149400869164837,-0.20407678629948692,0.4670603181036772,1.6316125200313676,0.0959040959040959,0,0.06701631253870541,0.24518321639091184,552,111,55,5,10,0,100,1000,
Nielsen,mean_removed,3,0.5,0.05511048621407029,0.1246136519102445,0.0062816634601084356,-0.05187261557012691,0.11265754511716664,0.5219687873703248,0.6093906093906094,0,0.006656859959717886,0.20307858960586414,681,72,36,5,10,0,100,1000,
Nielsen,mean_removed,4,0.5,0.8372747243177315,0.7188116773359152,-0.8674807116812286,-0.8700489230621955,1.6468080181985356,2.886881196802626,0.000999000999000999,1,0.28721544380592273,0.470955498930276,350,386,175,5,10,0,100,1000,
Nielsen,mean_removed,5,0.5,0.0001323577727288161,-0.048932515191717346,0.01154115483750516,-0.033843917183332295,-0.013248697536580697,-0.30124278043863306,0.7682317682317682,0,0.053501942307530255,0.2215841977919497,80,787,40,5,10,0,100,1000,
