method,monkey,source,scope,variant,feature,maze,k,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,1,6,0.3551485336072905,0.26015357914538123,0.3198285101711432,0.33730083862780114,-0.02091361802313635,-1.0840568419087744,0.1958041958041958,0,0.0013072848814814758,0.020497913066525122,473,17,8,5,10,49,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,1,12,0.2948429209106497,0.22821101768310967,0.2690423322181592,0.2594119356070783,-0.0027001646157390757,-0.21543823594682815,0.8401598401598401,0,0.00029333855761929354,0.01389494840691691,473,17,8,11,10,2,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,2,6,0.45855809880092685,0.3575448849454632,0.4057422119487498,0.4032424898675142,0.00355914096506299,1.155069210780465,0.12087912087912088,0,0.0005723148101396778,0.002585841720172901,319,210,105,5,10,29,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,2,12,0.3469188483443649,0.27202807520101324,0.30520950611486986,0.30036848333937616,0.006684467045566078,3.735062143896085,0.007992007992007992,0,0.00014326178976559995,0.0017512975698383627,319,210,105,11,10,3,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,3,6,0.2629916933121914,0.35315604657828387,0.31214385955459184,0.3058242848674558,-0.0009102022657861419,-0.05552386622245344,0.964035964035964,0,-0.0003719451909587972,0.009694156971541681,517,36,18,5,10,56,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,3,12,0.22094217462250168,0.2928725928594197,0.25149235801131165,0.2532544283912273,0.004533990539691168,0.7024958670949034,0.4435564435564436,0,-0.0003705693815242618,0.006981621032872,517,36,18,11,10,5,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,4,6,0.41067810612252736,0.36821190280065835,0.40018074421145855,0.39044578050566964,-0.005868257896971263,-0.9813697441597127,0.26973026973026976,0,-0.000171958915338192,0.005804437130380931,49,577,24,5,10,45,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,4,12,0.2220069366350844,0.2904991357178516,0.26009707577433855,0.2493186103595073,0.00154519310954504,0.2717510519058752,0.7622377622377622,0,0.00012302680743674245,0.005233342399722835,49,577,24,11,10,6,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,5,6,0.20812364043289186,0.18063693419436466,0.1982036294319765,0.2001336106761132,-0.004788332740416568,-0.9804743005498056,0.23276723276723277,0,0.0007054212046797606,0.005603159554529558,94,623,47,5,10,104,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,5,12,0.15457564493389606,0.15665634270907058,0.1532504852448076,0.15236263603533684,0.0028094331814111084,0.7078027702531253,0.45254745254745254,0,0.0005130034401799654,0.0032444486483288143,94,623,47,11,10,12,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,6,6,0.27173972775351696,0.20893762167723387,0.23644593318945784,0.22869979258658824,0.007765811827352365,0.5485593511405593,0.5224775224775224,0,0.0006577276722196921,0.012957730353796017,33,657,16,5,10,114,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,6,12,0.16074702107054936,0.17647710082891074,0.16264208312883371,0.16848651869223188,0.0030477600391972393,0.35985033249595394,0.7152847152847153,0,0.00025529221343970955,0.007760081271535098,33,657,16,11,10,14,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,1,6,0.37329485813950236,0.33440094133604426,0.36452266742057027,0.39085522432788183,-0.02384104613645277,-1.20035827652637,0.13086913086913088,0,0.0014196158377247996,0.021044268588939603,473,17,8,5,10,49,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,1,12,0.31205277252408636,0.2831392682487545,0.31240918389227595,0.3076284378759651,-0.01242279049770012,-0.9278991762852703,0.34065934065934067,0,-0.00022681788119062536,0.013143639878348169,473,17,8,11,10,2,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,2,6,0.5042445254447006,0.38610950558181384,0.44430523592245663,0.44135208252572683,0.0023483562891654097,1.1440914121767178,0.14985014985014986,0,0.00016119062713070486,0.0019117053399373583,319,210,105,5,10,29,100,1000,
