scope,label_source,feature,variant,k,space,dim,monkey,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,half_i,half_j,n_splits,min_trials,min_stable,seed,cell_i,cell_j,maze_i,strategy_i,maze_j,strategy_j,name_i,name_j,r,n_trials_i,n_trials_j,present_i,present_j,stable_i,stable_j,n_degenerate
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,0,1,0,1,0,1H,1H,0.3863948585185283,43,43,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,1,1,0,2,0,1H,2H,0.34845356485430923,43,35,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,2,1,0,3,0,1H,3H,0.24068405719842456,43,48,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,3,1,0,4,0,1H,4H,0.2813046456754914,43,12,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,4,1,0,5,0,1H,5H,0.23472256876704814,43,18,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,5,1,0,6,0,1H,6H,0.26100994835988883,43,11,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,,20,4,8,0,0,6,1,0,1,1,1H,1S,,43,0,True,False,True,False,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,7,1,0,2,1,1H,2S,0.23107152279677715,43,15,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,2,20,4,8,0,0,8,1,0,3,1,1H,3S,0.00588117734134349,43,4,True,True,True,False,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,9,1,0,4,1,1H,4S,0.16340227269320495,43,50,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,10,1,0,5,1,1H,5S,0.1315952100389093,43,72,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,0,11,1,0,6,1,1H,6S,0.14073090455263648,43,58,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,1,0,2,0,1,0,2H,1H,0.34845356485430923,35,43,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,1,1,2,0,2,0,2H,2H,0.3461894619706801,35,35,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,1,2,2,0,3,0,2H,3H,0.2745812242830955,35,48,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,1,3,2,0,4,0,2H,4H,0.3494945833591964,35,12,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,1,4,2,0,5,0,2H,5H,0.13426921747021292,35,18,True,True,True,True,0
publication,dendro,bigram,no_origin,12,unith,121,Faure,june_24_g0,0.999341238471673,,,,5,5,20,4,8,0,1,5,2,0,6,0,2H,6H,0.2937488574748461,35,11,True,True,True,True,0
