scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
publication,dendro,bigram,no_origin,12,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
publication,dendro,bigram,no_origin,12,unith,Faure,2,0.04081213511464277,0.02083833487904982,0.05204786384621184,0.6933066933066933,-0.06469730951585849,0.13538117942901182,1000,2
publication,dendro,bigram,no_origin,12,unith,Faure,3,-0.011132488563237036,0.004106197562963002,0.09488791895671793,0.8634953464322648,-0.15011313709559782,0.22215156552608245,966,1
publication,dendro,bigram,no_origin,12,unith,Faure,4,-0.011693137462003567,-0.006649539720878435,0.06089630793136509,0.936063936063936,-0.11343744383998333,0.12451153986385723,1000,1
publication,dendro,bigram,no_origin,12,unith,Faure,5,0.14201265342063402,0.0009781085147867728,0.048921779635753046,0.007992007992007992,-0.08738987118763045,0.11572777216576426,1000,1
publication,dendro,bigram,no_origin,12,unith,Faure,6,0.024318345693145754,-0.001204154307315776,0.06757260256028987,0.6943056943056943,-0.11399444266447419,0.14648634237086403,1000,1
publication,dendro,bigram,no_origin,12,unith,Nielsen,1,0.0725735294635208,0.005507281578358567,0.07223007995186759,0.34665334665334663,-0.11490523605998827,0.1606601543996519,1000,1
publication,dendro,bigram,no_origin,12,unith,Nielsen,2,-0.0322702959310909,-0.0004904275606059929,0.059013954052899935,0.6003996003996004,-0.1044476648172511,0.12418132589373287,1000,1
publication,dendro,bigram,no_origin,12,unith,Nielsen,3,0.010821506256856517,0.0035126240574985773,0.06276440146867558,0.903096903096903,-0.1086462669547614,0.1318932706136469,1000,1
publication,dendro,bigram,no_origin,12,unith,Nielsen,4,-0.007144870078829413,-0.004048051737801374,0.04855954426657867,0.9440559440559441,-0.0933197414819909,0.09700496876889195,1000,2
publication,dendro,bigram,no_origin,12,unith,Nielsen,5,nan,nan,nan,nan,nan,nan,0,0
publication,dendro,bigram,no_origin,12,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
