scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_ten,svm,bigram,full,6,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,bigram,full,6,unith,Faure,2,0.03689870734781775,0.0035129902202764005,0.016983689202739703,0.04895104895104895,-0.02541383709537406,0.041381984821347535,1000,10
top_ten,svm,bigram,full,6,unith,Faure,3,0.035526304916335794,0.014004342583959608,0.04394259180844864,0.6093906093906094,-0.060147337158397485,0.10838333105782953,1000,4
top_ten,svm,bigram,full,6,unith,Faure,4,-0.024244678279690124,0.0060732405793070075,0.027770270666208092,0.25774225774225773,-0.04283300973849456,0.06456623325966139,1000,5
top_ten,svm,bigram,full,6,unith,Faure,5,0.08590213014305004,0.007231651426031647,0.030220246568055623,0.008991008991008992,-0.04698324656713779,0.07198940995983137,1000,8
top_ten,svm,bigram,full,6,unith,Faure,6,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,bigram,full,6,unith,Nielsen,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,bigram,full,6,unith,Nielsen,2,0.00795000429686965,0.014767258035736093,0.03150766901783299,0.8331668331668332,-0.03963564973159529,0.08072601090323539,1000,8
top_ten,svm,bigram,full,6,unith,Nielsen,3,0.05069781542924451,0.004578184995718254,0.04100126728651061,0.25374625374625376,-0.07152060622159107,0.08830132487273873,1000,7
top_ten,svm,bigram,full,6,unith,Nielsen,4,-0.004733496057010234,0.000456344989011969,0.022997316311651462,0.7922077922077922,-0.04340943216125874,0.0477253101474519,1000,10
top_ten,svm,bigram,full,6,unith,Nielsen,5,0.028324201500104618,0.010956309171771412,0.03606105327081541,0.6533466533466533,-0.05395718057283112,0.08592893000990731,1000,7
top_ten,svm,bigram,full,6,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
