scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_ten,svm,bigram,full,12,unith,Faure,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,bigram,full,12,unith,Faure,2,0.04514113540891562,0.005618560744089685,0.016382575207848873,0.015984015984015984,-0.024799292950470293,0.03938360340463652,1000,10
top_ten,svm,bigram,full,12,unith,Faure,3,0.0384957527104588,0.016866105202417173,0.036258522341138535,0.5444555444555444,-0.049034200052238665,0.09131349013535439,1000,4
top_ten,svm,bigram,full,12,unith,Faure,4,-0.032790270501421914,0.012604497181393661,0.02823201660881493,0.1048951048951049,-0.03846212165770495,0.07052344494157155,1000,5
top_ten,svm,bigram,full,12,unith,Faure,5,0.02687786163930328,0.011845785650097992,0.022887532508438304,0.5364635364635365,-0.030507449069178787,0.05928929361795038,1000,8
top_ten,svm,bigram,full,12,unith,Faure,6,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,bigram,full,12,unith,Nielsen,1,nan,nan,nan,nan,nan,nan,0,0
top_ten,svm,bigram,full,12,unith,Nielsen,2,0.06291451546561883,0.015336638365669172,0.026415626766737917,0.06693306693306693,-0.034314266046469796,0.06619669377418119,1000,8
top_ten,svm,bigram,full,12,unith,Nielsen,3,0.05952077100456801,0.008149995497383213,0.03206163079728672,0.1018981018981019,-0.04961244528009967,0.07324371784905905,1000,7
top_ten,svm,bigram,full,12,unith,Nielsen,4,0.02364622184654297,0.00016639410708613062,0.020126745313585846,0.23576423576423577,-0.036516240735442074,0.03907963873760833,1000,10
top_ten,svm,bigram,full,12,unith,Nielsen,5,0.031182787174392324,0.014914250011096185,0.0297262809015835,0.5704295704295704,-0.04018005266915747,0.07414243593289285,1000,7
top_ten,svm,bigram,full,12,unith,Nielsen,6,nan,nan,nan,nan,nan,nan,0,0
