scope,label_source,feature,variant,k,space,dim,monkey,maze,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,name_H,name_S,n_trials_H,n_trials_S,half_rule,half_H,half_S,half_corr_rule_H,half_corr_rule_S,equal_n,stable_H,stable_S,r_HH,r_SS,r_HS,delta,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
publication,dendro,occupancy,full,6,unith,6,Nielsen,4,Nov_3_g0,0.999725274725275,,,,4H,4S,44,41,stable_shared,20,20,20,20,True,True,True,0.9490458414149859,0.9651928465727989,0.9601814429215902,-0.0030620989276978205,0,20,4,8,,0
publication,dendro,occupancy,full,6,unith,6,Nielsen,4,Oct_22_g0,0.999896608767576,,,,4H,4S,21,61,stable_shared,10,10,9,9,True,True,True,0.874201435722225,0.8614410926609366,0.8928824611717501,-0.025061196980169287,0,20,4,8,,0
publication,dendro,occupancy,no_origin,6,unith,5,Nielsen,4,Nov_3_g0,0.999725274725275,,,,4H,4S,44,41,stable_shared,20,20,20,20,True,True,True,0.5446833878500034,0.6879241815460428,0.5725559965728267,0.04374778812519631,0,20,4,8,,0
publication,dendro,occupancy,no_origin,6,unith,5,Nielsen,4,Oct_22_g0,0.999896608767576,,,,4H,4S,21,61,stable_shared,10,10,9,9,True,True,True,0.3752958269810158,0.26161038971407585,0.44568367836161427,-0.12723057001406846,0,20,4,8,,0
publication,dendro,occupancy,mean_removed,6,unith,6,Nielsen,4,Nov_3_g0,0.999725274725275,,,,4H,4S,44,41,stable_shared,20,20,20,20,True,True,True,-0.2901363189516274,0.5297976572661975,0.18071986286737624,-0.06088919371009116,0,20,4,8,,0
publication,dendro,occupancy,mean_removed,6,unith,6,Nielsen,4,Oct_22_g0,0.999896608767576,,,,4H,4S,21,61,stable_shared,10,10,9,9,True,True,True,-0.09445325538588736,0.20761350073975815,0.25795001560757747,-0.20136989293064206,0,20,4,8,,0
