label_source,feature,variant,scope,monkey,maze,k,space,dim,n_sessions_in_scope,n_sessions_used,session_names,census_H,census_S,half_rule,half_H_median,half_S_median,half_corr_rule_H_median,half_corr_rule_S_median,r_HH,r_SS,r_HS,delta_obs,n_sessions_both,n_strata,n_sessions_unexchangeable,n_perm_distinct_log10,null_mean,null_sd,null_p025,null_p975,p_two_sided,p_one_sided_greater,z_perm,n_perm,thin_H,thin_S,skipped_H,skipped_S,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
dendro,occupancy,full,publication,Nielsen,4,6,unith,6,2,2,Nov_3_g0;Oct_22_g0,65,102,stable_shared,15,15,14,14,0.9116236385686054,0.9133169696168677,0.9265319520466702,-0.01406164795393361,2,2,0,43.764,-0.0009273812043133183,0.015231514228274292,-0.02496483399790852,0.03051167229479283,0.3880597014925373,0.8009950248756219,-0.8623086682504044,200,False,False,False,False,0,20,4,8,,0
dendro,occupancy,no_origin,publication,Nielsen,4,6,unith,5,2,2,Nov_3_g0;Oct_22_g0,65,102,stable_shared,15,15,14,14,0.4599896074155096,0.4747672856300593,0.5091198374672206,-0.041741390944436074,2,2,0,43.764,-0.002165237632677555,0.10406905437740399,-0.17869573964016844,0.20153064286391728,0.746268656716418,0.6019900497512438,-0.38028743076915567,200,False,False,False,False,0,20,4,8,,0
dendro,occupancy,mean_removed,publication,Nielsen,4,6,unith,6,2,2,Nov_3_g0;Oct_22_g0,65,102,stable_shared,15,15,14,14,-0.19229478716875736,0.36870557900297785,0.21933493923747685,-0.1311295433203666,2,2,0,43.764,-0.005514236794880785,0.14888202316160415,-0.2528091402664997,0.2867107447044547,0.47761194029850745,0.7661691542288557,-0.8437238012888673,200,False,False,False,False,0,20,4,8,,0
