scope,label_source,feature,variant,k,space,monkey,maze,delta_obs,null_mean,null_sd,p_two_sided,null_p025,null_p975,n_perm,n_sessions
top_four,dendro,bigram,full,12,unith,Faure,1,0.08504367819188324,-0.004393962156749886,0.06209033189511367,0.14185814185814186,-0.11235602802954127,0.1245326378261104,1000,1
top_four,dendro,bigram,full,12,unith,Faure,2,0.0670205022273816,0.011234707699031225,0.03272083075958236,0.08591408591408592,-0.04536780239613471,0.08160010068485044,1000,3
top_four,dendro,bigram,full,12,unith,Faure,3,0.01416705072367333,0.00700401468039258,0.04565658477106009,0.8591408591408591,-0.072512819721004,0.10483772794444096,1000,3
top_four,dendro,bigram,full,12,unith,Faure,4,-0.05483945596800743,0.00035611185369616193,0.03386988748257707,0.0899100899100899,-0.057162119634623906,0.06998292844227573,1000,2
top_four,dendro,bigram,full,12,unith,Faure,5,-0.008206694943713233,0.002203353039129857,0.030881674320139017,0.7492507492507493,-0.05232261378019335,0.06757447205106377,1000,3
top_four,dendro,bigram,full,12,unith,Faure,6,0.02196909846939718,-0.0018966754465957845,0.04371914633682274,0.5734265734265734,-0.08300573226108408,0.09167996765388581,1000,2
top_four,dendro,bigram,full,12,unith,Nielsen,1,0.02092903010629049,-0.0013828220469692947,0.05516980941452348,0.6943056943056943,-0.09555725872773617,0.11931377561373022,1000,2
top_four,dendro,bigram,full,12,unith,Nielsen,2,0.022837715115436086,-0.0030490188211247885,0.037717028971162095,0.4835164835164835,-0.07130038638489317,0.08047543898629157,1000,3
top_four,dendro,bigram,full,12,unith,Nielsen,3,0.033344130058286736,0.0021848246988491614,0.041024094380364654,0.45054945054945056,-0.06925996348318801,0.0932911305327664,1000,3
top_four,dendro,bigram,full,12,unith,Nielsen,4,0.056992639111161925,-0.0010239330632501762,0.029769495600420835,0.04995004995004995,-0.05232448726419608,0.06070964683695199,1000,4
top_four,dendro,bigram,full,12,unith,Nielsen,5,0.08951380591997732,0.013569109913465414,0.06272012224706526,0.21178821178821178,-0.1017224100027362,0.14604422548770357,1000,1
top_four,dendro,bigram,full,12,unith,Nielsen,6,-0.11125228270462316,0.007771054898013959,0.08907085198864997,0.15060240963855423,-0.1406683788589729,0.20561436825041796,995,1
